NAME	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells gamma delta	T cells regulatory (Tregs)	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Blood.neut	V.neut	Exercise.neut	Endotoxin.neut	Active.TB.neut
SLC22A3	15.752129196902178	12.976637274658842	6.510796899252143	6.294258531440106	4.73526901560098	2.2561567197551335	2.1652228863434178	3.113569081889934	7.615123360154504	14.558385379692465	2.4229924740302247	2.5578287374115303	5.159847605887997	2.339574596892679	2.341732138847941	2.9272381966311904	2.549815778850146	4.364361662063553	3.611881916765526	8.113033149831223	9.894288990337962	19.457474733844254	51.54977050347378	263.02399725411294	82.69770992640798	10.977912612716658
SLC24A3	79.46337694595488	26.519975225043485	61.29466276159804	31.21470158470547	14.223277442549508	29.519734498472967	34.14673611842729	12.154494987941403	20.862394888907062	28.278927010474284	17.58128892249737	45.08694267879469	24.08904260371061	31.25226868395051	16.658141400663844	12.922771694484295	27.693270094567026	42.79875008553903	1913.6776712893552	1595.2705089395613	311.52870258342534	159.48234893130362	64.60736322584674	68.23893314917859	60.76124974767153	38.87458096723866
SLC25A37	14.085784518912105	29.47374690779421	9.346031525628847	55.06514582466777	115.04834033187414	21.653412653090243	41.23580414084381	45.83493796869933	12.455603486389112	6.786524198046573	28.101682156389543	8.06983901006006	132.36557591909923	24.7945877605582	239.11796955654532	42.8595191029068	11.135229151212933	10.27430009361377	37.628381728114775	43.81360827507598	253.5567636996452	2913.317909840503	3888.265962254058	6763.3464309206975	1613.1735729276722	679.3579128912734
SLC27A2	10.086194162987239	10.556314364172461	40.9786851874782	44.46410145057789	9.086746344470706	35.78599221126332	792.0001241771001	29.97298249094125	78.78940164853279	127.42847172240118	68.73713871949302	366.89284671247856	7.912674900498246	13.736084710949708	18.248805079752568	7.606182009775269	19.9046906711317	424.4259014236129	750.6351815983376	758.566700186931	48.37355944582622	20.16371903592827	35.919937261051764	51.001379765551505	91.81439733375547	79.96724383934782
SLC2A6	53.5291940286758	175.41840547103203	22.566428711208278	23.04838998482774	6.671758944896768	10.586654601855106	14.889586605088683	8.280163893196592	128.95134588938345	11.468965102074264	35.317841825585994	60.982785199643786	418.24190882864264	183.6156659813335	5078.810709825989	373.36777212043125	311.6084973045251	1581.5243820646836	366.2865452608579	350.0918458722217	9.967368676452597	93.16421559928763	41.63916763407855	102.31835450731057	286.8332537477673	34.90581471962656
SLC31A1	32.998201317103074	36.17887105262743	159.20579643314906	35.35088904422628	42.73235528694522	44.236125056137716	223.78664012138518	41.60585625519318	149.19721566357822	108.97548154854198	120.54475421738252	130.3971507963412	407.60652560707007	2477.876747024685	232.30418108732803	465.93204024204545	546.0478459871202	250.78988871205166	365.02114108339913	291.9483235298874	60.76862929081161	278.9066513277934	228.01336667613532	174.62407287937714	113.89495327923188	206.95347495789062
SLC38A1	3367.576103999559	2156.5709282341313	782.8286724240213	3191.9627735099984	4586.66675941758	2365.8687687309675	1718.0430642852941	3515.934465404895	2251.749984255386	4283.4309755080085	2680.5799671660243	2374.8449777466303	61.308557599371674	35.391222446106156	13.265875346067908	24.113192783139773	38.14077115286258	54.3061147887388	93.97400756974503	117.06963610092076	2279.3661198826326	163.90087096699133	119.53839897161224	1152.9757489980593	252.76741896731278	186.84560179470034
SLC38A6	94.52231260930944	62.13518195330556	51.175005016221995	75.46029019477689	78.37204221261118	74.44322821203853	45.163909352839504	85.87260462376148	74.45965081793815	16.050781838844213	36.209651719824436	41.88212492694178	145.90668400655503	2554.6882474674285	56.35066448870697	1940.8352561779038	3060.309842477959	166.08734707488037	179.31164303614895	148.8203405743717	18.280417410827898	101.26101313488853	99.30529185165236	22.043032412946012	27.252257405456085	47.917657651072695
SLC47A1	12.517184818284074	11.435505085167959	99.8620033976281	11.156361692532041	11.085039674602472	11.207967106802487	13.30023904827425	21.105915781307463	18.920162179041597	46.626767238737955	11.314335152836577	10.36719047874219	14.194579230710909	47.14913113695119	14.661283332640638	1215.129649332104	406.63823951590143	15.517854741872647	7.956814149403171	11.826994710900196	79.27744826470135	52.683614694017955	8.980716809163367	7.289299349593639	10.530083236409466	9.79126713653965
SLC6A6	16.363733334109515	16.123118914705145	11.599638540522891	18.807310946013747	10.799829302453231	21.837526147454547	82.97758106939831	70.13193189334972	10.012061155565664	14.814179000324792	55.162928222955095	20.932800421187203	92.12599745372309	332.9985755974875	86.29824656899817	92.14729389314876	353.9667661227109	537.5919735668657	13.26536303371873	33.77849110097054	122.27743363128477	6644.307199033531	3497.5157418479835	4165.0202745773495	725.8258491784648	93.52692233824719
