"NAME" "B.cells.naive" "B.cells.memory" "Plasma.cells" "T.cells.CD8" "T.cells.CD4.naive" "T.cells.CD4.memory.resting" "T.cells.CD4.memory.activated" "T.cells.follicular.helper" "T.cells.gamma.delta" "T.cells.regulatory..Tregs." "NK.cells.resting" "NK.cells.activated" "Monocytes" "Macrophages.M0" "Macrophages.M1" "Macrophages.M2" "Dendritic.cells.resting" "Dendritic.cells.activated" "Mast.cells.resting" "Mast.cells.activated" "Eosinophils" "Blood.neutrophil"
"15" "ADAMDEC1" 270.931199245593 227.442242620198 80.590017157096 27.8025770075692 49.5335884613663 29.459967799569 19.9503327198179 42.059651150061 159.280440740985 102.331934099691 41.786504264615 29.781746326197 65.8243800693728 3847.72119383678 7374.4039853755 4325.33165395833 106.130640163307 1529.5491110702 589.992979190967 1337.57581290412 116.549606995708 52.1152769118539
"16" "ADAMTS1" 92.3960636799578 51.5709673772639 26.3259494633991 9.94510706206915 49.2358635918954 12.2101955901551 11.5598738053324 9.90109323843859 160.593339076387 28.2912969774508 98.4939033020964 406.386552890334 9.25368944177847 8.01331082665192 13.1318259143273 26.8445409046971 9.56043797308517 10.7524175994044 10.4312435537223 10.9688649255779 20.0579259669738 85.3901527335579
"17" "ADM" 82.1301315926614 52.5844862616054 326.00699440267 52.4769686453502 53.6483941027543 20.8863131418057 44.00696212086 45.9031526464515 41.7051168161571 508.421906158519 70.3675685528863 52.0524123790297 456.939806873518 354.248858632465 1515.63093815868 549.214051857689 327.988919763587 524.850109966671 498.214602056804 1633.87146281411 2973.20751029372 2677.02791976952
"18" "ADORA2B" 187.504808847114 117.022198718193 115.050920508818 60.3129592380873 23.7981682608815 54.2560079364464 68.4471293070137 82.9698494981841 65.8991324484222 50.6370889451426 88.9730848236554 55.4510015074904 193.549811508808 788.545878599894 31.2069222873431 76.3931464875104 308.69884554968 88.9106724175467 551.355515929036 707.269517527033 1815.16633215068 63.6902060513591
"19" "AIF1" 16.2926143007645 14.2270709696433 15.13392073612 604.812301069506 581.13415441945 22.6207918125186 24.9575931963758 13.515671389372 938.591514087629 19.316219031931 65.634997775392 15.7358643342144 7438.40934161767 1578.5033112267 1370.5383464583 9959.62530837429 2826.89250199225 17.9722170271083 1578.46971969045 1426.87081809669 31.8941424020268 5362.86377219135
"20" "AIM2" 236.058421405363 3959.15468085254 1232.40396180212 207.711203432371 34.9846986762878 173.113897499961 2868.62540103946 940.820183263029 306.944489549754 225.675451295737 54.1881401918764 84.8025424947893 413.97722227647 118.72222077123 2551.22771995988 94.0308668761674 114.964130045124 748.473640960237 59.9791236722059 37.7696305987131 80.4637008912707 139.941065521338
"21" "AKAP12" 90.376429399081 72.5138745011024 73.0613793686183 36.8630986359063 18.2838763054111 47.9449037519571 52.0104576956653 49.9330687151764 50.6820575698353 24.8689232167991 32.042493034742 40.0551346724969 12.1985223318307 12.4143354206421 14.1098793161183 33.6199269345368 137.405656730726 196.517889138459 1730.06261652079 2791.19361620929 364.77117837786 39.5272564209869
"22" "AKR1C1" 66.6527280783846 73.0785257966997 55.4291303233596 41.9968619499009 135.923305960681 31.2069222873431 59.0849561549372 115.336523991093 93.7107257087739 989.523402190583 44.6496821577001 34.2290370026739 58.797947434451 307.48522013443 201.720157131379 115.621857922199 106.773753230615 104.035802456145 41.8602540638057 54.6244620085779 452.845857574142 48.7905915640856
"23" "AKR1C3" 10.3829683553461 7.65348155106173 12.5886373275908 55.4666571259042 72.7577921208239 20.0916618647293 7.53992908340144 70.3534748150617 195.990814142871 44.1847487618618 3146.27091710674 3971.6397612559 7.09470000586985 2432.31675475083 12.6733194680357 5.09502837413959 81.7046982761029 48.5500401777628 26.7704980996679 31.2608229877018 95.4979046232175 93.0966477352461
"24" "ALDH1A1" 22.3903353728026 33.1875377220857 21.9568819735286 39.3873785037285 8.91008574000744 24.8237856386403 16.4509824017275 4.3000815450514 72.6927704323323 4.44398693722202 48.5286724037622 25.4858534950053 971.153207732406 353.802044750343 107.29255391369 2588.84870184174 284.070623322878 185.376563340454 1979.82113212188 1316.47960783107 55.083431314849 70.9439257982987
"25" "ALOX15" 9.3854653637331 10.3302849115212 7.44464824455772 7.89981051099467 13.1918548158198 9.26652809860667 4.94070207659056 9.95924333331561 10.6650047473916 15.4125844958586 19.5788165656298 7.90462225586201 7.90899324081903 5.86650334033878 5.06546487723558 319.28001048172 2509.6926267616 19.8029858359873 8.6912990640129 8.45466538782383 259.632123537878 112.009107273958
"26" "ALOX5" 1542.38266639579 2099.13403605779 125.944532178827 48.2475766222279 45.542168002876 83.8575516816139 36.1871452286619 22.4675688830072 357.308720353347 93.7616256796961 101.416260710628 76.2414886716143 1689.8831331037 639.913274832101 50.8847562135363 169.829724413532 74.040883346989 44.6296465556612 511.406887397299 464.4170059112 1241.39249247169 1643.24411034924
"27" "ALPL" 52.7043215538325 57.7899868242805 36.6711528163918 26.0099946445643 34.1361248230503 43.3680730435165 24.9098779255465 56.0962366667116 89.0643301319313 86.4603158782406 33.5657957051009 38.7020830785603 41.4295917082444 31.0326964451841 40.932280741852 51.7906938048284 41.8265791518281 42.5104735207848 15.7043808569401 49.5860666623961 76.3715794883074 2303.64028169537
"28" "AMPD1" 182.995629548868 147.168971029427 2628.72531558812 40.5957930420234 41.8287399870358 52.3981231175062 42.0422734943992 33.0722246101987 71.2830455259064 49.9160198281604 35.9593876183098 36.8382154910206 60.4719948538438 46.5224164229908 38.0191285827587 36.3761016404894 54.5260583480225 36.9475838283353 34.9934714513005 46.0297934733801 74.2456880472585 21.1500994676867
"29" "ANKRD28" 370.309989933151 360.035627746202 533.154427422814 353.65222248091 403.990320196804 393.29080603664 149.557828980781 120.617916825349 244.785838108773 394.348376705418 352.601417055745 162.643393369579 62.3392903432988 142.72976586485 122.112449392676 52.6356975147572 85.5396762596874 39.040398855382 1611.7992767634 2784.66669574637 484.865120074203 183.964334248929
"30" "ANKRD55" 200.123929059592 148.352051041078 73.6127465417548 90.4111693275637 1586.41427817911 326.58179479628 48.9621103211825 902.750292844775 115.807998069896 78.1176303495195 50.8275783441397 54.1920783137427 79.2721097335272 77.3421595167679 59.0610425068514 29.8487944487024 66.892018950316 84.426269324355 98.5158409834087 64.5810839893822 894.92749761628 26.1442414709098
"31" "ANKZF1" 103.03740243301 165.474384647149 25.0691053622685 369.322406360364 1159.21231377368 259.765111300009 111.835900323981 389.489122091892 167.12055343871 1139.48423948512 363.054598378643 114.937044163021 176.364542265922 22.9135932190571 80.8326402661966 154.87120875635 29.8960048085376 28.8082658123262 119.878907075609 76.521879426871 171.743087688575 398.459186390164
"32" "ANPEP" 19.7105978749841 48.0350418480783 27.2055820647507 33.6779639183972 15.3405922862899 28.0305444576203 9.28160806163355 22.813415652285 218.484519063017 13.0052928742898 96.3457523857821 35.7426299459849 1573.34564780361 1370.94302092381 2401.20243171465 2337.55309100216 2287.12301597138 2240.08324320642 249.333992623617 356.289167819402 1529.11772218372 1752.25866895034
"33" "ANXA1" 112.730982145714 88.8842945972467 35.8884897633987 4499.96534340039 4251.56718133296 6875.95225290759 1143.13144907834 101.051376520811 9077.57749612616 190.089666383764 5543.50670646 3170.63025576641 7395.31944505466 6408.48732638668 1251.41300792393 2186.12701289115 4733.7461214571 4007.30441828589 11320.3326023555 9758.46018850529 11712.4248149362 4482.26290910566
"34" "APBA2" 20.3505779431905 19.1545240533028 18.6120576120307 934.950709049423 1036.37348975391 321.963929389249 16.361563647252 186.508498023816 162.7636536297 18.974512014986 484.947053689127 205.979982352343 16.4735231664767 14.061944163705 11.5837759251189 11.9231513758623 12.9886377025565 17.7091758157225 45.6070970466883 21.5179254376741 20.4350666474809 68.9906520094773
"35" "APOBEC3A" 63.3638309777862 55.164834691574 61.5866409752027 39.4105946434183 66.7050137041428 32.4919730417316 35.4934828776291 43.5884763899008 597.121128400428 23.187619994023 183.093114020222 83.1160942201095 2061.39293905923 51.8326579976506 3867.85712885488 95.0284814190292 66.8060152844978 2275.22497609235 44.415065622986 21.4269305025496 955.540076722135 1605.40927741704
"36" "APOBEC3B" 58.3080053265659 158.409761861093 2303.64028169537 45.7629723638265 16.8837866375788 43.5243752500042 289.189838289641 129.087463705799 63.0197729058301 43.9120707258635 183.58844211357 277.475988812705 419.069649029808 56.7693238886428 66.1562304065341 17.1889078170602 22.3337013421636 60.7786238111954 105.402652746468 99.6589386881499 63.16193331057 37.7606181017317
"37" "APOBEC3G" 1091.45383444613 954.055934768633 1759.78741976782 1796.14894039216 240.863080347713 2017.58201136312 1310.76609212049 282.794039261964 4732.05719613622 817.164145434703 5504.36627724322 7687.16417225983 710.376451372576 194.266651597271 864.270987069096 177.28571420343 135.372059281233 1178.55976231105 497.313202635822 233.439213636245 218.690074782896 469.435893737247
"38" "APOC1" 26.9210745797067 19.8131563074167 16.0751231215597 18.8633302748625 23.9414819617385 52.3175060127124 19.3981091911161 19.0158054126111 11.4584300416749 14.3152357650862 16.0451121110369 18.5702904503639 27.0710931454203 19817.3857152756 2145.98792768342 7887.86490658067 871.895984130231 765.540008585249 1290.86669802442 2514.505779802 139.920716224575 21.0466652875617
"39" "APOE" 16.5025671975743 13.9114614472298 38.0375814635357 16.8836866938754 18.4096802017771 19.0586242292767 17.6039490507402 47.9449037519571 20.6912293320791 31.6817242381789 31.4079606034748 15.005035039315 18.080315645133 6328.29091959978 2592.77626867868 3242.23770658799 260.335644678718 266.690805584332 622.869037972321 969.597201962471 35.8282774223165 23.5248155150117
"40" "APOL3" 151.184052608897 410.628669587144 620.772000583147 1020.51172238951 789.565174258822 1378.90936371863 939.028144622719 254.089071600811 988.229536176646 829.61102598937 989.569479231214 834.468218130644 831.843528793597 162.440941367143 9527.16008568305 325.395086542072 147.680437697574 708.453220405446 190.640988535388 60.7571950341569 67.7059400870658 97.8980455763505
"41" "APOL6" 12.4440121569464 9.04300639314211 6.65827205635388 7.04999047224131 9.23542171362722 7.04078444055299 35.3499809289121 6.21836569771135 7.88184539796846 10.0444136698835 9.74662698094893 270.060957292077 9.17003682362674 9.93251298304809 801.218699800892 6.6347597645253 7.50397739854885 106.450354783656 15.3848765094573 6.89380675711503 5.41701500911448 310.375074442977
"42" "AQP3" 201.451566291962 376.313906628548 2124.01767810566 1219.39762122814 1599.12609286583 2972.61073640067 354.521185305514 1168.03056009754 765.47309551597 1397.77620925162 137.261620587313 152.958623737071 72.575999475515 719.231587762613 129.319364130322 67.2487253417246 1457.82818904732 212.468083386534 118.714194039228 143.033976216077 310.273077373985 77.2508308837887
"43" "AQP9" 14.7729134176336 11.1725323697757 11.4587805546056 10.3340155186313 10.5883574907288 11.0100850372102 9.94396564367941 13.2410293952323 136.007098737716 40.0828877753811 58.626492371404 9.62854624220667 1744.91579325307 3961.45862478822 3700.92852384283 291.93234308238 945.784624619251 1235.88959592951 463.799985367241 1612.28208269676 84.6351140371429 7687.16417225983
"44" "ARG1" 63.4420966685914 44.5815836070917 48.8104966690321 35.6376933111084 17.2688130219401 38.987216371276 52.8919989854575 23.2088956248199 53.3161395562612 68.5641987060257 193.823520565962 56.7764991979904 40.1138984505802 36.5090609096606 66.1320527927474 46.0301384957856 35.9675017508528 36.6886862928149 388.026881923258 162.687257252837 204.644815647622 434.936306901375
"45" "ARHGAP22" 22.1855030898719 29.8164419736358 16.2014627525902 28.0395163161973 43.6504137445792 15.5630676135751 11.4118889639126 17.1380734871952 9.52219103036362 21.0318922583463 50.4478087927163 18.1815850758271 33.6401565004914 114.015539359983 252.711510537732 188.614814452717 228.269245704616 2584.2365160342 29.2685793643218 32.2421041844177 51.7514760832563 26.3085111398797
"46" "ARHGEF40" 37.3965446125446 28.1895452396528 159.854707445005 38.3880818443933 39.6749699274513 37.8195220657572 24.671151978091 50.063124384345 97.1464817237474 12.7091917148757 36.1113224474147 26.2014022294948 963.035433994252 243.912315029418 131.756757642786 727.239497330846 521.173576329618 116.896024998129 1809.75982796911 1078.56226459283 1902.6885254367 500.519933088101
"47" "ARL4C" 695.675216133749 746.822322894179 559.287111719764 5878.91369160483 3451.88468329557 5945.13623817938 749.772451796816 1412.8104475904 4816.35748318195 3648.24370975846 6467.65091884095 6340.81094638996 298.570301963093 79.1847111760479 126.764963527586 3928.40338574571 952.950683568721 651.673140887756 380.393938132377 234.40686527181 7334.06127846113 455.200123433027
"48" "ARRB1" 11.661450623858 11.1815863002829 13.4107157766718 13.5324821293036 13.2668667767585 16.9950240623969 15.8428474178086 13.1150732742056 11.1241157180663 6.68791641024319 35.058970495117 87.9506008779502 328.316054022055 238.849041848638 782.61902239551 288.498985827262 26.7888416303213 21.1826805086471 27.5386871324712 20.3165130199118 17.3444631426263 305.873978104252
"49" "ASGR1" 25.6872488976445 26.5817930097815 26.6047348714239 9.39574995767684 8.5697817360006 10.0508557450985 6.89384048551959 4.87929555000273 239.802175365095 13.5418636586452 8.53323522014419 11.2648718266273 810.382045961871 67.2552380026191 16.9651392065282 99.4997701234984 46.3771706802873 21.5842111137277 33.8944306600759 40.088689129382 25.65975488002 18.856291852355
"50" "ASGR2" 19.7562815817099 21.8495383582535 21.7388144333051 19.5504046496595 23.5827513345639 26.262117154045 22.1855030898719 20.4364965329974 109.548042837951 74.5510472809733 19.3927838942027 19.5318616655571 1258.34442220257 22.895977793921 17.6039490507402 617.750288170627 29.9883950694816 15.9943227873334 16.206517942209 14.272321894965 32.2077983069923 55.9158132607704
"51" "ASPM" 30.55291689913 99.2913956669081 17.7287271469377 27.8791127607672 19.9385915087325 19.3174536510492 931.394062778262 303.387136569951 30.840967813363 221.377833972537 123.043845240289 149.450944477896 6.41266863705037 15.18503350465 8.41816281650249 33.0722246101987 6.56625414612854 6.65579315060455 140.999558455993 118.756870669414 24.4749596454096 78.5154602956973
"52" "ASS1" 3.76886690905625 4.24451689781035 130.154849627712 4.79731126805399 4.73081615743227 3.84758756166071 5.48760925339393 4.992212642016 6.48152913023327 4.79130420049434 4.52784332437396 5.71515515750472 5.40003104584333 5.75231499173663 1468.85614918296 4.89946127295317 5.37077034264753 5.45804012015038 6.17427401348903 5.49721369442126 4.66928418744902 273.152753129316
"53" "ATAD2" 242.702005841641 151.866361368977 69.5109388268205 99.0671180656094 101.378806127914 152.859947601976 1340.15004538405 188.296279600144 86.4751612674347 271.821640452095 154.066399752472 479.067560222652 57.8048465303006 95.1956101521504 41.5421044174943 75.7185019261222 72.6901778693854 55.6321934470717 164.170251856559 157.4594775375 182.549333985172 141.543650278843
"54" "ATHL1" 269.313135674641 416.083817556144 641.011619260271 660.311854346994 4630.47811017589 649.973602735708 158.134120242576 1524.88667287678 152.769093427144 174.258783755304 446.947223311024 194.368390370568 119.868154417312 31.8699871966691 107.868032246671 83.3725947610269 20.1513233901959 17.5980613152953 45.0549389549933 38.46346408475 236.152381914137 1342.31595281752
"55" "ATP1B1" 76.9326623701855 83.8335540663408 210.100978372104 109.045688197225 58.4635524028198 105.000243851523 202.683287683744 79.5342601486387 117.733552530513 366.956537030241 474.067771742602 487.566172418024 161.668915679042 1802.39280367156 203.18460437057 2222.49132923098 3512.30320379307 1862.21329587194 393.319854230278 567.914722487331 54.877861040371 68.553288894925
"56" "ATP8B4" 77.4648830357352 53.1602414756296 51.4816598603506 42.6176138631522 36.5049708260933 31.4240496071088 47.4744188446965 19.1652122239784 66.1409486017208 37.4673897733711 484.49210823259 863.228509060677 147.609222665601 65.3958545297256 21.4404929651578 978.353999824336 510.102092750033 68.1154923376162 1537.3342822784 1809.94602677008 283.781339466446 91.2710014022632
"57" "ATP9A" 7.81992461958636 8.62415808133039 7.13416882201852 7.12161677931038 9.88672832180876 6.26858451891633 11.7406682081002 161.491431325492 286.424143974652 39.745028265201 544.116764557689 286.036409572761 5.46077433864405 16.7716459569355 7.54703235888856 6.51402593271387 7.22806659848778 7.87458491448058 7.26745159008296 45.7177765684714 7.65641438052241 26.2483348203293
"58" "AURKB" 18.5808775990378 41.2885171141575 73.7397491884055 34.6404771655461 41.8752732414709 30.8533754827553 1096.75549676883 314.582446678358 65.9745636513743 67.0991422076285 94.188149987466 147.679349679942 47.9209131026774 70.6157147614408 19.0815894101684 44.16838006628 62.2557085148463 54.1903877021143 123.168301447062 183.587976584541 90.1241787089011 41.8752732414709
"59" "AUTS2" 542.403586254756 422.224948903478 86.4898295943129 799.948757645968 170.995463409853 892.433011408977 283.35138345471 425.455643898205 1964.78426935798 97.0313404462287 3510.96427514556 2004.64400135645 85.0305227279922 55.209204808593 275.592133447096 82.3280788331745 201.577247872757 230.030638772093 686.255317307675 626.379527318845 120.497008145458 47.6770681765471
"60" "AZU1" 17.4879626746738 23.7506071346715 33.3032302387968 46.2027210378919 8.03415085012783 28.1126556286202 14.1903932581744 9.33918450870115 20.9568081048358 8.98876162555145 305.092471892591 74.0689052198906 59.2358005293882 31.7049807705173 105.625140418791 222.847327775435 38.9465227138814 35.8954928677053 487.438501671039 879.973286784768 71.3837033080974 66.1562304065341
"61" "B3GNTL1" 7.04765685609628 6.3608349166723 6.7762333484774 10.0609661625537 95.8368686767613 9.19752209762992 22.0771676237397 15.1066194675146 14.6218953536461 9.0770849870124 41.8132747291087 9.3098306098752 16.0905446799415 7.48110809289421 6.66617050380168 28.6227140967306 7.22903799036686 6.6096785269122 65.4108617991685 39.2794708477987 36.2258450516576 507.223500353472
"62" "B9D1" 127.449745721111 127.178391284419 694.642475354677 70.7826591205026 51.3894628181989 62.4169356329471 60.5452028317948 54.0308068700294 127.811746862589 123.203206709463 52.3736760726617 58.99895122049 56.7153520528887 78.6813400195935 48.5002089882423 62.5587477711395 74.6670240289316 65.0106866245927 101.518028578423 56.1299696410132 193.040119783418 47.9052034366355
"63" "BACE2" 649.374517831537 918.774481825674 181.595144287789 55.3202141783562 20.2406691194502 53.9449139020879 30.5344901095512 21.5060923539008 41.2971714660768 136.338285388299 66.7476977652556 71.4401105358549 34.6054758239686 53.1137040922721 35.8884897633987 163.946685813705 69.0915598853872 66.6875960361187 3449.26984817265 2788.73679699585 907.292649392281 87.2371180085011
"64" "BACH2" 3889.2592877417 1046.18502866904 93.4894295283148 579.273963334149 1206.9808592493 337.977522443522 330.511594355178 167.946036553174 471.975254066136 338.950780152417 362.705446472672 392.454375673494 32.0973909721656 36.9635659744648 47.6358261267551 34.3703345439839 35.9760356866302 50.7057649216615 48.2247685285549 41.5581627039409 124.118722920769 73.3163847185953
"65" "BANK1" 6728.05887356463 8002.1201918376 67.8334752077301 18.0112350030531 25.0691053622685 22.7891043331557 4.67397946322549 13.4282798204645 34.8517260654341 21.2631753661466 21.299350129086 23.6406871717048 52.7908168425637 6.09917786875351 11.7175595383525 19.1771625277292 30.3408662108642 13.3861174389929 48.7588018281343 56.8861928147444 827.418951397269 145.437522260503
"66" "BARX2" 11.7971579475789 15.4964268078146 11.074362683175 10.9349272541888 10.4519686518651 8.61436706081734 12.778392244119 13.8523888941908 92.7633140939597 296.331793954484 13.4256681044731 17.4686866485376 12.8594048749233 12.3319055693545 11.4434361080486 18.6708804793797 15.4909817624496 14.8942711518186 30.3427052556074 17.4256583851582 41.5737707204582 22.4290773862618
"67" "BCAT1" 26.7045808449439 41.205182179382 12.714928608282 23.6922542015061 17.118846501049 21.6869033349936 108.324821999567 117.060925245734 10.6579674784032 32.5956399339295 11.9255763744455 37.4499076067502 58.363985439241 638.389110837159 71.2475736885906 55.5161438073615 51.9698754020522 45.3127308562578 198.514866470847 209.580080445026 22.851256801742 64.3196732330079
"68" "BCL11A" 2705.0275265765 1675.8497164796 164.181691125452 80.5591369691946 66.7050137041428 81.1873050257009 54.4832582835812 54.9889305217617 113.901660657037 153.308437347793 114.488234525653 107.673814729676 272.394631913496 226.122487322158 257.847103172219 132.453366183073 102.231352160819 275.154032273536 41.6404123388818 69.8848404419678 123.972325341928 145.254457787642
"69" "BCL11B" 107.541427527274 84.4369849411171 96.1592123667493 3624.41551047675 6250.20704653069 4312.16746373313 692.022099464819 2779.99301253071 2228.26527636043 2388.21802628268 670.197568498824 393.970760367936 53.7900016638924 47.1832593924532 41.3490617297454 31.3212714244942 58.7830872637074 46.6918129709772 32.9231708056298 32.020827936754 220.613662896195 102.94631023311
"70" "BCL2A1" 69.9606479665688 224.088668390274 46.7866936156466 451.330111652099 338.752467388099 617.420443376274 1018.26040463695 563.533709565815 329.559425649644 111.533387082479 423.644671608128 405.73892916944 1934.4632744054 4805.37769619533 6099.2581478582 129.247376924964 85.8551146586602 4831.61955318771 712.750673053248 2824.81932808509 11519.1733150221 1945.64789041449
"71" "BCL7A" 920.435365032217 327.118400572595 135.417280830263 75.23321732882 73.7121256555888 48.3782457159236 32.1590440933488 43.0280383903765 33.5685744772521 125.204405583685 20.4371228586423 36.5969029897689 32.741882915363 33.9432003727987 82.8694747954655 121.769202874123 196.62000824869 142.041094858866 100.001956322672 126.292658657351 49.6072313350201 47.7172509452322
"72" "BDH2" 96.4594126947347 101.143323799112 80.6569412209693 496.22461691473 776.999674252245 542.403586254756 260.816528255481 834.468218130644 723.633777703573 1969.67166181864 666.30649647591 225.160691979171 141.547194063938 248.664620918147 194.443734298987 648.650256246055 172.528537591457 149.056991416896 891.88675338289 604.148490919272 111.734316545646 105.98102620255
"73" "BEND5" 448.866673707455 186.93011083231 131.910558583138 103.527888455759 148.772249691628 39.6362722065992 31.7565367542858 33.4220454195671 35.541612410039 18.1684683940839 45.5207577136985 23.5534571390924 35.3492996358994 40.6832697459569 35.0029418369462 31.5824238723385 40.1604092600274 48.2971554339321 34.2655061437627 38.4099334425339 53.4968557021066 67.8813821533141
"74" "BFSP1" 7.1654786297173 9.30761947449959 7.93675274868576 13.8485714805263 82.473846156722 7.33671433400964 9.31725803249234 36.2802411685462 69.5858626688062 10.7570680043261 22.1106821252863 13.6441124944893 14.7724401389386 11.4407968617552 23.5670894346357 20.0916618647293 13.6064945021325 9.39298853182512 21.7087395212613 30.8781501951761 10.0023116220838 25.5967727189794
"75" "BHLHE40" 17.2481541393975 94.0951673951369 21.0704027384265 541.386555252674 52.0722421225147 681.420765647695 1032.97366361527 199.430632488519 366.881412524909 903.332913876155 985.754712481796 3682.46486269058 401.480213925955 1061.09654232401 1232.40396180212 342.710779650025 506.801851929095 814.836203588241 881.922465293446 1385.70786063042 4393.70787833261 915.317010823225
