Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
GTEX.14E6C.2626.SM.5RQJP,0.0873178751289563,0,0,0.0497727738791049,0.157708182533153,0.203951814183083,0,0,0,0,0.183106753719726,0,0.0930164923576347,0.0720861278710166,0.0634493965788102,0.0696829109453598,0,0,0.0199076728031549,0,0,0,0,-0.020751234667214,1.11045707433789
GTEX.14E6C.2826.SM.664NC,0.281699142470898,0,0.0310186775364289,0.0912565998023616,0.10772810772254,0.109230013318979,0,0.025105348370452,0,0,0.13061955659154,0.00792237130758675,0.0326194837272043,0.0267089470839698,0.0261800445596578,0,0,0,0.129911707508382,0,0,0,0,0.100430665629601,1.06931688473799
GTEX.14E6D.0005.SM.5N9D7,0.0244685271048791,0,0,0.120603342233629,0,0.0811643813929035,0,0,0,0,0.281538667051494,0.00808281092128105,0.267927254543716,0.0442793300313644,0,0,0,0,0,0.00945024583392492,0,0.162485440886808,0,0.544019983996235,0.838714041453091
GTEX.14E6D.0011.R10a.SM.5YY9C,0,0.0865722387147246,0,0.0371438519214867,0,0.188153983706782,0,0.199116192206347,0,0,0,0.101117378396206,0.0760220505889709,0.12614602240521,0,0,0,0,0.171352390279469,0,0.0143758917808043,0,0,-0.0443456559829111,1.11280635162058
GTEX.14E6D.0011.R11b.SM.664NP,0.0144624443177134,0.011719207342475,0,0,0,0.339910403111539,0,0.294797316278583,0,0,0,0.0124179920838148,0.129395542330911,0.0664989854249211,0,0,0,0.00421145212843676,0.11755084749137,0,0.00903580949023634,0,0,-0.0234279582351096,1.13328575694587
GTEX.14E6D.0011.R1b.SM.5YYAW,0,0.0179942448539613,0,0.0145733946310791,0,0.339063424365251,0,0.0226174268049374,0.0141447408196538,0,0.0499451573797141,0.0403588996931583,0.113498270527287,0.151492052404133,0.00408588308883733,0,0,0,0.210557657501754,0,0.0216688479302338,0,0,-0.0482061443115268,1.10878881086525
GTEX.14E6D.0011.R5b.SM.69LQR,0,0.0109586249966955,0,0,0,0.252974725687002,0,0.0192982845854252,0.0196527145120326,0,0.119720667711947,0.00313926139500247,0.0723399131530553,0.197453733387675,0.0021269685615962,0,0,0,0.301026129385095,0,0,0.00130897662447325,0,-0.0255445317044504,1.10751173251132
GTEX.14E6D.0126.SM.62LDV,0,0,0,0.0164280669132057,0,0.185885410458984,0,0.101813304357493,0,0,0,0.0609660168859362,0.0378533590789967,0.0582252797298611,0.0156101328494111,0.0516912748951995,0.0208458457853675,0,0.450681309045544,0,0,0,0,-0.0169156507888588,1.12968110523306
GTEX.14E6D.0226.SM.62LDW,0.0405885494748857,0,0,0.0017475035936093,0,0.202279538471797,0,0.0385464252811814,0,0,0.068012807370247,0.000408481883917101,0.0770734166173152,0.0355507121441744,0.0897825054916357,0.346318559620706,0,0,0.0996915000505312,0,0,0,0,0.0159060070829485,1.07424306111366
GTEX.14E6D.0326.SM.62LDX,0.054641081161008,0,0,0.0341176502974075,0,0.216188896728276,0,0.0433339039274723,0,0,0.192757950080194,0.0115322406904811,0.100309687394957,0,0.0518756467432012,0.208172848035222,0,0.0125321279509583,0.0745379669908228,0,0,0,0,-0.0346152111221656,1.10167826342199
GTEX.14E6D.0926.SM.5S2QV,0.0703608186866237,0,0.000742044449597562,0,0,0.146071434752565,0,0.00265529977667897,0.0101677895313789,0,0.0241154104336739,0.0136167545291844,0.130050055879193,0,0.0397721676495919,0.269720234879628,0,0.00114603976730251,0.282307821944368,0,0,0.00927412772021348,0,-0.0083680067275069,1.08590520513745
GTEX.14E6D.1026.SM.5S2RS,0.0247315758565616,0.00222714423164389,0,0.0881342798444681,0.00251498555251481,0.153951380821241,0,0,0,0,0.231439395368771,0,0.143134934773369,0.0779277212872853,0.00971017111237338,0,0,0.00653340833119547,0.144815111076457,0,0.0766456071016042,0.0382342846425159,0,0.150318030613957,1.03357357164591
GTEX.14E6D.1326.SM.62LES,0.043734613950404,0,0.00245113741901722,0.119547804679195,0,0.251963069414621,0,0,0,0,0.0243196965986975,0,0.0878703572235701,0,0.00584483250777789,0.288465784984284,0,0.00602837026415269,0.166161555147922,0,0.00361277781035855,0,0,0.110250379269132,1.03769624678763
GTEX.14E6D.2526.SM.5YYA9,0,0.0494619314965755,0.0071565225592639,0,0,0.431376941208247,0,0.0822130187906808,0.00250681055011497,0,0,0.0258095136551934,0.0577238422127895,0.0148769110602581,0.0371284042154995,0.113872008927394,0,0,0.177874095323983,0,0,0,0,-0.0121243650573881,1.10026403688354
GTEX.14E6D.2926.SM.664OP,0,0.0247190734679029,0,0.0172066258228005,0,0.269241153895635,0,0.276896421563572,0,0,0,0.082310250959981,0.0766305032807192,0.0685110124038147,0,0,0,0,0.184484958605574,0,0,0,0,-0.0304458699241931,1.13185561701591
GTEX.14E6E.0006.SM.5MR5N,0.0155312526989334,0,0.000355284290724577,0,0.0371620454688706,0,0.0125427886047333,0,0,0,0.0404649443781986,0,0.130246427685963,0.0126891498075556,0,0,0,0,0.0143146962855554,0,0,0.736693410779466,0,0.63449135232752,0.83957731043673
GTEX.14E6E.0126.SM.73KXH,0.0131990543636377,0,0,0.0140467587575729,0.0349324901772005,0.203407453958869,0,0,0,0,0.0890986586227881,0,0.0362824160951593,0,0.00247078770228031,0.564205492102221,0,0,0.042356888220272,0,0,0,0,0.00515149062113436,1.10393961046696
GTEX.14E6E.0226.SM.7DUEF,0,0.0311433698276354,0,0,0,0.16337564099086,0,0,0,0,0.0177514894281809,0.0290127430297392,0.103656056428045,0.0106781601036022,0.00161868750475738,0.464256173679452,0,0,0.1216809191162,0,0,0.0568267598915288,0,0.028358014884772,1.08352990095035
GTEX.14E6E.0326.SM.73KY6,0,0.00892665399692,0,0.0274970836742226,0.136512367973863,0.404002277015058,0,0,0,0,0.0261840094399887,0.0454362386729322,0.038966442598431,0.0486522163723254,0.0366928653864475,0.215957022732138,0,0.0111728221376737,0,0,0,0,0,-0.00302788268114751,1.11616960852929
GTEX.14E6E.0426.SM.73KUE,0.020099191027849,0,0.00650484507513167,0.0344376030306134,0,0.230498458826998,0,0,0,0,0.0290894985780395,0.0109529243197313,0.0983791887505927,0.279004747504322,0,0.139243386543896,0,0.035685170164007,0.0540544045125278,0,0.00344383376394859,0.0586067479023433,0,0.179281000260132,1.02035934459483
GTEX.14E6E.0526.SM.793DN,0.0187398218383479,0,0,0,0,0.344868235387959,0,0,0,0,0.12307779578923,0,0.0618778926289776,0,0,0.119069514997469,0,0.039845269285861,0.292521470072155,0,0,0,0,-0.0196924418256504,1.10179060078989
GTEX.14E6E.0626.SM.73KX6,0.0496732115900281,0,0,0.0142482362874706,0,0.290798212854666,0,0,0,0,0.110402327819145,0,0.100605185530629,0,0.00628911237633531,0.303598337304419,0,0.0041302773111949,0.109357440684369,0,0,0.0108976582417439,0,-0.0206135836809651,1.08681479438629
GTEX.14E6E.0726.SM.5S2R3,0.0499465804621726,0,0.0663678989143715,0.0364073197583112,0.00363619779894681,0.230124495111709,0,0,0,0,0.0446421694508813,0.0109180906539616,0.0193197724664848,0,0.139903218321681,0.124900759186945,0.0269482032471318,0.0391769308485691,0.207708363778834,0,0,0,0,0.0412180910759026,1.06890388586479
GTEX.14E6E.0826.SM.664N7,0.00728067784003586,0,0,0.0186695387322433,0,0.237247375307617,0,0,0,0,0.0575775864967256,0.0197498874615613,0.0465314134889992,0,0,0.398980061784377,0,0.0028825067485334,0.180250497177197,0,0.0308304549627107,0,0,0.0253701538592217,1.0752386677999
GTEX.14E6E.0926.SM.664N8,0.26008600416917,0,0.139398521328249,0.111090558101801,0,0.261281039187923,0,0,0,0,0.0169957814311117,0,0.0208266469794191,0.0083387034927208,0,0.0352027759783675,0,0.010492681091488,0.136287288239751,0,0,0,0,0.465157147628743,0.886463616536259
GTEX.14E6E.1026.SM.664N9,0.210603486037888,0,0,0,0,0.498275449637838,0,0,0,0,0.111787024107693,0.0114995055631161,0.0877222961901153,0.0334424476614189,0,0.00280781450342125,0,0.00267266796196312,0.0411893083365466,0,0,0,0,-0.031202529359351,1.13562686911312
