Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
GTEX.1F88E.0626.SM.7PC3C,0.111479610498663,0,0.0535827571385393,0,0.299422344930018,0.0459031072071943,0,0,0.0323259118580083,0,0.0412897632906264,0,0,0,0,0.166872179860168,0.144283735726735,0,0.0258187585102826,0,0.0697535173068865,0,0.00926831367287888,0,0.0636187915241236,1.06995899961945
GTEX.1F88E.1626.SM.7SB8Z,0.0494197906815782,0,0.0672473397549254,0,0.146899838317896,0.0563898399813305,0,0,0.0108427276338507,0,7.05610380235775e-05,0,0,0,0,0.0148879208063057,0.0667573341722643,0.00555846081809143,0.0560617233371623,0,0.244093396219981,0,0.28177106723859,0,0.25741447468546,1.02510410453347
GTEX.1F88E.1826.SM.9MQLV,0.121702049369446,0,0.0965747157517868,0,0.270591827459266,0,0,0,0,0,0.0439651073872889,0,0,0,0,0.160174379723013,0,0,0.0359556700728837,0,0.100938557695247,0,0.170097692541069,0,0.108221519008846,1.0566460884114
GTEX.1F88E.2026.SM.7MXVP,0.0489195793128468,0,0.130902301794321,0,0.311872168369982,0.00052669924599596,0,0,0.0329005659793193,0,0,0.0300835358799568,0,0.00684922595446797,0,0.0867310658072265,0,0,0.145970133325333,0,0.138654816189033,0,0.0665899081415167,0,0.040367901266704,1.0766657098045
GTEX.1F88E.2826.SM.7RHHE,0.142165194959672,0,0.0756158004284727,0,0.530568067628506,0,0,0,0,0,0.0331700702159125,0.00737384843852286,0.000477045708972819,0,0,0.0996599265643192,0,0,0.0212185490088225,0,0.0791140533046365,0,0.0106374437421634,0,-0.0127191696502585,1.10382040197012
GTEX.1F88E.2926.SM.7MXVQ,0,0,0.158807051514852,0,0.510343262716388,0,0,0,0.010410392870006,0,0.0184265806781544,0,0.00438454862532982,0.0160568900189565,0,0.0618989978906481,0,0,0.110829246823898,0,0.0930270057408191,0,0.0158160231209486,0,0.0868651281960143,1.0632086427643
GTEX.1F88F.0005.SM.A9SK2,0.0365078894043404,0,0,0.155788592590714,0,0.141002981748221,0,0.0153120883626562,0,0.00150724370848215,0.283671601218675,0,0.13340424563449,0.0323966216739716,0,0,0,0.00203073008890132,0.0132016357508385,0,0.0355628706895475,0.0371171703938174,0.112496328735345,0,0.499753170775108,0.86839810091243
GTEX.1F88F.0008.SM.EAZCT,0,0,0.165903391045506,0,0.119795637784105,0.112646132223033,0.351424232063606,0,0,0,0,0,0,0.0245528235901991,0,0.00456685141190923,0,0.0455515459603262,0.0633078971487283,0,0.0607024981969915,0,0.0515489905755957,0,-0.0130093874083149,1.08361421656369
GTEX.1F88F.0011.R9b.SM.9WG7L,0,0.00200845573499195,0.0011444636526441,0,0.0429656298200585,0.138588955675854,0,0.09640269288391,0,0.00239021556200046,0.0772662690367728,0,0.0174435667326701,0.0204220737313686,0,0.305003420309252,0.0117414316669894,0,0.0437675532067281,0,0.16517222256991,0,0.0756830494168496,0,0.0203413081311457,1.14456551005207
GTEX.1F88F.0126.SM.9WYSZ,0.0273454755483537,0,0.076285628578575,0,0.226848081755656,0.0986517997897772,0,0,0,0,0.109009422722847,0,0.00761530236204938,0,0,0.0304964283238357,0.0439016708495321,0.0588178560463815,0.103851442125448,0,0.13016265036253,0,0.0870142415350142,0,0.10479744662207,1.04643376688252
GTEX.1F88F.0226.SM.9WYT1,0,0,0.19063947812089,0,0.154472130112773,0.123333512706554,0,0,0.00577929478570739,0,0,0,0,0,0,0.127559369888411,0.100938764239657,0,0.00642368246508043,0,0.144152913578303,0,0.146700854102624,0,0.0322730532793609,1.10063260109631
GTEX.1F88F.0326.SM.9KNV3,0.0849662595550422,0,0.149054777349461,0,0.189196170376263,0.0574884658935354,0,0,0,0,0.0620025237187753,0,0.0053939709919526,0,0,0.0979812337685102,0.00270243351731033,0,0,0,0.163882199162938,0,0.187331965666212,0,0.0544247955495149,1.09192056212895
GTEX.1F88F.0726.SM.7P8R7,0.169480759017629,0,0.113051916309202,0,0.144564581880503,0.0331348868359474,0,0.0229296938351989,0,0,0.0459331504819051,0,0.0113173882731011,0,0,0.106235741639297,0.0170865840677872,0.00646079369942061,0.0506795433560834,0,0.0646401019621927,0,0.214484858641733,0,0.147664369719117,1.03827549785111
GTEX.1F88F.0926.SM.7RHH8,0,0,0.00131363006785531,0,0.064080662860168,0.277250991372336,0,0,0,0,0.157548071513665,0,0.0863234766894966,0,0.00226922987793385,0.00320963770310878,0,0.00595584947909853,0.013201332716864,0.0354739467686602,0.085339720966725,0,0.268033449984089,0,0.0797995809423126,1.11301516531895
