Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
GTEX.1B97I.1726.SM.7939V,0.0548958570266481,0,0.00457870649534745,0,0.112282502652813,0.145681043893585,0,0,0.038057373311407,0,0.00602441645419713,0,0,0,0.000873757686582352,0.391934846836269,0.00978580131381275,0,0.0993271505629915,0,0.0370396206148905,0,0.0995189231514567,0,0.06502912090015,1.13860475728485
GTEX.1B97I.1826.SM.7939W,0.0560722585628295,0,0.0825403395146331,0,0.310224109583857,0.083434650863427,0,0,0,0,0.0636073210415845,0,0.00476896683391996,0,0,0.149559122997531,0.132132056911578,0,0.00623378065400795,0,0.0990901661841451,0,0.0123372268524875,0,0.0462628700455508,1.07715363464681
GTEX.1B97I.1926.SM.7DUGC,0.00932804278698771,0,0.0790559398691947,0,0.22181131117659,0.0570779895779133,0,0,0.0646532602808112,0,0,0.0103941429788213,0,0,0,0.213863875840625,0.0600377317738206,0,0.0712686987533859,0,0.139242618501026,0,0.0732663884608252,0,0.0243708378872844,1.1034251267293
GTEX.1B97I.2026.SM.7DHN2,0.0685351181206637,0,0.179343713659783,0,0.226794700649446,0,0,0,0,0,0.035953038546012,0,0,0,0,0.124281032456152,0,0,0.0392969363856878,0,0.0905208377686887,0,0.235274622413567,0,0.116324930863571,1.06663144930005
GTEX.1B97J.0005.SM.7MXT5,0.00372385224636967,0.00777860797913751,0,0,0.0216115327159333,0,0,0.00199015733529262,0.00742544674347863,0,0.0284990950987522,0,0.0993478399339708,0.0127468932384692,0.00681126478587015,0.00392850418664532,0,0,0.00269739071505262,0.00606007536762836,0,0.796679603789009,0.000699735864390867,0,0.544773139365258,0.918300136901017
GTEX.1B97J.0226.SM.79392,0.0462384915861102,0,0.0490501097866113,0,0.066451031373574,0.0815218444633149,0,0,0,0,0.02515919605184,0,0.00949350534626955,0,0,0.187444971123286,0.00910167309850317,0,0.1364322957076,0,0.116787307655283,0,0.272319573807608,0,0.0384620120127753,1.13361161194658
GTEX.1B97J.0326.SM.7939H,0.0720711327209169,0,0.153756617258799,0,0.20766590396145,0.0561377553953089,0,0,0.0204210008993959,0,0.0313143766212384,0,0,0,0,0.235546867649786,0,0,0.0240330731416307,0,0.0590688332478711,0,0.139984439103602,0,0.0253062353419751,1.10223716978301
GTEX.1B97J.0426.SM.79OLQ,0,0,0.0634316472799193,0,0.157259051108197,0.207888951916577,0,0,0,0,0.0276815284798149,0,0.016022198782573,0,0.00175301676700027,0.184714232962956,0.0305095725929562,0,0.135315918858283,0,0.0628644355107911,0,0.112559445740933,0,0.0306362137733071,1.08857887035086
GTEX.1B97J.0526.SM.793C2,0,0,0.0183636732058751,0,0.0143193955903259,0.0596553379490331,0,0.00319396837289867,0.0258396318382263,0,0.0188186762883436,0,0.111317220116815,0,0.00164295443611403,0.174944035772633,0,0,0.0150736291920761,0,0.0917056831597444,0,0.465125794077915,0,0.257914540021919,1.10236265391399
GTEX.1B97J.0626.SM.7P8RU,0.0559607626545912,0,0.170966171906798,0,0.347184170073733,0.0820054062906486,0,0,0,0,0.033795912684135,0,0,0,0,0.140167050004922,0,0,0.115122418998918,0,0.0261987880931814,0,0.0285993192930737,0,0.0262586403381361,1.08036881314904
GTEX.1B97J.0726.SM.7RHG3,0.0879799602752946,0,0.123319826640427,0,0.247084078148884,0.0747185394390751,0,0,0.0398537432971942,0,0.0250063595210676,0,0,0,0,0.248625170924028,0,0,0.0287084103073177,0,0.0624672987938797,0,0.0622366126528323,0,-3.97621188788949e-05,1.10812682436513
GTEX.1B97J.0826.SM.7SB78,0.0278259464890467,0,0.053961972444038,0,0.10100561580437,0.132150243446448,0,0,0.0256761638146807,0,0.0155213460501187,0,0.0437037083824633,0,0,0.197063273995224,0,0,0.0125071549321419,0,0.143460937473737,0,0.247123637167732,0,0.0945536634862252,1.10438930930224
GTEX.1B97J.0926.SM.79ONU,0.00197898023344973,0,0.0324336479930551,0,0.196176484158365,0.191502802714993,0,0,0.0808413749438202,0,0.00579811019946233,0,0,0,0,0.276988817628385,0.00320764248452145,0,0.12676299188456,0,0.0501464799616956,0,0.0341626677976922,0,0.0280924309795807,1.11043885502418
GTEX.1B97J.1026.SM.7MXTE,0.00139508841969516,0,0.0369454289935247,0,0.136389494155665,0.204576249655642,0.0201139758393664,0,0,0,0.148889820774219,0,0.135138563965851,0,0,0.0775806602986676,0.0124786083187257,0.00203937573332127,0.16310473904927,0,0.040958182850801,0,0.0203898119452505,0,0.388811685791824,0.924587726298237
GTEX.1B97J.1126.SM.7SB79,0,0,0.00506399942685761,0,0.0217246840978999,0.115694051963131,0.00584082039030438,0.0102105735195175,0,0,0.0533710375113184,0,0.144619110879176,0,0.000839160918266478,0.154634334514068,0.00327434679013387,0,0,0.00519613679777956,0.0642996389173799,0,0.415232104274167,0,0.215084647618719,1.1057184779323
GTEX.1B97J.1226.SM.7PBZR,0.132045949443173,0,0.140567003280252,0,0.157890537978997,0.0358531659740358,0,0,0,0,0.0351133730934698,0,0.00711709553460711,0,0,0.204642677005839,0,0,0.0490075632936409,0,0.0626542528701471,0,0.175108381525839,0,0.100004099666132,1.06689798006029
GTEX.1B97J.1326.SM.7PC2G,0.00328050993901332,0,0.0392408993535537,0,0.143276152568731,0.254228483574001,0,0,0,0,0.0135650893393528,0.00780773198243844,0.0160168432420773,0,0.00047291451534798,0.257720657961175,0.0617642089051408,0,0.122625690847182,0,0.0218784114250612,0,0.0581224063469253,0,0.0453457720572454,1.09768810905807
GTEX.1B97J.1426.SM.79OLR,0.00863367304586139,0,0.0688536110392736,0,0.278227065020846,0.18144681584055,0,0,0.0329142469384391,0,0.0453236696896278,0,0,0,0,0.168815252069333,0,0,0.122550019931877,0,0.0606716691590956,0,0.0325639772650967,0,0.00370374476094818,1.09390907984682
GTEX.1B97J.1526.SM.79ONI,0,0,0.388044561295384,0,0.14693664625004,0.139766569865491,0.000808783021994155,0,0.0282616281583796,0,0.0304039146446024,0,0.00424939380529363,0,0,0.177108428448448,0.00700741147380593,0,0.0347835483419156,0,0.0186187069463798,0,0.0240104077482658,0,0.18429710800981,1.04851229104465
GTEX.1B97J.1726.SM.7MGWP,0,0,0.083330080647309,0,0.207343608795797,0,0,0,0.055363434775868,0,0,0.00255009152785421,0,0,0,0.254949188262992,0.0724693915427681,0,0.0721028525075354,0,0.189338361991369,0,0.0625529899485077,0,0.0387312771632552,1.12119462121037
GTEX.1B97J.1826.SM.7IGPP,0.0876045162084635,0,0.193704054233441,0,0.118527374265885,0.166599055715194,0,0.018710506127222,0,0,0.0217356057416188,0.0141454259450662,0,0.0174195465858284,0,0.124799471429772,0.0116507710178558,0,0.132526253724445,0,0.0398201454908563,0,0.0527572735143513,0,0.0971870996422707,1.0475785700741
GTEX.1B97J.1926.SM.7IGQB,0.0420435756270131,0.287666421765153,0.086897830252655,0.0385395574650176,0.0628601550524424,0.0187436736847285,0.00996078134155276,0.00634594731348721,0,0,0.0500347594405,0,0.164571301010002,0,0,0.0972997744239323,0,0.000307821379586996,0.00205197848707264,0,0,0.125069965439764,0.00760645731709233,0,0.398523670961399,0.919680740523091
GTEX.1B97J.2126.SM.79OL6,0,0,0.138313347873034,0,0.0684958100551883,0.210290133584228,0.0224996618065076,0,0,0,0.117638196262057,0,0.137646482168752,0,0,0.0901024233658445,0.0181348288144616,0,0.169053043253852,0,0,0,0.0278260728160751,0,0.22287637339473,1.00254474101812
GTEX.1B996.0006.SM.7P8OS,0.0174586933885014,0,0.00411308490086871,0,0.0224634199210805,0,0,0,0.00567387619298329,0.0219593948539401,0.0478968979235024,0,0.283791583591751,0.0360769018570858,0.0046086130782268,0,0,0,0.000876726284643057,0,0,0.372978397170447,0.18210241083697,0,0.624710964388207,0.810778731382461
GTEX.1B996.0008.SM.EXOHY,0.00559725193418897,0,0.0178909968344846,0.0313697902539758,0,0.313718272731522,0.37361627823374,0,0,0,0.0529799861823329,0,0.0475285047947818,0.00545918174005609,0.00474300903512907,0.0135313537363482,0.0201408595540288,0.0183355331063233,0.00813533341926582,0.00579409588373489,0.0315630690485178,0,0.0495964835115697,0,-0.014119104935391,1.0893953660028
GTEX.1B996.0011.R10b.SM.CJI3T,0.009769104338921,0,0.13120222844966,0,0.221542874924489,0.0332172816928254,0,0,0,0,0.0345921248443434,0.000223517177769684,0.00750716223161518,0.0331298466614072,0.00747744171016054,0.116767835002499,0,0,0,0,0.201929938957112,0,0.202640644009197,0,0.0490916477840967,1.11226665640584
GTEX.1B996.0011.R1b.SM.7P8PO,0.07853745089929,0,0.0916508556304183,0,0.232006708630778,0.0645039339083649,0,0,0,0,0,0.0272390448023513,0,0,0,0.212120156170088,0,0,0.0261127660575041,0,0.200757555788331,0,0.0670715281128744,0,0.0524406394578443,1.09353375167675
GTEX.1B996.0011.R2a.SM.7IGON,0.162687317929546,0,0.126610950714879,0,0.344810137354792,0,0,0,0,0,0.000189935582569338,0.0241464228614008,0,0,0,0.183231181928794,0,0,0.0248446160464258,0,0.115536438675882,0,0.0179429989057114,0,0.000304757856188246,1.09816214625049
GTEX.1B996.0011.R3b.SM.9QEGY,0.0924313826831638,0,0.0873228454278755,0,0.203537978353584,0.0817245616843512,0,0,0,0,0.0166086063960575,0.00507511929828577,0.000230717678609287,0.0284459577734271,0,0.169453825899389,0,0,0.0131216437738467,0,0.220367753316786,0,0.0816796077146243,0,0.0179443189202617,1.10798836434922
GTEX.1B996.0011.R4b.SM.9OSVO,0.0951110104632224,0,0.101388495172398,0,0.296855797670373,0,0,0,0,0,0.00852205453711582,0.0175013910577437,0,0.0228284402221429,0,0.217344942222084,0,0,0.0410039426579595,0,0.144846991573838,0,0.0545969344231227,0,0.0364231515433188,1.09370106758193
GTEX.1B996.0011.R5a.SM.7P8PN,0.0756462075398249,0,0.143449967320582,0,0.267905854639259,0.00505491614496846,0,0,0,0,0.0316877676323676,0.0161748465028738,0,0.0501100798196093,0,0.118819023000686,0,0,0,0,0.255776715387891,0,0.0353746220119389,0,0.0287941487392311,1.10428009216635
