Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
GTEX.ZEX8.0726.SM.4WKH8,0.04316830925526,0.30160970021312,0.0944308030438189,0.0735502749424022,0.00117247019362056,0.0253128236296152,0.024831668412598,0.0328297032803792,0,0.00920437941966174,0.0266455072840797,0,0.119744312725046,0,0.00629290958325184,0.112840202241937,0,0.000678048033085637,0.00823512715885451,0,0,0.119203975407705,0.000249785175565111,0,0.424112981522746,0.905681045551556
GTEX.ZEX8.0826.SM.4WKHK,0.0209223037463723,0,0.0934629274635366,0,0,0.128057857876873,0.00715247293174609,0,0,0.0087836036726033,0.0544253914081467,0.00357783528545727,0.0703679277878741,0.230395013326151,0.0131089792081286,0.132120013626428,0.00217701442274949,0,0.133870677454318,0,0.0110851114889839,0,0.0904928703006314,0,0.061160112943444,1.10304348666843
GTEX.ZEX8.1026.SM.4WKHE,0.105880698036174,0,0.496747943136651,0,0.10052083763607,0.0652746198625432,0,0,0,0,0.022758105863927,0,0,0.00672203387249396,0,0.121398032488906,0,0,0.0641484128930289,0,0.00230005731724185,0,0.0142492588929629,0,0.247511919457038,1.03985530585765
GTEX.ZEX8.1226.SM.5S2OK,0.055150505289283,0,0.0128381931534061,0,0.0346528083769369,0.0874129358166401,0,0.0026605242396884,0.0045632279624123,0,0,0.0170143362923012,0.0394960640310386,0,0.00168518711804169,0.275777172628119,0,0,0.0800360838288369,0,0.0830269702499707,0,0.305685991013325,0,0.152805284602422,1.10510788981161
GTEX.ZEX8.1326.SM.4WWEW,0,0,0.0938058366419578,0,0.209036048838339,0.048923821847664,0,0,0.0286847695681177,0,0,0,0,0,0,0.269710745893356,0,0,0.205264876324908,0,0.0734387494321459,0,0.071135151453512,0,0.0492858201906259,1.10465657014541
GTEX.ZEX8.1426.SM.4WKHQ,0,0,0.081901453034886,0,0.0470339530045403,0.181223874255982,0.0781573451792034,0,0,0.0020547873023518,0.10539749752803,0,0.145733375121995,0.0324091685124809,0.00184652963297657,0.092334301738708,0.027086698100046,0.000123748324648752,0.101595037753369,0,0.00594053112331471,0.090429199151312,0.00673250023615485,0,0.463155113689296,0.885916026630049
GTEX.ZEX8.1526.SM.4WWBE,0,0,0.0242594734258243,0,0.174999593251985,0.0114216766283495,0,0,0.00745579018968443,0,0.0166389900408637,0,0,0,0,0.51702351836105,0,0,0.123647720608496,0,0.056125112746838,0,0.0684281247469089,0,0.14489309059527,1.16325551212433
GTEX.ZEX8.1626.SM.4WKG7,0,0,0.243207520970325,0,0,0.230521805525522,0.0011653123536927,0.00103862715503118,0,0,0.0456906397785179,0,0,0.0195366412589313,0.01738420495416,0.190672025399909,0.0289978400758171,0,0.189487976137427,0,0.00300535446753957,0,0.0292920519231269,0,0.189029328977315,1.0268466699527
GTEX.ZEX8.1826.SM.57WBH,0.0826254569407372,0.409153066360291,0.0444710356291987,0.0537493124532666,0.109118941243593,0.0880634112300668,0,0.0274749673459828,0,0,0.0159050497481964,0.00354145948817536,0.00767158898696343,0,0.0118102858284663,0.075514186028146,0.0261126530468852,0,0.0403596978239564,0,0,0,0.00442888784607474,0,0.185978340801945,1.01225975084337
GTEX.ZEX8.1926.SM.4WKFR,0.115538858257066,0,0.24153968732958,0,0,0.147024811312173,0,0,0,0.00438730978323974,0,0.0314161344176383,0,0,0.00182275646617207,0.225733734320321,0.0145759394677529,0.000387373712224372,0.180561190969172,0,8.57189764070904e-05,0,0.0369264849882543,0,0.117850894582509,1.0644161635374
GTEX.ZEX8.2026.SM.4WKF3,0.0131156553084244,0,0.0827054772994257,0,0.133271469897707,0.0583737010070767,0,0,0,0,0.063943289808044,0,0.0478988332634428,0.00668587602605607,0.0298277207839091,0.269926072708893,0,0,0.0363203288940606,0.00370579446551836,0.105827901675041,0,0.148397878862401,0,0.135874022179911,1.07749773311673
GTEX.ZEX8.2226.SM.57WC6,0.0532542102765217,0,0.019572743006149,0,0.119207333929241,0.136502929436392,0,0,0.0258465814197282,0,0.0268142888648434,0,0,0,0,0.364205095959556,0.000777572811412263,0,0.125191289669176,0,0.0244465577279341,0,0.104181396899046,0,0.0941288581365756,1.10866904406672
GTEX.ZEX8.2326.SM.5S2MN,0.0302726862060671,0,0.0235960986535126,0,0.123348741435732,0.0679809448312947,0,0,0.0136696842981497,0,0.0273145033442861,0,0,0,0,0.539208614840892,0,0,0.0759936216163506,0,0.0417844618606289,0,0.056830642913087,0,0.106582457385474,1.19468663309543
GTEX.ZEX8.2426.SM.4WKG4,0.04945680964118,0,0.0408835715352681,0,0.261082399879279,0.11029664394782,0,0,0,0,0,0.026175470865121,0,0,0,0.149476212910589,0.0632509380769296,0,0.184677989592371,0,0.0623186834217778,0,0.0523812801296648,0,0.0567104231389254,1.06767811733823
GTEX.ZEX8.2526.SM.DO92M,0.0610364910432742,0,0.100742513585945,0,0.244373839924397,0,0,0,0.0159246437631265,0,0.0700049532856575,0,0,0,0,0.17005152915259,0,0,0.0506667779994548,0,0.0788544512711218,0,0.208344799974433,0,0.115592882863124,1.06092794713906
GTEX.ZEX8.2626.SM.DO92R,0,0,0.114136616612866,0,0.24035564960074,0.121975774390644,0,0,0.0265254373303081,0,0.00200402816524885,0,0,0,0,0.0931534214133164,0.0565784073994658,0.00295224188733029,0.0348363691994062,0,0.10703652928378,0,0.200445524716894,0,-0.00635477817404589,1.11079166661211
GTEX.ZF28.0005.SM.4WKH3,0.00915150565805227,0,0.0088647925422816,0.0921359347852065,0,0,0,0.0198305805095478,0,0.00464562034087922,0.0308973185130843,0.0239883023473757,0.0136042193675696,0.015675798914792,0.00526874997227299,0.0105699889551696,0,0,0,0,0,0.577774799335791,0.187592388757977,0,0.603808985013742,0.829450174256379
GTEX.ZF28.0008.SM.4E3K3,0,0,0.228708801239044,0,0.141769064018249,0.175427600095829,0.309885629141069,0,0,0,0,0,0.0086186522144087,0.0106127252968869,0,0,0.00366085912585994,0.00247072117970935,0.026745067443797,0,0.0473632610043081,0,0.0447376192408393,0,-0.00367361042022445,1.09396945423354
GTEX.ZF28.0011.R10a.SM.4WWEH,0,0,0.0971887135733514,0,0.604430516432106,0,0,0,0,0,0.0270428354879303,0.0270274300544267,0.00320662230472171,0,0,0.0572793578939318,0,0,0.0635740479378393,0,0.0835494417043712,0,0.0367010346113212,0,-0.0100419286048212,1.11199889381948
GTEX.ZF28.0011.R11a.SM.4WWEI,0.147751708485514,0,0.0952400938238894,0,0.528923949085601,0,0,0,0,0,0.0561219556324152,0,0.0151248740769813,0,0,0.0366717741828107,0,0,0.0295778350864472,0,0.0701784623104441,0,0.0204093473158969,0,0.0191796822123882,1.09061622608998
GTEX.ZF28.0011.R1a.SM.4WWD1,0.100770492706753,0,0.0637331026111418,0,0.469311979602771,0,0,0,0,0,0.0681080115179617,0.0180173931773442,0.00933176470564051,0,0,0.161624595657156,0,0,0.0341057405585079,0,0.0532374876349553,0,0.0217594318277676,0,0.00704183353787437,1.09332403988944
GTEX.ZF28.0011.R3a.SM.4WWDA,0.0527366116836224,0,0.100855376061511,0,0.486592796297181,0,0,0,0,0,0.0630527623859293,0.0103378633615274,0,0,0,0.0988551856773606,0,0,0.0495221720231722,0,0.106710246107811,0,0.031336986401884,0,-0.0132706824124759,1.10106121093404
GTEX.ZF28.0011.R5a.SM.4WWCZ,0,0,0.0930760383015035,0,0.442110317660524,0.0610835717709616,0,0,0,0,0.11484850554719,0,0.00926431559520971,0.0382641801746159,0.00391611939519763,0.15846869815749,0,0,0.0366804905929178,0,0.0213712095805491,0,0.0209165532238413,0,0.012361486795507,1.09651904888744
GTEX.ZF28.0011.R6a.SM.4WKHI,0.0499440997924059,0,0.0465903848890824,0,0.283924896303585,0.0700576111252465,0,0,0,0,0.0702569938727186,0,0.0824548754569639,0,0,0.223142910380826,0,0,0.0136477584534673,0,0.128018770115054,0,0.0319616996106496,0,0.0419647318394394,1.09940992787354
GTEX.ZF28.0011.R7a.SM.4WKF5,0,0,0.0907282619285095,0,0.406529914510895,0.0245187173215588,0,0,0,0,0.122135850515188,0,0.016617163986178,0.039507476628928,0.000146317292994074,0.178519456315045,0,0,0.0356220147336881,0,0.0573535111596824,0,0.0283213156073331,0,0.0182808420477956,1.09519969837457
GTEX.ZF28.0011.R8a.SM.4WWFW,0.0640612658363158,0,0.0285891875478719,0,0.268864840203466,0.161697359787727,0,0,0,0,0.0258720956459916,0.0036045434403518,0.0983953596160363,0,0,0.180462070874797,0,0,0.0264656073397018,0,0.112127196150184,0,0.0298604735575573,0,0.0393218069173044,1.09125723390728
