Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
GTEX.133LE.2226.SM.5IFGU,0,0,0.0733293331506848,0,0.18748488930488,0.0649875940918095,0,0,0.0312193084819934,0,0,0.0026103809382254,0.00673160521997414,0,0.00445516362434988,0.287458052825414,0.0404889065869483,0,0.0645078183248035,0,0.132063694362036,0,0.104663253088881,0,0.0328493002119311,1.12637621443984
GTEX.133LE.2326.SM.5K7W3,0.0574967299563681,0,0.0685411748536618,0,0.189147272212976,0.133160482079906,0,0,0.0105548258632486,0,0.0225073309144502,0,0,0,0,0.0971549581735178,0.0810373649979972,0,0.0761523241707973,0,0.173198921005991,0,0.0910486157710854,0,0.0897240705522201,1.05891918487537
GTEX.1399Q.0008.SM.62LDE,0,0,0.193451614026174,0,0.0983344338876674,0.130067222092665,0.246581010230119,0,0,0,0,0,0.00551462123006231,0.0481435259737903,0,0,0,0.0400442081056366,0.0452053154392866,0,0.0544083077143724,0,0.138249741300226,0,-0.0152380548778395,1.09104050094624
GTEX.1399Q.1126.SM.5P9JA,0,0,0.081429134820725,0,0.118725687005779,0.163081872188109,0.00481956892579537,0.00877457925956781,0,0.0033924097666123,0.229977998425374,0,0.106850871738571,0,0,0.0280462119096944,0.0719640075910929,0.00683601340748855,0.120217425676518,0,0.0211066837351575,0,0.0347775355495154,0,0.396004004964971,0.920812005627781
GTEX.1399Q.2326.SM.5KM2X,0.0507996295046021,0,0.110388238198434,0,0.301057760577531,0,0.0128816169121333,0,0,0,0.0460719481659534,0,0,0.0926421683588319,0,0.0155673771069613,0.0915694333924281,0,0.0868939063768024,0,0.152468349461488,0,0.0396595719448346,0,0.062659963111311,1.06476740419385
GTEX.1399Q.2426.SM.5J2MO,0.0762719062883087,0,0.0704143307919367,0,0.137874209335972,0.0767526983638887,0,0,0.0236861294946114,0,0.0835633711345158,0,0,0,0,0.141415097335416,0.0162939887413845,0,0.11376436768883,0,0.0571334931072046,0,0.202830407717932,0,0.132815229394721,1.0463935463476
GTEX.1399Q.2826.SM.5IJEZ,0.0576569833886197,0,0.14422056495597,0,0.142325277794359,0.0549664766369555,0,0.0211215357891963,0,0,0.0142500336894528,0.00383638063701594,0,0,0,0.249969490075958,0.00251674923217663,0,0.168444459408723,0,0.0201675221773242,0,0.120524526214249,0,0.0967030094192682,1.0722461705478
GTEX.1399R.0002.SM.62LD9,0.0202071953854137,0.311757866323556,0.160822036834911,0,0.0226996132130862,0,0.227329566298974,0.00266759892057808,0,0.0187933510640979,0.0085227450775047,0,0,0.000430817796555584,0,0.00370512050414576,0,0.174606236885175,0.0198249306545792,0,0.0190775226090367,0.00955539843238516,0,0,0.479764388935739,0.880141292139462
GTEX.1399R.0006.SM.5N9FR,0.00284376579319751,0.0380724914337919,0.00104446316944299,0.0378358493364172,0.00844245365463162,0.0126422016236801,0,0.00499828395163574,0,0.0484654908775464,0,0.0181771411019358,0.15457864716454,0.0293069768033553,0.00464988524343309,0.00155808847395988,0,0,0,0,0,0.637384261372433,0,0,0.681296058895524,0.741184407940531
GTEX.1399R.0008.SM.5ZZUF,0,0,0.190668622651594,0,0.157292283139292,0.0531013402072101,0.241601845901709,0,0,0,0,0.0275036720977825,0.00828930816282283,0.0283140382253904,0,0,0,0.0211165883389587,0.0760026310185145,0,0.0780953201957328,0,0.118014350060993,0,-0.0184786841924511,1.09329344032806
GTEX.1399R.0126.SM.5IFEV,0.0989766112432908,0,0.176824976279349,0,0.234284123356006,0.0521409298159037,0,0,0,0,0.03236972530613,0,0,0,0,0.251012258514985,0.034575422229385,0,0.0664520894868377,0,0.0436567217800932,0,0.0097071419880197,0,0.128672509651808,1.05489055650563
