Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
GTEX.1117F.0226.SM.5GZZ7,0.0254819266929408,0,0.0175182914370551,0,0.10339723189342,0.0813469137687498,0,0,0.00556430694990456,0,0,0.0144991030505148,0,0,0.000293147014631787,0.346443402056771,0,0,0.230579131432607,0,0.0479946591239136,0,0.126881886579492,0,0.0541634659634213,1.1396291061286
GTEX.1117F.0426.SM.5EGHI,0.159958813046285,0,0.179264887868201,0,0.309338061460372,0,0,0,0,0,0.0843168007384866,0,0.0348108611638526,0,0,0.0762474213118167,0,0,0.0495673053353487,0,0.0849767563925307,0,0.0215190926831073,0,-0.00775342473221644,1.09176585398022
GTEX.1117F.0526.SM.5EGHJ,0.100814980556141,0,0.00898151849855293,0,0.174532351344287,0.24023578880783,0,0,0.0152907057729135,0,0.0540635724366251,0,0.00350158314989689,0,0.00354131661991584,0.103552923581733,0.0197994085902084,0,0.0783644892891347,0,0.0408091353119365,0,0.156512226040825,0,0.0314564550352761,1.07675305129913
GTEX.1117F.0626.SM.5N9CS,0.0815447722799332,0,0.0396436420984327,0,0.160231233218646,0.188130673612899,0,0,0,0,0.0550852356384025,0,0.00709298815884635,0,0.00181460004138331,0.211839459664257,0.0141890865997018,0,0.0676818834063986,0,0.060941379656604,0,0.111805045624495,0,0.0271061727640244,1.08912046314986
GTEX.1117F.0726.SM.5GIEN,0.0103487273159498,0,0.0173044618711659,0,0.104838587941798,0.323455070591547,0,0,0,0,0.0370749158838513,0.000542001571505104,0,0,0.00452563743289061,0.176296155245743,0.023221075473349,0,0.119984117966374,0,0.033916925602559,0,0.148492323103268,0,0.0444362320549824,1.08246893922684
GTEX.1117F.1326.SM.5EGHH,0.00106929191635985,0,0.0385400456173262,0,0.0718030671245472,0.260771518896081,0.00330906908799412,0,0.0565770946540515,0,0,0.00410839936166606,0.00499140749697445,0.00376989596025079,0.00162754680751127,0.0905759056165581,0.0089910217128311,0,0.127447603495009,0,0.0618989167946658,0,0.264519215458173,0,0.0823250583780535,1.08327207443785
GTEX.1117F.2426.SM.5EGGH,0.0996442668149138,0,0.10735708844593,0,0.228818441422187,0.042545444897151,0,0,0.00597501139328658,0,0,0.0602502346577323,0,0,0,0.103376965224994,0.0577297746397901,0,0.170923857677228,0,0.0639114461161674,0,0.0594674687106196,0,0.0146110465208435,1.07474793138932
GTEX.1117F.2526.SM.5GZY6,0.0589727526525454,0,0.0418650939059332,0,0.117219469749099,0.249643845163358,0,0,0,0,0.164795199482362,0,0.0836319533933937,0,0.000582949387391914,0.0454832458243441,0.017494925651243,0,0.0781497938406467,0,0.0902701398951413,0,0.0518906310545411,0,0.26575371070638,0.981574020111188
GTEX.1117F.2826.SM.5GZXL,0.10384615580941,0,0.103972924790582,0,0.168796957662817,0.0695215945434603,0,0,0.0305509970268707,0,0.0121959023630025,0,0,0,0,0.157006781524623,0,0,0.0923219064233547,0,0.0836724686978523,0,0.178114311158028,0,0.0391823000238466,1.08579993799362
GTEX.1117F.2926.SM.5GZYI,0.0408847160201825,0,0.0766958125412529,0,0.147213353897819,0.105118087071898,0,0,0.0113104043652716,0,0,0.00799623237969698,0,0,0,0.10394176765711,0.0506111684794087,0,0.124602486931432,0,0.173502451529825,0,0.158123519126104,0,0.219463478438947,1.01107548284188
GTEX.1117F.3026.SM.5GZYU,0.0465805100606956,0,0.137719818732442,0,0.159799179749325,0.0892261619062364,0,0,0,0,0.0981544356225681,0,0.0788627435650096,0.0493642119943973,0.00593357389679243,0.12746806793595,0,0,0.1605586985246,0,0.0288816105311445,0,0.0174509874808394,0,0.163833600275843,1.02570903511955
GTEX.1117F.3226.SM.5N9CT,0.151448698351705,0,0.0742098465683409,0,0.577666059772487,0.0290676222938665,0,0,0,0.00392940575104228,0.0794455002087308,0,0.00581619828286281,0,0,0.0320659944655935,0,0,0.00082295374347028,0,0.044587899425536,0,0.000939821136365278,0,-0.0150937588329557,1.1180781241447
GTEX.111CU.0126.SM.5GZWZ,0,0,0.117613260266271,0,0.184840004800167,0,0,0,0,0,0.034360391734792,0,0.000794261256082508,0.0493852253260896,0,0.411826290333956,0,0,0.0275957001638156,0,0.0843733860261227,0,0.0892114800927039,0,0.132627301126164,1.12235761709325
GTEX.111CU.0226.SM.5GZXC,0.141620734414072,0,0.177212310326938,0,0.199654123284157,0.0395532951140396,0,0,0,0,0.0235563120368298,0,0.0224100479715316,0,0.000828245986273223,0.221304195328948,0,0,0.0535211528862864,0,0.0599586759422488,0,0.060380906708675,0,0.040995717654479,1.0880288684208
GTEX.111CU.0326.SM.5GZXO,0.00423191955025513,0,0.00598464985344199,0,0.0406588022759836,0.20121924815789,0.0114259307018845,0,0,0,0.0797316689018704,0,0.162106020392867,0.0543730733476739,0.000981951280800076,0.0974156114847623,0.00667261351280539,0.0061985262435688,0.0297244949361338,0,0.0148845554651485,0,0.284390933894915,0,0.236243873949914,1.03572245198933
GTEX.111CU.0426.SM.5GZY1,0.0234423842189397,0.242168059375065,0.0308449339462694,0.0184397786389447,0.0585744735090982,0.0166035106843396,0,0,0,0.00837238754549274,0.0436827198825791,0,0.184113486260417,0.0912945580033337,0.0040821835702461,0.0935001742489027,0,0,0.0166717917569776,0,0,0.140152247029455,0.0280573113299389,0,0.206884900791258,1.02331920175355
GTEX.111CU.0526.SM.5EGHK,0,0,0.420879942865703,0,0.104678624721107,0.0554958186121886,3.74502483703925e-05,0,0,0,0.0224644708684698,0,0.0158511818985056,0,0,0.255798006536765,0.000860811387162882,0,0.0486046759995934,0,0.0374075047486317,0,0.0379215121135027,0,0.181034376519904,1.07579233359378
GTEX.111CU.0626.SM.5EGHL,0.0338921884316627,0,0.0442159315769579,0,0.155695965258624,0.0955309733863576,0,0,0.0220720364531527,0,0.0226390003355033,0,0,0,0,0.295806833630385,0,0,0.175930938333016,0,0.072160342370617,0,0.0820557902237244,0,0.0426439035372327,1.11291359305507
GTEX.111CU.0726.SM.5GZYD,0,0,0.0861147272989183,0,0.125976928725036,0.178041644968267,0,0,0,0,0.122054842820275,0,0.155657195924005,0,0,0.103261827303431,0.0183489645986929,0.0274560862150794,0.113758112090039,0,0.0264243211078813,0,0.0429053489483741,0,0.368430320509444,0.934592279671043
GTEX.111CU.0826.SM.5EGIJ,0,0,0.0327244056512735,0,0.193590141536829,0.0080944137322655,0,0,0.0142121959944642,0,0.0125351321563588,0.00143345492455388,0,0,0,0.344261561444036,0,0,0.164342209226135,0,0.0999037525259841,0,0.1289027328081,0,0.0941423716310772,1.11893915891598
GTEX.111CU.0926.SM.5EGIK,0.032260890850461,0,0.277471162930063,0,0.108541273770191,0.106498918619519,0.0102958958786343,0.0108522928277278,0,0,0.0315347016412589,0,0,0.0174173540704417,0,0.0929433489748391,0,0,0.0763529274925606,0,0.0623098948446622,0,0.173521338099641,0,0.123788639608473,1.05799489981515
GTEX.111CU.1026.SM.5EGIL,0.0517223633173659,0,0.0314764688466851,0,0.0217577245218715,0.0987431780894552,0,0.000874402740346313,0,0,0.0471590440614636,0,0.0323072996125059,0,0.000821925150140208,0.107642064287786,0,0,0.0138065593582512,0,0.0868769329885969,0,0.506812037025533,0,0.0928850661361442,1.19585664995203
