Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
GTEX.13OVL.0006.SM.5O996,0.062524358336569,0,0.00173588099113588,0.161449973755622,0,0.0305619757226361,0.0116335713165532,0,0.0496510908294916,0,0.258184806665045,0,0.245957707564392,0.0749313823559863,0,0,0,0,0,0.0266995715711218,0,0.0766696808914467,0,0.615844539191477,0.793837934904466
GTEX.13OVL.0011.R10a.SM.5L3GS,0,0.0410052788404427,0,0,0,0.487170985052747,0,0.141487041437586,0,0,0,0.0396578921400611,0.0698703105959384,0.155942173914315,0,0,0,0,0.0368575304474466,0,0.0280087875714636,0,0,-0.0204304971586886,1.13311376030924
GTEX.13OVL.0011.R11b.SM.5L3G7,0.0865698761581243,0,0,0.292254334179627,0,0.106155267997348,0,0.236984631490165,0,0,0,0.0740151113124172,0.0919193526304615,0.0643688527766881,0,0,0,0,0.0322238980171609,0,0.0155086754380073,0,0,-0.0254979619932228,1.14979540079688
GTEX.13OVL.0011.R1a.SM.5L3H5,0.073203001187282,0,0,0.0816675925415997,0.00987245178418825,0.0229535100344569,0,0.184918513119661,0,0,0.0444967766465654,0.0435639033117533,0.0874068186712882,0,0,0.363085138195734,0,0,0.032246226607336,0,0.0565860679001358,0,0,-0.0744013259172986,1.11365727932318
GTEX.13OVL.0011.R3b.SM.5L3I8,0,0.016638641540405,0,0,0,0.221614011330568,0,0.0428659017482993,0,0,0.037806437664708,0.0363005835264068,0.0362527105920094,0.213378561606954,0.000101974337384767,0,0,0,0.395041177653265,0,0,0,0,-0.0480375183449934,1.13403770179964
GTEX.13OVL.0011.R4b.SM.5L3HV,0.098820069516256,0,0,0.0186926541381315,0,0.357039838068393,0,0.0411670522482305,0,0,0.0790215192004708,0.0850877145236678,0.116978279469615,0.09623239587034,0,0,0,0,0.089081022054724,0,0.017879454910172,0,0,-0.0431137239904744,1.11907973826351
GTEX.13OVL.0011.R5b.SM.5L3FU,0,0,0,0.147174549944174,0.0636818180392555,0,0,0.162888883222441,0,0,0,0.125693364988923,0.225857597389002,0,0,0.215678184955363,0,0,0.0590256014608426,0,0,0,0,-0.0405928429920802,1.11590401103302
GTEX.13OVL.0011.R6a.SM.5L3G4,0.00537120046241666,0,0,0.234223901828664,0.000520237689299947,0.0449657609184834,0,0.1265806825484,0,0,0,0.136593551237595,0.198335810428129,0,0,0.21351396806848,0,0,0.0358569115701039,0,0.00403797524842824,0,0,-0.0288952359670286,1.12104603827019
GTEX.13OVL.0011.R7a.SM.5P9GW,0,0.0119328094380169,0,0,0,0.226145936868649,0,0.0102333694001956,0.0598524193497837,0,0.254224731736233,0,0.0769430975533985,0.121244528928617,0.0111782556855858,0.00946524111955208,0,0,0.218779609919969,0,0,0,0,-0.0270411325673447,1.11728196612865
GTEX.13OVL.0011.R8a.SM.5L3HH,0.128790312154697,0,0,0.186492144136699,0,0.109971651429385,0,0.101864032045864,0,0,0.0484674737707767,0.0367229002742875,0.124643840540902,0,0,0.234719400629145,0,0,0,0,0.0283282450182442,0,0,-0.0541613366679605,1.11544364058011
GTEX.13OVL.0011.R9a.SM.5P9GX,0.110247915997322,0,0,0.163817543761311,0,0.0840043218891138,0,0,0,0,0.0324950014526657,0.0312041618206076,0.155558978406237,0,0,0.422672076672742,0,0,0,0,0,0,0,-0.046008372014224,1.11461214590755
GTEX.13OVL.0126.SM.5L3GJ,0,0,0.00393747281692123,0.0825330847197871,0,0.216775694602826,0,0.0376258667156221,0.00432311020024938,0,0,0.0523936188799955,0.0533510080827339,0.0988204022922137,0.0283926111373554,0,0.0253548640045838,0,0.396492266547712,0,0,0,0,-0.0191755364427465,1.11899919516227
GTEX.13OVL.0226.SM.5L3E9,0,0,0,0,0,0.352601318642048,0,0.00615358129221227,0.0445039343183957,0,0,0.0356331638055062,0.0906389058006011,0.0810482128520381,0.0264495232647404,0,0.0234340057558969,0,0.339537354268561,0,0,0,0,0.0330283285873704,1.08865686823909
GTEX.13OVL.0326.SM.5IJCS,0.00843709651880728,0,0,0.00673687477526222,0,0.27864425875613,0,0.010427148223985,0.0395740110577038,0,0.0128879205960645,0.0264543747613891,0.0733200051086938,0,0.018008239157156,0.174544717968928,0,0,0.35096535307588,0,0,0,0,0.126181447590688,1.04450323278784
GTEX.13OVL.0426.SM.5IFG6,0.281829348663137,0,0,0,0,0.52971581509619,0,0,0,0,0.0858206348167663,0,0.0785847959702751,0,0.0049671777306309,0,0,0.00218401099838709,0,0.016898216724613,0,0,0,-0.0363687832825813,1.15738581876075
GTEX.13OVL.0526.SM.5KLZQ,0.0741284123725089,0,0.000697827210354401,0.0995038547855202,0,0.17763829390557,0,0.0121653703653429,0.0128164950945254,0,0.0884603343345899,0,0.187162136400029,0,0.0281951833185523,0.244656294199619,0,0,0.0745757980133882,0,0,0,0,-0.0564861040821472,1.09924539719965
GTEX.13OVL.0626.SM.5KM13,0.0749954972857601,0,0.00313107243819305,0.139506852382746,0,0.189800725172518,0,0,0,0,0.173229356523297,0,0.121077595170852,0.0784127336446661,0.0478819034027569,0.00248444929509637,0,0,0.0964261909764926,0,0.0371739551393242,0.0358796685682977,0,0.23400898375104,0.99375605460948
GTEX.13OVL.0826.SM.5L3GV,0.0643397388891441,0,0.00255980714607868,0.069643479363924,0,0.233254331977241,0,0,0.000819710611065683,0,0,0.0380051116539647,0.129798272515262,0,0.0136376717066801,0.230250588775344,0,0,0.217691287361296,0,0,0,0,0.0880523178013699,1.04430564510469
GTEX.13OVL.1326.SM.5IJCZ,0.021310193565306,0,0,0.0177544019262745,0,0.190461957869299,0,0.00101963943974774,0,0,0.0698226879148726,0.0106787950125906,0.090060298693388,0,0.0188670533015917,0.436073162657061,0,0,0.143951809619869,0,0,0,0,-0.0120594260391461,1.09093651515364
GTEX.13OVL.1426.SM.5IJC1,0.0472701214144715,0,0,0.00742905551732621,0,0.125513243815176,0,0.0318291892127963,0,0,0.0956474349385093,0.00471938785436311,0.118846249970679,0,0.0128071960127333,0.285124950215826,0,0.0135961516022456,0.255913850742308,0,0.00130316870356515,0,0,-0.0360818602727891,1.09329560341374
GTEX.13OVL.1526.SM.5K7WA,0.0559679110885021,0,0,0,0,0.193076598555349,0,0.00830453200826978,0,0,0.0305584758080602,0,0.0933341731728805,0,0.00622985896759454,0.445412928057832,0,0,0.167115522341512,0,0,0,0,0.0189175946740631,1.07986298929784
GTEX.13OVL.1826.SM.5KLZR,0.062547644461681,0,0,0,0,0.356038286239693,0,0,0.0106176711542113,0,0.0298727250247092,0.065495538821282,0.0345786168004626,0,0.0530405212682326,0.294796154075175,0,0,0.0792801214982634,0,0,0.0137327206562902,0,-0.0348740926873436,1.09836614062391
GTEX.13OVL.1926.SM.5KM14,0,0.0100277774757437,0,0,0,0.261889785867489,0,0.0414205572649211,0.0142907072592559,0,0.0633967885946809,0.0339996180743917,0.0767232382647541,0,0.00401510940409859,0.0260103617710351,0,0.000433852115229505,0.4677922039084,0,0,0,0,0.147362689961969,1.06133123923802
GTEX.13OVL.2726.SM.5J2MP,0.0384075614851671,0,0,0,0,0.311119461305398,0,0,0,0,0.0160804596750131,0.0725967144356935,0.0469778956205238,0,0.0106552612607538,0.16453911759095,0,0,0.339623528626501,0,0,0,0,0.0278003333061126,1.08679479721196
GTEX.13OVL.2926.SM.5IFG3,0,0.0384877870795747,0.276561184999043,0.0943797274276097,0,0.153664154218189,0,0.00864165482016545,0.00478125247305851,0,0,0.0243368490938002,0.0527449867075379,0.114613496864568,0.0180561129772705,0.0107865645969395,0,0,0.202229518072067,0,0.000716710670176517,0,0,0.0829485513527003,1.07812709724195
GTEX.13OVL.3026.SM.5IJF1,0,0.0154067219431241,0,0.0616352540746963,0,0.374247392859379,0,0.161671795264417,0.0330128257986978,0,0.0223368464129755,0.0136016462606055,0.0738527934540751,0.105296641029136,0,0,0,0,0.132971623492608,0,0.0059664594102851,0,0,-0.00952545638086684,1.12402056163447
GTEX.13OVL.3226.SM.5L3H8,0,0.0456849003367828,0.0616671864384411,0.071525146154823,0.06971152716559,0.146535708745516,0,0.0132760426050736,0,0,0.0465274319635822,0,0.0606005011647625,0,0.0342115746746264,0.234266464327696,0,0,0.215993516423106,0,0,0,0,-0.0474258981455444,1.09032720392066
GTEX.13OW5.0011.R11b.SM.5L3GG,0,0.00575855430603189,0,0.034659788873354,0,0.356370972406451,0,0.120718776508455,0,0,0,0.0365255816961964,0.0649480657693604,0.129519728309549,0.0164545484934736,0.00387248151711903,0,0,0.212257324836156,0,0.0134583879396952,0.00545578934415844,0,-0.0247100697039968,1.11194181928804
GTEX.13OW5.0011.R1b.SM.5L3GE,0,0.0103188943004528,0,0.0373964046155598,0,0.248603916113912,0,0.0421898032909951,0.0506470239460115,0,0.116230943979466,0.0221471835071995,0.0942899845053258,0.0401259057512842,0.00195713675852355,0.104433626310246,0,0,0.21159247320838,0,0,0.020066703712644,0,-0.019163822516945,1.09796701124811
GTEX.13OW5.0011.R3a.SM.5L3I5,0.0749161686139861,0,0,0.0502968889954805,0.0100639720199569,0.0111228690544749,0,0.260641866761082,0,0,0,0.108669381842974,0.116462106560399,0.0209659959290709,0.0273004387012875,0.10080849841795,0,0,0,0.0363070486028545,0.0767266552016809,0.105718109298803,0,-0.0422175284316365,1.11342107930894
GTEX.13OW5.0011.R4b.SM.5L3HS,0.0285639791545048,0,0,0,0.118864756789009,0.156702381359623,0,0,0,0,0.203234070754646,0,0.156531646546569,0,0.00350517559052486,0.261213151210935,0,0,0.0390585056269522,0,0,0.032326332967237,0,-0.0272982111633887,1.10209119489535
GTEX.13OW5.0011.R5b.SM.5L3FR,0.0045478355770657,0,0,0.00335695023165065,0,0.168608771994959,0,0.174988529712806,0,0,0.108728475831548,0,0.166725426884942,0,0,0.320348132782029,0,0,0,0.0146847110875688,0,0.0380111658974303,0,-0.0247390020205541,1.10410494210766
