Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Correlation,RMSE
GTEX.VUSG.0626.SM.4KL1Z,0.0167513423745387,0,0,0.101201145461061,0,0.251858329872924,0,0,0,0,0.0955953173538549,0,0.114087191036938,0,0.0115393516658145,0.235938823108289,0,0,0.168200579299598,0,0.00482791982698102,0,0,0.016126257273923,1.0763627275936
GTEX.VUSG.0726.SM.3GIK1,0.0571044798146904,0,0,0.0364437379260481,0,0.133943620570755,0,0,0,0,0.0547133233014593,0,0.0990555743920745,0,0.0142882286742619,0.468265592329852,0,0.0126038080296638,0.0384957637472468,0,0,0.0850858712139481,0,0.00925496295937262,1.09305902826607
GTEX.VUSG.0926.SM.3GIK6,0.0217603814143118,0,0,0.013195909450493,0,0.249074802855523,0,0,0,0,0.0834846722014075,0.0015518579932526,0.266737911472574,0.0371443745724108,0.00731627943982452,0.0455154192581747,0,0.0938617342593186,0.0662531740989676,0,0,0.114103482983742,0,0.31347785038199,0.957054957871854
GTEX.VUSG.1026.SM.4KKZN,0.0166096163134178,0,0.00216665610662639,0.095366463405843,0,0.15363814596994,0,0.00815176849539027,0,0,0.0310643973382432,0.0460542164141212,0.0958362454246462,0,0.000506396668955613,0.241897060889161,0,0.0033726463913018,0.305336386582353,0,0,0,0,0.0955849697255867,1.05124805857834
GTEX.VUSG.1126.SM.4KKZQ,0.00871392172316807,0,0,0.0298063831253684,0,0.155604816596254,0,0,0,0,0.0382041117151498,0,0.0399670189192477,0,0,0.340422644807249,0,0,0.387281103113563,0,0,0,0,0.0942238996349594,1.06724986867768
GTEX.VUSG.1226.SM.4KKZF,0.0657791184165696,0.139143784272248,0.0466709645153358,0.0662498648381536,0,0.0613149906185315,0,0.0248717990896671,0.00363434630233554,0,0.0394395862567523,0.00773037990117466,0.0134526603476104,0,0,0.115162885720155,0.0251942901171492,0.00264344367427377,0.388711885930044,0,0,0,0,0.123250411771542,1.05259930783136
GTEX.VUSG.1426.SM.3GIJN,0,0.0194312523203454,0,0,0.106423068961174,0.0957514310067338,0,0,0,0,0.0506150134089648,0.0176386399308969,0.0393422342306085,0,0.0165481357187778,0.484578486033916,0,0,0.132407538637039,0,0,0.0372641997515436,0,0.0290986589880701,1.07955892845771
GTEX.VUSG.1526.SM.4KKZH,0,0.00657461060345023,0,0,0.0379602975695401,0.157777300437205,0,0,0,0,0.136212242585552,0,0.212213169965888,0,0,0.434619608744374,0,0,0,0.013724389300271,0,0.000918380793720881,0,-0.00546795512310476,1.10473290271425
GTEX.VUSG.1726.SM.4KKZL,0.0990331721238704,0.480132462620754,0.01608878559014,0.0550363607104492,0,0.226812335080347,0.0127836908712772,0,0,0,0.0505320823997172,0,0.00927955165465236,0.00265839479531211,0,0.0314933640573226,0,0.0161498000961576,0,0,0,0,0,0.702450935885683,0.71554382528549
GTEX.VUSG.2226.SM.4KKZO,0,0.00878386521831248,0,0.0153269130257377,0,0.176088620712049,0,0.000636615824379307,0,0,0.0853406134803694,0,0.104437573252869,0,0,0.362178453257037,0,0,0.247207345229246,0,0,0,0,0.0360452248125443,1.0733794205191
