seqs,seq1,seq2,seq3,seq4,seq5,seq6,seq7,seq8,seq9,seq10,seq11,seq12,seq13,seq14,seq15,seq16,seq17,seq18,seq19,seq20,seq21,seq22,seq23,seq24,seq25,seq26,seq27,seq28,seq29,seq30,seq31,seq32,seq33,seq34,seq35,seq36,seq37,seq38,seq39,seq40,seq41,seq42,seq43,seq44,seq45,seq46,seq47,seq48,seq49,seq50,seq51,seq52,seq53,seq54,seq55,seq56,seq57,seq58,seq59,seq60,seq61,seq62,seq63,seq64,seq65,seq66,seq67,seq68,seq69,seq70,seq71,seq72,seq73,seq74,seq75,seq76,seq77,seq78,seq79,seq80,seq81,seq82,seq83,seq84,seq85,seq86,seq87,seq88,seq89,seq90,seq91,seq92,seq93,seq94,seq95,seq96,seq97,seq98,seq99,seq100,seq101,seq102,seq103,seq104,seq105,seq106,seq107,seq108,seq109,seq110,seq111,seq112,seq113,seq114,seq115,seq116,seq117,seq118,seq119,seq120,seq121,seq122,seq123,seq124,seq125,seq126,seq127,seq128,seq129,seq130,seq131,seq132,seq133,seq134,seq135,seq136,seq137,seq138,seq139,seq140,seq141,seq142,seq143,seq144,seq145,seq146,seq147,seq148,seq149,seq150,seq151,seq152,seq153,seq154,seq155,seq156,seq157,seq158,seq159,seq160,seq161,seq162,seq163,seq164,seq165,seq166,seq167,seq168,seq169,seq170,seq171,seq172,seq173,seq174,seq175,seq176,seq177,seq178,seq179,seq180,seq181,seq182,seq183,seq184,seq185,seq186,seq187,seq188,seq189,seq190,seq191,seq192,seq193,seq194,seq195,seq196,seq197,seq198,seq199,seq200,seq201,seq202,seq203,seq204,seq205,seq206,seq207,seq208,seq209,seq210,seq211,seq212,seq213,seq214,seq215,seq216,seq217,seq218,seq219,seq220,seq221,seq222,seq223,seq224,seq225,seq226,seq227,seq228,seq229,seq230,seq231,seq232,seq233,seq234,seq235,seq236,seq237,seq238,seq239,seq240,seq241,seq242,seq243,seq244,seq245,seq246,seq247,seq248,seq249,seq250,seq251,seq252,seq253,seq254,seq255,seq256,seq257,seq258,seq259,seq260,seq261,seq262,seq263,seq264,seq265,seq266,seq267,seq268,seq269,seq270,seq271,seq272,seq273,seq274,seq275,seq276,seq277,seq278,seq279,seq280,seq281,seq282,seq283,seq284,seq285,seq286,seq287,seq288,seq289,seq290,seq291,seq292,seq293,seq294,seq295,seq296,seq297,seq298,seq299,seq300,seq301,seq302,seq303,seq304,seq305,seq306,seq307,seq308,seq309,seq310,seq311,seq312,seq313,seq314,seq315,seq316,seq317,seq318,seq319,seq320,seq321,seq322,seq323,seq324,seq325,seq326,seq327,seq328,seq329,seq330,seq331,seq332,seq333,seq334,seq335,seq336,seq337,seq338,seq339,seq340,seq341,seq342,seq343,seq344,seq345,seq346,seq347,seq348,seq349,seq350,seq351,seq352,seq353,seq354,seq355,seq356,seq357,seq358,seq359,seq360,seq361,seq362,seq363,seq364,seq365,seq366,seq367,seq368,seq369,seq370,seq371,seq372,seq373,seq374,seq375,seq376,seq377,seq378,seq379,seq380,seq381,seq382,seq383,seq384,seq385,seq386,seq387,seq388,seq389,seq390,seq391,seq392,seq393,seq394,seq395,seq396,seq397,seq398,seq399,seq400,seq401,seq402,seq403,seq404,seq405,seq406,seq407,seq408,seq409,seq410,seq411,seq412,seq413,seq414,seq415,seq416,seq417,seq418,seq419,seq420,seq421,seq422,seq423,seq424,seq425,seq426,seq427,seq428,seq429,seq430,seq431,seq432,seq433,seq434,seq435,seq436,seq437,seq438,seq439,seq440,seq441,seq442,seq443,seq444,seq445,seq446,seq447,seq448,seq449,seq450,seq451,seq452,seq453,seq454,seq455,seq456,seq457,seq458,seq459,seq460,seq461,seq462,seq463,seq464,seq465,seq466,seq467,seq468,seq469,seq470,seq471,seq472,seq473,seq474,seq475,seq476,seq477,seq478,seq479,seq480,seq481,seq482,seq483,seq484,seq485,seq486,seq487,seq488,seq489,seq490,seq491,seq492,seq493,seq494,seq495,seq496,seq497,seq498,seq499,seq500,seq501,seq502,seq503,seq504,seq505,seq506,seq507,seq508,seq509,seq510,seq511,seq512,seq513,seq514,seq515,seq516,seq517,seq518,seq519,seq520,seq521,seq522,seq523,seq524,seq525,seq526,seq527,seq528,seq529,seq530,seq531,seq532,seq533,seq534,seq535,seq536,seq537,seq538,seq539,seq540,seq541,seq542,seq543,seq544,seq545,seq546,seq547,seq548,seq549,seq550,seq551,seq552,seq553,seq554,seq555,seq556,seq557,seq558,seq559,seq560,seq561,seq562,seq563,seq564,seq565,seq566,seq567,seq568,seq569,seq570,seq571,seq572,seq573,seq574,seq575,seq576,seq577,seq578,seq579,seq580,seq581,seq582,seq583,seq584,seq585,seq586,seq587,seq588,seq589,seq590,seq591,seq592,seq593,seq594,seq595,seq596,seq597,seq598,seq599,seq600,seq601,seq602,seq603,seq604,seq605,seq606,seq607,seq608,seq609,seq610,seq611,seq612,seq613,seq614,seq615,seq616,seq617,seq618,seq619,seq620,seq621,seq622,seq623,seq624,seq625,seq626,seq627,seq628,seq629,seq630,seq631,seq632,seq633,seq634,seq635,seq636,seq637,seq638,seq639,seq640,seq641,seq642,seq643,seq644,seq645,seq646,seq647,seq648,seq649,seq650,seq651,seq652,seq653,seq654,seq655,seq656,seq657,seq658,seq659,seq660,seq661,seq662,seq663,seq664,seq665,seq666,seq667,seq668,seq669,seq670,seq671,seq672,seq673,seq674,seq675,seq676,seq677,seq678,seq679,seq680,seq681,seq682,seq683,seq684,seq685,seq686,seq687,seq688,seq689,seq690,seq691,seq692,seq693,seq694,seq695,seq696,seq697,seq698,seq699,seq700,seq701,seq702,seq703,seq704,seq705,seq706,seq707,seq708,seq709,seq710,seq711,seq712,seq713,seq714,seq715,seq716,seq717,seq718,seq719,seq720,seq721,seq722,seq723,seq724,seq725,seq726,seq727,seq728,seq729,seq730,seq731,seq732,seq733,seq734,seq735,seq736,seq737,seq738,seq739,seq740,seq741,seq742,seq743,seq744,seq745,seq746,seq747,seq748,seq749,seq750,seq751,seq752,seq753,seq754,seq755,seq756,seq757,seq758,seq759,seq760,seq761,seq762,seq763,seq764,seq765,seq766,seq767,seq768,seq769,seq770,seq771,seq772,seq773,seq774,seq775,seq776,seq777,seq778,seq779,seq780,seq781,seq782,seq783,seq784,seq785,seq786,seq787,seq788,seq789,seq790,seq791,seq792,seq793,seq794,seq795,seq796,seq797,seq798,seq799,seq800,seq801,seq802,seq803,seq804,seq805,seq806,seq807,seq808,seq809,seq810,seq811,seq812,seq813,seq814,seq815,seq816,seq817,seq818,seq819,seq820,seq821,seq822,seq823,seq824,seq825,seq826,seq827,seq828,seq829,seq830,seq831,seq832,seq833,seq834,seq835,seq836,seq837,seq838,seq839,seq840,seq841,seq842,seq843,seq844,seq845,seq846,seq847,seq848,seq849,seq850,seq851,seq852,seq853,seq854,seq855,seq856,seq857,seq858,seq859,seq860,seq861,seq862,seq863,seq864,seq865,seq866,seq867,seq868,seq869,seq870,seq871,seq872,seq873,seq874,seq875,seq876,seq877,seq878,seq879,seq880,seq881,seq882,seq883,seq884,seq885,seq886,seq887,seq888,seq889,seq890,seq891,seq892,seq893,seq894,seq895,seq896,seq897,seq898,seq899,seq900,seq901,seq902,seq903,seq904,seq905,seq906,seq907,seq908,seq909,seq910,seq911,seq912,seq913,seq914,seq915,seq916,seq917,seq918,seq919,seq920,seq921,seq922,seq923,seq924,seq925,seq926,seq927,seq928,seq929,seq930,seq931,seq932,seq933,seq934,seq935,seq936,seq937,seq938,seq939,seq940,seq941,seq942,seq943,seq944,seq945,seq946,seq947,seq948,seq949,seq950,seq951,seq952,seq953,seq954,seq955,seq956,seq957,seq958,seq959,seq960,seq961,seq962,seq963,seq964,seq965,seq966,seq967,seq968,seq969,seq970,seq971,seq972,seq973,seq974,seq975,seq976,seq977,seq978,seq979,seq980,seq981,seq982,seq983,seq984,seq985,seq986,seq987,seq988,seq989,seq990,seq991,seq992,seq993,seq994,seq995,seq996,seq997,seq998,seq999
Saline.HFD.Pre1,0,0,0,747,1286,1738,0,0,8082,0,0,0,0,1677,0,0,0,1349,2366,2350,35,587,833,0,0,0,0,0,2412,0,582,0,510,503,2065,0,0,0,1246,0,0,620,103,31,462,0,0,0,0,778,0,286,325,446,332,160,0,0,0,14,512,207,60,0,209,106,1022,0,79,298,787,112,0,182,141,117,0,0,42,54,25,0,0,89,191,151,42,80,72,146,0,187,0,0,0,38,219,217,0,14,179,0,122,0,0,85,21,0,0,0,0,161,131,42,0,0,0,0,0,0,107,0,0,22,0,0,0,0,53,24,0,0,0,0,555,0,76,111,23,0,0,0,77,0,0,80,0,0,0,0,63,0,0,0,0,33,64,0,0,35,28,50,0,128,29,50,0,0,0,31,0,27,21,33,0,0,18,49,40,93,0,0,280,0,0,0,0,0,169,0,0,0,88,0,0,170,53,0,46,0,32,0,23,0,0,0,0,93,0,0,0,0,56,58,0,17,0,0,17,81,89,0,11,0,25,35,0,0,66,0,17,27,0,0,51,0,0,63,0,0,0,0,68,0,22,20,0,0,0,0,26,29,73,72,21,0,0,0,0,0,0,0,0,0,0,0,120,0,57,0,0,89,58,0,53,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,63,0,13,0,0,0,53,0,0,0,38,0,0,0,233,0,0,0,0,27,0,0,0,0,0,47,0,40,0,0,0,0,0,24,0,0,0,72,0,0,0,0,86,35,24,0,0,0,0,32,0,0,0,13,69,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,69,12,0,46,0,0,0,0,0,20,0,0,0,0,0,0,0,21,0,0,0,0,55,17,0,0,0,0,0,0,0,40,12,0,0,0,0,20,0,0,0,0,0,0,0,0,29,0,14,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,12,0,12,0,107,0,14,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,21,0,13,28,15,0,0,0,0,0,0,0,0,0,0,42,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saline.HFD.Pre2,0,0,0,371,382,4756,0,0,3387,28,0,0,0,812,0,0,0,854,1289,1239,0,337,2104,0,0,0,0,0,1039,0,313,0,113,1427,2144,0,0,0,1594,0,0,381,52,26,697,0,0,0,0,818,0,219,495,919,316,210,0,0,0,44,461,140,69,0,364,455,117,0,343,1736,415,60,0,993,221,197,0,0,402,0,0,0,0,136,1314,120,0,29,110,159,0,61,0,0,0,65,194,118,0,0,139,0,42,0,0,278,0,0,0,0,0,122,207,369,0,0,0,0,0,0,117,0,0,418,0,0,0,0,209,243,0,0,0,0,92,0,0,426,109,0,0,0,67,0,0,35,0,0,0,0,223,0,0,0,0,0,320,0,0,73,12,53,0,49,142,0,0,0,0,92,0,0,0,19,0,0,22,159,26,36,0,0,104,0,0,0,67,0,80,0,500,0,62,0,0,376,66,14,39,0,78,0,71,0,0,0,21,106,0,0,0,0,93,142,0,43,0,0,120,41,38,0,0,0,79,27,0,0,0,0,27,19,0,0,37,0,0,0,0,0,0,0,43,0,22,83,0,73,0,0,40,21,0,22,0,0,0,0,0,0,0,0,0,0,0,0,17,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,12,0,0,0,87,0,74,0,19,0,29,0,92,0,89,0,0,0,0,0,0,0,0,12,0,0,0,63,0,38,0,0,0,83,0,0,0,45,0,0,0,12,0,25,0,0,73,0,21,0,0,0,0,0,0,0,0,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,68,32,0,80,0,27,0,0,0,19,0,0,55,0,0,0,44,33,0,16,32,22,60,43,0,0,0,0,0,0,0,83,18,0,0,0,0,23,0,0,0,0,0,14,0,0,38,0,0,0,114,0,150,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,14,18,0,0,75,0,0,0,0,0,0,57,0,0,0,0,0,0,0,35,30,0,61,0,0,0,16,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,57,0,25,0,0,0,0,0,0,0,45,0,0,0,0,44,0,0,0,0,60,0,0,0,0,0,0,0,0,0,15,22,0,0,0,0,0,0,0,71,18,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saline.HFD.Post1,0,0,0,5394,9540,0,5107,4953,0,0,0,0,377,3203,0,0,0,0,0,0,184,0,329,0,0,0,0,0,0,0,1197,0,763,178,0,0,0,664,0,0,0,1119,691,432,878,0,0,0,0,0,0,86,0,0,0,567,0,0,41,73,0,14,0,0,0,1360,0,95,0,0,0,0,0,0,137,654,0,0,248,238,180,0,0,406,64,72,221,0,0,760,0,0,0,0,0,202,208,55,0,0,0,358,0,0,0,0,0,0,0,0,0,0,161,55,0,0,0,276,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,498,0,0,176,0,0,0,0,0,0,0,0,0,0,45,243,0,0,0,0,0,0,0,0,263,95,105,0,142,0,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,106,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,11,0,0,0,0,0,0,0,0,0,0,0,22,98,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saline.HFD.Post2,0,0,0,2584,11046,0,543,449,15,200,0,0,463,1584,0,0,0,0,0,0,185,54,58,0,0,0,0,0,0,0,553,0,280,0,0,0,0,674,0,0,0,2177,291,646,776,0,0,0,0,0,0,21,0,0,0,1160,0,0,56,84,0,211,0,0,0,538,0,273,0,54,0,0,0,0,171,359,0,0,81,86,214,0,0,0,0,41,0,0,0,749,0,0,0,0,0,202,71,37,0,0,0,161,0,0,0,0,613,0,0,0,0,0,153,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,361,0,0,82,0,0,0,0,0,0,0,0,0,0,26,630,0,0,31,0,0,0,0,0,237,106,0,0,74,0,69,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,93,0,0,0,307,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,295,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,39,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,80,0,64,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,34,0,0,0,54,0,0,0,13,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
