"file_id.BAM","file_name.BAM","file_id.expression","file_name.expression","cancer","source"
"1c08b3cd-5bbf-45c9-9019-d5892404901a","1bb12bfe-d763-4b29-9bc0-8a62f187abce_gdc_realn_rehead.bam","e400f345-b273-4cfc-9a1e-d1fff79f5eee","323800b5-c319-4fd8-ac96-87193afb93e4.FPKM.txt.gz","READ","tumor"
"1c08b3cd-5bbf-45c9-9019-d5892404901a","1bb12bfe-d763-4b29-9bc0-8a62f187abce_gdc_realn_rehead.bam","87a7a7f9-5bf4-402b-8c14-a266b01f672d","323800b5-c319-4fd8-ac96-87193afb93e4.htseq.counts.gz","READ","tumor"
"e3167ed4-da26-4786-a854-03edf768a637","8547764c-1dd6-4bd4-a9bb-7ba753d1244d_gdc_realn_rehead.bam","09715bc4-71dc-4e62-b03f-b92ef4404639","7e2230b5-3247-4c8b-bb31-348d91355bdd.FPKM.txt.gz","READ","tumor"
"e3167ed4-da26-4786-a854-03edf768a637","8547764c-1dd6-4bd4-a9bb-7ba753d1244d_gdc_realn_rehead.bam","34455d85-cc44-4cd7-992e-eecb61cecc56","7e2230b5-3247-4c8b-bb31-348d91355bdd.FPKM-UQ.txt.gz","READ","tumor"
"e3167ed4-da26-4786-a854-03edf768a637","8547764c-1dd6-4bd4-a9bb-7ba753d1244d_gdc_realn_rehead.bam","6ec901e9-3c30-4032-b1dd-660b372aad38","7e2230b5-3247-4c8b-bb31-348d91355bdd.htseq.counts.gz","READ","tumor"
"017dd171-3e6d-452e-bccd-b8e55e87b7f1","d7eba0d1-7dcd-4688-9382-f6244fda48c9_gdc_realn_rehead.bam","44460d57-6f23-4e50-aa96-95a32e428477","044302b7-5f09-4912-a556-d3a52b7be6a6.FPKM.txt.gz","READ","tumor"
"017dd171-3e6d-452e-bccd-b8e55e87b7f1","d7eba0d1-7dcd-4688-9382-f6244fda48c9_gdc_realn_rehead.bam","a197c73a-924a-4c20-932d-6fe514ebafd6","044302b7-5f09-4912-a556-d3a52b7be6a6.htseq.counts.gz","READ","tumor"
"017dd171-3e6d-452e-bccd-b8e55e87b7f1","d7eba0d1-7dcd-4688-9382-f6244fda48c9_gdc_realn_rehead.bam","06035f77-ac56-4148-8c58-6c4f43c0fa95","044302b7-5f09-4912-a556-d3a52b7be6a6.FPKM-UQ.txt.gz","READ","tumor"
"41afaaab-abf6-4557-a206-bfe212f81557","c99f50ca-5acd-4a84-bd9f-b9d030b23c26_gdc_realn_rehead.bam","efadc1e3-8eee-4c34-89d7-c003d0f03beb","234724ab-6f82-4ac9-9948-37ffd9c3e418.htseq.counts.gz","READ","tumor"
"41afaaab-abf6-4557-a206-bfe212f81557","c99f50ca-5acd-4a84-bd9f-b9d030b23c26_gdc_realn_rehead.bam","967f3177-6919-420e-b111-0cf7eab06817","234724ab-6f82-4ac9-9948-37ffd9c3e418.FPKM.txt.gz","READ","tumor"
"41afaaab-abf6-4557-a206-bfe212f81557","c99f50ca-5acd-4a84-bd9f-b9d030b23c26_gdc_realn_rehead.bam","8a1c5cc1-fc30-4d90-b417-00cf392444c4","234724ab-6f82-4ac9-9948-37ffd9c3e418.FPKM-UQ.txt.gz","READ","tumor"
"d24b70c1-7159-4c54-9a44-52fc0ea0a364","2da5730c-b0f4-4267-83d9-3bcc2234e445_gdc_realn_rehead.bam","2a190fc6-3ba7-4516-879e-ff0c7431ede2","245b64cc-ee6c-403b-becf-77e558253fcf.FPKM-UQ.txt.gz","READ","tumor"
"d24b70c1-7159-4c54-9a44-52fc0ea0a364","2da5730c-b0f4-4267-83d9-3bcc2234e445_gdc_realn_rehead.bam","47079154-021a-4edf-aa4f-6f339d0dc9cd","245b64cc-ee6c-403b-becf-77e558253fcf.htseq.counts.gz","READ","tumor"
"d24b70c1-7159-4c54-9a44-52fc0ea0a364","2da5730c-b0f4-4267-83d9-3bcc2234e445_gdc_realn_rehead.bam","97f9d55d-4364-4567-be65-3a17151b7fa7","245b64cc-ee6c-403b-becf-77e558253fcf.FPKM.txt.gz","READ","tumor"
"85ba5f54-8931-4c50-b58b-49846dd77113","9f8d3ea5-e4eb-4dcd-9c86-f4b66346e20e_gdc_realn_rehead.bam","7b4c7f79-0435-496d-8168-3dbf8bd0327b","7d1be289-a771-46ec-a5d0-26a2981f7b66.FPKM.txt.gz","READ","tumor"
"85ba5f54-8931-4c50-b58b-49846dd77113","9f8d3ea5-e4eb-4dcd-9c86-f4b66346e20e_gdc_realn_rehead.bam","86fc3179-1568-43a4-9d57-c9351eb67067","7d1be289-a771-46ec-a5d0-26a2981f7b66.FPKM-UQ.txt.gz","READ","tumor"
"85ba5f54-8931-4c50-b58b-49846dd77113","9f8d3ea5-e4eb-4dcd-9c86-f4b66346e20e_gdc_realn_rehead.bam","6b06becd-b40e-4d27-9978-2e3356eba11b","7d1be289-a771-46ec-a5d0-26a2981f7b66.htseq.counts.gz","READ","tumor"
"7f8fad9c-f810-4e5d-9fe5-3169c04c877e","4ea8c38f-920b-4bd9-bfe7-40c236b4b58e_gdc_realn_rehead.bam","3f30f5ec-67ea-439a-a619-b01e08979cfd","6d0133ed-95f5-4338-b7fa-f1fd9b1de7f0.FPKM.txt.gz","READ","tumor"
"7f8fad9c-f810-4e5d-9fe5-3169c04c877e","4ea8c38f-920b-4bd9-bfe7-40c236b4b58e_gdc_realn_rehead.bam","0b10af02-8ecc-4415-b656-88d3e9fba313","6d0133ed-95f5-4338-b7fa-f1fd9b1de7f0.FPKM-UQ.txt.gz","READ","tumor"
"7f8fad9c-f810-4e5d-9fe5-3169c04c877e","4ea8c38f-920b-4bd9-bfe7-40c236b4b58e_gdc_realn_rehead.bam","911f9d5b-bf50-40d5-88d7-7fc1458be036","6d0133ed-95f5-4338-b7fa-f1fd9b1de7f0.htseq.counts.gz","READ","tumor"
"a4fd5efb-5558-473d-bcd7-35924ac303ee","166eeba6-fe5a-49d9-abaf-9748904ac4e6_gdc_realn_rehead.bam","e8d8ebe8-3c0c-4456-a006-91e65d51c127","0ca66651-4965-4874-8d64-f9b90db6f80a.FPKM-UQ.txt.gz","READ","tumor"
"a4fd5efb-5558-473d-bcd7-35924ac303ee","166eeba6-fe5a-49d9-abaf-9748904ac4e6_gdc_realn_rehead.bam","045cf700-b495-4240-bd2d-8e796e657e32","0ca66651-4965-4874-8d64-f9b90db6f80a.htseq.counts.gz","READ","tumor"
"a4fd5efb-5558-473d-bcd7-35924ac303ee","166eeba6-fe5a-49d9-abaf-9748904ac4e6_gdc_realn_rehead.bam","ce8d3478-00e4-48e1-afa3-7d7754545e15","0ca66651-4965-4874-8d64-f9b90db6f80a.FPKM.txt.gz","READ","tumor"
"ffb9d1e5-2484-4534-ba00-cde7fd7dab07","1d5d766c-3a9f-42fa-bbac-3fa59d7908fa_gdc_realn_rehead.bam","71c0828a-4275-474a-b1d7-7d70c91f1605","1f059f70-721d-4a91-9aa5-d240293074ab.FPKM.txt.gz","READ","tumor"
"ffb9d1e5-2484-4534-ba00-cde7fd7dab07","1d5d766c-3a9f-42fa-bbac-3fa59d7908fa_gdc_realn_rehead.bam","1e323642-d1f8-405f-b008-235d5e4b5461","1f059f70-721d-4a91-9aa5-d240293074ab.FPKM-UQ.txt.gz","READ","tumor"
"ffb9d1e5-2484-4534-ba00-cde7fd7dab07","1d5d766c-3a9f-42fa-bbac-3fa59d7908fa_gdc_realn_rehead.bam","8e5bb0c3-fcee-4567-9a71-be287f591a9c","1f059f70-721d-4a91-9aa5-d240293074ab.htseq.counts.gz","READ","tumor"
"91cbb888-04ae-4b08-b9b9-0c3d0a25d8c7","ec235e73-1df8-42be-9c49-7e9984104ca9_gdc_realn_rehead.bam","82f72659-4135-4f8d-a2b1-16b6087b91c8","f039ec8b-c156-4871-bdfd-c4c18e0c262c.FPKM.txt.gz","READ","tumor"
"91cbb888-04ae-4b08-b9b9-0c3d0a25d8c7","ec235e73-1df8-42be-9c49-7e9984104ca9_gdc_realn_rehead.bam","93daa4cd-bfd6-4835-92b9-0b0a8ed3be30","f039ec8b-c156-4871-bdfd-c4c18e0c262c.FPKM-UQ.txt.gz","READ","tumor"
"91cbb888-04ae-4b08-b9b9-0c3d0a25d8c7","ec235e73-1df8-42be-9c49-7e9984104ca9_gdc_realn_rehead.bam","653fa271-8297-4306-8e42-f4bcc8ffd481","f039ec8b-c156-4871-bdfd-c4c18e0c262c.htseq.counts.gz","READ","tumor"
"a1a47bfd-4d84-496d-abe4-5a85e440910e","31b51478-4d07-4286-876d-a9779a611162_gdc_realn_rehead.bam","54e445e4-5270-4482-b9b4-4cb105a4ad21","104bf6a1-d717-444e-9c2a-cf7db108e49f.FPKM.txt.gz","READ","tumor"
"a1a47bfd-4d84-496d-abe4-5a85e440910e","31b51478-4d07-4286-876d-a9779a611162_gdc_realn_rehead.bam","10931d19-4746-4274-bf1e-f16a60dba3ea","104bf6a1-d717-444e-9c2a-cf7db108e49f.htseq.counts.gz","READ","tumor"
"a1a47bfd-4d84-496d-abe4-5a85e440910e","31b51478-4d07-4286-876d-a9779a611162_gdc_realn_rehead.bam","bcd77df5-7f4b-4ade-b83a-e8763d126633","104bf6a1-d717-444e-9c2a-cf7db108e49f.FPKM-UQ.txt.gz","READ","tumor"
"116c0a93-c509-46f9-b3cc-f249ad87c978","5cc7addd-3e08-4c7f-bc60-71b6221995aa_gdc_realn_rehead.bam","67182fd9-08a6-46d0-9d0e-a0202a244e54","2267f936-c5fb-4786-a44e-fac92b5e5084.htseq.counts.gz","READ","tumor"
"116c0a93-c509-46f9-b3cc-f249ad87c978","5cc7addd-3e08-4c7f-bc60-71b6221995aa_gdc_realn_rehead.bam","e158c839-e00e-48be-8bcd-1416f3d40e6c","2267f936-c5fb-4786-a44e-fac92b5e5084.FPKM.txt.gz","READ","tumor"
"116c0a93-c509-46f9-b3cc-f249ad87c978","5cc7addd-3e08-4c7f-bc60-71b6221995aa_gdc_realn_rehead.bam","81ad7e04-711f-4fad-adfd-a35f93c7c1dd","2267f936-c5fb-4786-a44e-fac92b5e5084.FPKM-UQ.txt.gz","READ","tumor"
"4bcd5ea9-7947-407e-852b-e2edd05956dd","c10eb975-e16f-4b31-b5cb-bdfa63017cf1_gdc_realn_rehead.bam","dc31eaaf-07a3-4d42-abfa-7ce9937903a7","72266228-0a2b-4dad-adf2-d4f34c0b7804.FPKM.txt.gz","READ","tumor"
"4bcd5ea9-7947-407e-852b-e2edd05956dd","c10eb975-e16f-4b31-b5cb-bdfa63017cf1_gdc_realn_rehead.bam","49832163-dfb6-4534-be27-fe976525d172","72266228-0a2b-4dad-adf2-d4f34c0b7804.FPKM-UQ.txt.gz","READ","tumor"
"4bcd5ea9-7947-407e-852b-e2edd05956dd","c10eb975-e16f-4b31-b5cb-bdfa63017cf1_gdc_realn_rehead.bam","15f74c8a-d755-4738-a604-7b970a84ed17","72266228-0a2b-4dad-adf2-d4f34c0b7804.htseq.counts.gz","READ","tumor"
"a4b5ab23-bd53-44d9-9461-8886940847c5","d5af25a0-4dc6-40c9-985e-8d069a9e96fc_gdc_realn_rehead.bam","bda6ae9e-5544-44f7-b519-c0f632230873","a326167e-a2a6-4e09-9975-679da2926793.FPKM-UQ.txt.gz","READ","tumor"
"a4b5ab23-bd53-44d9-9461-8886940847c5","d5af25a0-4dc6-40c9-985e-8d069a9e96fc_gdc_realn_rehead.bam","d7da34a9-d813-4222-8042-c92c94157407","a326167e-a2a6-4e09-9975-679da2926793.FPKM.txt.gz","READ","tumor"
"a4b5ab23-bd53-44d9-9461-8886940847c5","d5af25a0-4dc6-40c9-985e-8d069a9e96fc_gdc_realn_rehead.bam","5807163d-e287-4acf-bb53-35fcc92f5d67","a326167e-a2a6-4e09-9975-679da2926793.htseq.counts.gz","READ","tumor"
"874f2c2f-f8be-470a-9ac7-8e964e5b7b97","6eac957b-96a7-4197-a91d-3b0a2bfad86e_gdc_realn_rehead.bam","c6d1db74-7b38-4acd-9ac3-dc0e653002e7","037bb811-58ff-45ba-9707-f4c11d05d333.FPKM.txt.gz","READ","tumor"
"874f2c2f-f8be-470a-9ac7-8e964e5b7b97","6eac957b-96a7-4197-a91d-3b0a2bfad86e_gdc_realn_rehead.bam","cf0cedce-111c-43e8-92d3-63afcc090ede","037bb811-58ff-45ba-9707-f4c11d05d333.FPKM-UQ.txt.gz","READ","tumor"
"874f2c2f-f8be-470a-9ac7-8e964e5b7b97","6eac957b-96a7-4197-a91d-3b0a2bfad86e_gdc_realn_rehead.bam","19adb707-4386-498f-81b3-8eeeddf27dbb","037bb811-58ff-45ba-9707-f4c11d05d333.htseq.counts.gz","READ","tumor"
"2e260c6d-51b6-4b3d-9e6a-8407dcab79ae","12a23ae0-a818-4f67-b5ad-e62509102d94_gdc_realn_rehead.bam","0f67153e-18b4-4395-be3c-290c2409b96c","8c423804-4e89-40e2-904c-5f90a410667e.htseq.counts.gz","READ","tumor"
"2e260c6d-51b6-4b3d-9e6a-8407dcab79ae","12a23ae0-a818-4f67-b5ad-e62509102d94_gdc_realn_rehead.bam","2eab92d8-80a7-4cd7-be65-0352c43c993c","8c423804-4e89-40e2-904c-5f90a410667e.FPKM.txt.gz","READ","tumor"
"2e260c6d-51b6-4b3d-9e6a-8407dcab79ae","12a23ae0-a818-4f67-b5ad-e62509102d94_gdc_realn_rehead.bam","6d9744bb-c344-499f-9392-bb788724ed37","8c423804-4e89-40e2-904c-5f90a410667e.FPKM-UQ.txt.gz","READ","tumor"
"cecf29e8-c077-4deb-b2a7-91a5177fabec","2800fd29-43f7-4447-b39f-380263fb584a_gdc_realn_rehead.bam","915a67a7-72af-4ae8-8e1d-37c1cc96e0d8","7318b77d-4f35-4707-903a-5f23337848be.htseq.counts.gz","READ","tumor"
"cecf29e8-c077-4deb-b2a7-91a5177fabec","2800fd29-43f7-4447-b39f-380263fb584a_gdc_realn_rehead.bam","e50d865f-ca3b-468c-aee1-7c0629b0b1d3","7318b77d-4f35-4707-903a-5f23337848be.FPKM-UQ.txt.gz","READ","tumor"
"cecf29e8-c077-4deb-b2a7-91a5177fabec","2800fd29-43f7-4447-b39f-380263fb584a_gdc_realn_rehead.bam","b58d760d-729d-46d5-a571-fb8bef367463","7318b77d-4f35-4707-903a-5f23337848be.FPKM.txt.gz","READ","tumor"
"0057b64d-ddd0-4c3e-81ad-082a1b70b940","7d14c83c-02e0-4c2c-a14e-255029cc0fa7_gdc_realn_rehead.bam","56b80658-680a-4bb3-bde8-ef67394b3b0d","c23f3723-b468-492f-8c83-72ac77475274.FPKM-UQ.txt.gz","READ","tumor"
"0057b64d-ddd0-4c3e-81ad-082a1b70b940","7d14c83c-02e0-4c2c-a14e-255029cc0fa7_gdc_realn_rehead.bam","d0950b77-1b4d-4e7f-be3f-946fd5926b02","c23f3723-b468-492f-8c83-72ac77475274.FPKM.txt.gz","READ","tumor"
"0057b64d-ddd0-4c3e-81ad-082a1b70b940","7d14c83c-02e0-4c2c-a14e-255029cc0fa7_gdc_realn_rehead.bam","c7f309c9-1177-412b-a363-d9f967f023b8","c23f3723-b468-492f-8c83-72ac77475274.htseq.counts.gz","READ","tumor"
"f3d04a3d-8c5d-406a-9687-005b303f6754","de0de913-db51-4fdc-a982-369fcac1b33a_gdc_realn_rehead.bam","2171bab7-f96b-4b72-8099-1820c57fc2fc","56a8e5af-7687-4d3f-9f54-e0a6b26406b4.FPKM.txt.gz","READ","tumor"
"f3d04a3d-8c5d-406a-9687-005b303f6754","de0de913-db51-4fdc-a982-369fcac1b33a_gdc_realn_rehead.bam","606d7a2c-46ab-4d89-86d9-365ba504801b","56a8e5af-7687-4d3f-9f54-e0a6b26406b4.htseq.counts.gz","READ","tumor"
"f3d04a3d-8c5d-406a-9687-005b303f6754","de0de913-db51-4fdc-a982-369fcac1b33a_gdc_realn_rehead.bam","a98aac69-4e75-4d6c-8683-d86579fa9aa5","56a8e5af-7687-4d3f-9f54-e0a6b26406b4.FPKM-UQ.txt.gz","READ","tumor"
"d137bffb-2f99-4789-9c1d-51dfd0653f0e","4e8e2d69-1498-45c8-b761-65fe62cb9cd5_gdc_realn_rehead.bam","21b6d12d-ec83-4e59-bb0f-3822b78cdcc5","09c3bf5c-703a-49ff-93cb-a9660eba1b12.htseq.counts.gz","READ","tumor"
"d137bffb-2f99-4789-9c1d-51dfd0653f0e","4e8e2d69-1498-45c8-b761-65fe62cb9cd5_gdc_realn_rehead.bam","12d276c1-b7e2-4c19-9122-1c53500e91f6","09c3bf5c-703a-49ff-93cb-a9660eba1b12.FPKM.txt.gz","READ","tumor"
"d137bffb-2f99-4789-9c1d-51dfd0653f0e","4e8e2d69-1498-45c8-b761-65fe62cb9cd5_gdc_realn_rehead.bam","3de4e5cd-31f7-4f12-a04d-4f37e2fcf8ed","09c3bf5c-703a-49ff-93cb-a9660eba1b12.FPKM-UQ.txt.gz","READ","tumor"
"f280db18-74de-4f3f-b2fd-bfbd0d8f763c","10264014-4659-4f0d-96c9-c90676f9ea6a_gdc_realn_rehead.bam","2b74c6c8-00b1-4be5-ac8c-889ad8310bad","5e710091-8c1a-4698-89f6-7fabe878f104.FPKM-UQ.txt.gz","READ","tumor"
"f280db18-74de-4f3f-b2fd-bfbd0d8f763c","10264014-4659-4f0d-96c9-c90676f9ea6a_gdc_realn_rehead.bam","52862480-694a-41f3-8e2d-77e97e3a6d27","5e710091-8c1a-4698-89f6-7fabe878f104.htseq.counts.gz","READ","tumor"
"f280db18-74de-4f3f-b2fd-bfbd0d8f763c","10264014-4659-4f0d-96c9-c90676f9ea6a_gdc_realn_rehead.bam","476457ba-a17b-4bcf-89fa-37325224a35a","5e710091-8c1a-4698-89f6-7fabe878f104.FPKM.txt.gz","READ","tumor"
"1c5ab7eb-aa16-4a37-8267-d0f9b9055624","f9762f44-acac-4522-87ca-de8562595cde_gdc_realn_rehead.bam","1d166c62-d274-4598-b2c4-1dab62d96b83","dc60af8e-6d7e-47fa-80bd-169d9490faea.htseq.counts.gz","READ","tumor"
"1c5ab7eb-aa16-4a37-8267-d0f9b9055624","f9762f44-acac-4522-87ca-de8562595cde_gdc_realn_rehead.bam","cb5e8c6f-e472-4d76-ab4a-ddcf31b855f3","dc60af8e-6d7e-47fa-80bd-169d9490faea.FPKM.txt.gz","READ","tumor"
"1c5ab7eb-aa16-4a37-8267-d0f9b9055624","f9762f44-acac-4522-87ca-de8562595cde_gdc_realn_rehead.bam","87fdb775-884b-4a52-86e3-1a85d9b6ad2e","dc60af8e-6d7e-47fa-80bd-169d9490faea.FPKM-UQ.txt.gz","READ","tumor"
"240929a6-26b3-4cf7-8894-ea619f3f2f0b","e50010f1-dab3-4d73-a7eb-d742a62d4918_gdc_realn_rehead.bam","442fcba7-8d6c-4a67-8723-543353f8e5fa","857c670d-8322-4648-a3de-8279a9d015b7.FPKM-UQ.txt.gz","READ","tumor"
"240929a6-26b3-4cf7-8894-ea619f3f2f0b","e50010f1-dab3-4d73-a7eb-d742a62d4918_gdc_realn_rehead.bam","7516a33f-2b76-4fed-b6b4-7393cbddab2c","857c670d-8322-4648-a3de-8279a9d015b7.htseq.counts.gz","READ","tumor"
"240929a6-26b3-4cf7-8894-ea619f3f2f0b","e50010f1-dab3-4d73-a7eb-d742a62d4918_gdc_realn_rehead.bam","26896fe1-c96c-4b06-a730-1d1db9b59da0","857c670d-8322-4648-a3de-8279a9d015b7.FPKM.txt.gz","READ","tumor"
"e04a7b04-d537-4336-b6c0-a984205f8105","25fb5ec9-114a-4211-9a26-08f2659477d7_gdc_realn_rehead.bam","1ef7c3fc-27ee-4caf-843b-e29f8062eaa2","f7787fbb-68d8-4c5e-8c19-9e87c6ecaf79.FPKM-UQ.txt.gz","READ","tumor"
"e04a7b04-d537-4336-b6c0-a984205f8105","25fb5ec9-114a-4211-9a26-08f2659477d7_gdc_realn_rehead.bam","2e796056-377b-48c4-afa5-4ad22b5a1a2b","f7787fbb-68d8-4c5e-8c19-9e87c6ecaf79.FPKM.txt.gz","READ","tumor"
"e04a7b04-d537-4336-b6c0-a984205f8105","25fb5ec9-114a-4211-9a26-08f2659477d7_gdc_realn_rehead.bam","2c1783c1-2f78-41ac-b8cc-072e44c10bc0","f7787fbb-68d8-4c5e-8c19-9e87c6ecaf79.htseq.counts.gz","READ","tumor"
"8c780851-031c-4603-8f30-e0e9941d1f41","e892d5ac-06bf-4202-a663-407443f50df5_gdc_realn_rehead.bam","dc8f78ab-6490-4cd7-a212-8e0c2f40605b","b2d608b9-9bb1-4261-8d44-295f3e5c9774.FPKM-UQ.txt.gz","READ","tumor"
"8c780851-031c-4603-8f30-e0e9941d1f41","e892d5ac-06bf-4202-a663-407443f50df5_gdc_realn_rehead.bam","7e4c217f-2457-43b8-9893-0c66d1f91b50","b2d608b9-9bb1-4261-8d44-295f3e5c9774.htseq.counts.gz","READ","tumor"
"8c780851-031c-4603-8f30-e0e9941d1f41","e892d5ac-06bf-4202-a663-407443f50df5_gdc_realn_rehead.bam","94b69173-3d10-4a0e-bb9c-0f6f9c515978","b2d608b9-9bb1-4261-8d44-295f3e5c9774.FPKM.txt.gz","READ","tumor"
"c7f9ac91-e018-4ee3-b751-8b14fb299feb","1aec6493-8d9c-4d57-af6c-e0f93cbd7e55_gdc_realn_rehead.bam","b71c0e78-08ca-47d1-accb-c09872462c1b","108ce3fb-e25d-4f51-9d45-2a4a5360d959.FPKM.txt.gz","READ","tumor"
"c7f9ac91-e018-4ee3-b751-8b14fb299feb","1aec6493-8d9c-4d57-af6c-e0f93cbd7e55_gdc_realn_rehead.bam","d51587b7-3c38-4f7c-84f2-78350354dc07","108ce3fb-e25d-4f51-9d45-2a4a5360d959.FPKM-UQ.txt.gz","READ","tumor"
"c7f9ac91-e018-4ee3-b751-8b14fb299feb","1aec6493-8d9c-4d57-af6c-e0f93cbd7e55_gdc_realn_rehead.bam","d71e894d-1bd0-46e7-85bd-ab18f6935193","108ce3fb-e25d-4f51-9d45-2a4a5360d959.htseq.counts.gz","READ","tumor"
"b6e908ee-def3-4d88-b986-2bcb0e8a8c57","ebf6b4e0-5be1-4309-92a7-2428a6d54eba_gdc_realn_rehead.bam","fe340e00-fb85-4805-8a27-dbf7efeac100","53d31c62-229f-438f-b603-263bc01e4bf9.htseq.counts.gz","READ","tumor"
"b6e908ee-def3-4d88-b986-2bcb0e8a8c57","ebf6b4e0-5be1-4309-92a7-2428a6d54eba_gdc_realn_rehead.bam","7bf57573-28cc-4856-8228-c5c9bcd71632","53d31c62-229f-438f-b603-263bc01e4bf9.FPKM.txt.gz","READ","tumor"
"b6e908ee-def3-4d88-b986-2bcb0e8a8c57","ebf6b4e0-5be1-4309-92a7-2428a6d54eba_gdc_realn_rehead.bam","6e25f85d-17f8-41dc-9eb6-6ee4d25c7505","53d31c62-229f-438f-b603-263bc01e4bf9.FPKM-UQ.txt.gz","READ","tumor"
"a755488b-a857-4949-8706-80fe1ee83700","962c9a24-56be-45c8-8504-2eafab830e53_gdc_realn_rehead.bam","c0a24540-8121-4cfc-8def-d5723156dc84","afdad23b-73a0-4cc2-8fa7-692d8f0908f8.FPKM-UQ.txt.gz","READ","tumor"
"a755488b-a857-4949-8706-80fe1ee83700","962c9a24-56be-45c8-8504-2eafab830e53_gdc_realn_rehead.bam","4492fb1e-7195-470a-82f9-1168cccd2f15","afdad23b-73a0-4cc2-8fa7-692d8f0908f8.htseq.counts.gz","READ","tumor"
"a755488b-a857-4949-8706-80fe1ee83700","962c9a24-56be-45c8-8504-2eafab830e53_gdc_realn_rehead.bam","deb98c77-5002-4a06-b6e7-c05fc1f85efa","afdad23b-73a0-4cc2-8fa7-692d8f0908f8.FPKM.txt.gz","READ","tumor"
"fee52a75-9837-49f0-9a7b-88c53f2f5675","91493ec9-f54d-4f6d-8e12-c8f52c5671ee_gdc_realn_rehead.bam","0c98981a-cec8-4460-8604-679e8a891eec","c3286e7c-ac3f-4bd1-b501-8f5e524962a2.FPKM-UQ.txt.gz","READ","tumor"
"fee52a75-9837-49f0-9a7b-88c53f2f5675","91493ec9-f54d-4f6d-8e12-c8f52c5671ee_gdc_realn_rehead.bam","a651b24b-44c8-4140-98e9-d7524f7bf397","c3286e7c-ac3f-4bd1-b501-8f5e524962a2.htseq.counts.gz","READ","tumor"
"fee52a75-9837-49f0-9a7b-88c53f2f5675","91493ec9-f54d-4f6d-8e12-c8f52c5671ee_gdc_realn_rehead.bam","9b8d374f-d6d6-4f1b-bfc9-eef19ee6e475","c3286e7c-ac3f-4bd1-b501-8f5e524962a2.FPKM.txt.gz","READ","tumor"
"10538428-e86a-4061-826b-4d84d42128d9","8e851667-a118-4489-b1c0-250ddaa59eb2_gdc_realn_rehead.bam","303754a2-155b-43f6-a41e-e7ccbdf6b24c","bc3587cc-7a94-4b3a-a2cb-1f340fcc7476.FPKM.txt.gz","READ","tumor"
"10538428-e86a-4061-826b-4d84d42128d9","8e851667-a118-4489-b1c0-250ddaa59eb2_gdc_realn_rehead.bam","54a003d9-61e4-4aab-acf8-dd68008f8284","bc3587cc-7a94-4b3a-a2cb-1f340fcc7476.FPKM-UQ.txt.gz","READ","tumor"
"10538428-e86a-4061-826b-4d84d42128d9","8e851667-a118-4489-b1c0-250ddaa59eb2_gdc_realn_rehead.bam","18e75471-3e47-4e41-ac91-7f83c3a5d7aa","bc3587cc-7a94-4b3a-a2cb-1f340fcc7476.htseq.counts.gz","READ","tumor"
"88065523-5e2e-459c-9864-252db22ac374","504d81b5-433e-40e6-b2cb-6bb2304775de_gdc_realn_rehead.bam","2b57d62e-b28c-40c9-b880-72f08f6a557f","4164585c-16ab-4133-95fe-0fb1ec1837b3.FPKM-UQ.txt.gz","READ","tumor"
"88065523-5e2e-459c-9864-252db22ac374","504d81b5-433e-40e6-b2cb-6bb2304775de_gdc_realn_rehead.bam","be822c24-1e54-4ee8-b765-c713e185374a","4164585c-16ab-4133-95fe-0fb1ec1837b3.htseq.counts.gz","READ","tumor"
"88065523-5e2e-459c-9864-252db22ac374","504d81b5-433e-40e6-b2cb-6bb2304775de_gdc_realn_rehead.bam","3bf97fb9-9e14-4fea-8c3a-46b4caa9e67a","4164585c-16ab-4133-95fe-0fb1ec1837b3.FPKM.txt.gz","READ","tumor"
"704c41a0-2355-45f4-80c3-7a37ae745b6b","cffefa6d-9633-4680-83dd-80687b08c3b5_gdc_realn_rehead.bam","0928a9ed-bb0b-49bc-ac80-5648f6422e00","74dd978c-a067-479c-99c5-b3c130097091.FPKM.txt.gz","READ","tumor"
"704c41a0-2355-45f4-80c3-7a37ae745b6b","cffefa6d-9633-4680-83dd-80687b08c3b5_gdc_realn_rehead.bam","9d5b93a7-7194-44cc-8202-ad5433098a6c","74dd978c-a067-479c-99c5-b3c130097091.htseq.counts.gz","READ","tumor"
"704c41a0-2355-45f4-80c3-7a37ae745b6b","cffefa6d-9633-4680-83dd-80687b08c3b5_gdc_realn_rehead.bam","aee8ba66-aa5f-4984-86bd-7a4e8bb3c5a5","74dd978c-a067-479c-99c5-b3c130097091.FPKM-UQ.txt.gz","READ","tumor"
"adb45984-11cc-4889-a4e6-a3e9760440a7","4d92711d-3f95-4972-bd95-ba57b5ace81a_gdc_realn_rehead.bam","3d3dd512-80f5-4f5f-91ac-ccb4c89939ee","72d4e62a-6846-49fd-a365-f9c3897a68d8.FPKM.txt.gz","READ","tumor"
"adb45984-11cc-4889-a4e6-a3e9760440a7","4d92711d-3f95-4972-bd95-ba57b5ace81a_gdc_realn_rehead.bam","e9c779df-01d7-4b24-8c8b-156394c81122","72d4e62a-6846-49fd-a365-f9c3897a68d8.htseq.counts.gz","READ","tumor"
