Gene	GSM1571528	GSM1571529	GSM1571530	GSM1571531	GSM1571532	GSM1571533	GSM1571534	GSM1571535	GSM1571536	GSM1571537	GSM1571538	GSM1571539	GSM1571540	GSM1571541	GSM1571542	GSM1571543	GSM1571544	GSM1571545	GSM1571546	GSM1571547	GSM1571548	GSM1571549	GSM1571550
ARFIP1	627.627885313186	1143.10405460567	355.658307175814	195.897004905658	880.860171838327	387.099415496765	721.677106912728	677.524386558659	777.776593194642	841.877761127296	985.727185127356	950.845128436739	1744.42222364151	1407.09645317385	574.207145700937	1752.2511551349	2147.80752919814	2139.25556761357	1463.59714375457	1421.4467611435	2511.78319884051	2467.94784315221	2488.10468217319
ARFRP1	50.144758066243	46.413503930569	50.5673635861212	48.3694159314674	44.5001343005848	47.3061925250522	53.5544583632014	40.8964969169253	45.5309225656191	46.6946476137096	51.0107197897946	40.8964969169253	31.0055260968449	41.0789195628299	34.7240658234774	30.5269763122047	32.9493520098442	32.6803058863099	40.8964969169253	38.5943439744555	31.2161899121533	23.3017968133285	30.5369343519369
ARG1	1623.23032794573	239.646376156844	4039.60173749581	3603.61787100696	520.530663390674	2906.62073290898	1625.70531015131	397.041080045791	3118.70342514227	1957.2767424778	454.483350308236	692.01541894758	5163.84087858979	1994.29941458581	1754.15041979797	614.605263479973	141.300080660243	167.091727159966	120.893973619236	247.088093057301	269.143526028543	216.610042700155	204.840140426157
ARG2	98.7122979397391	89.435971645929	231.694880383195	193.738147398432	122.235947648453	105.821924497822	107.925167227669	93.9277223728847	89.1195149226304	104.76502468385	115.463677053785	111.606139084032	152.125796353022	105.991234479608	109.362841585054	124.257558813728	92.9758686808002	86.7322274454444	160.285090168055	105.936387608796	107.925167227669	113.474539708623	109.238237115915
ARGLU1	263.457523900424	359.060010546495	523.239197319096	411.031222513019	574.415892551005	275.322930734272	313.081068178838	298.481932562374	299.031690524457	159.522415701027	287.435102123115	325.201027159358	312.43608416865	290.907448303637	436.144156433197	400.358437250439	376.219153549176	379.508745067277	296.969156109367	271.185888735955	231.048553149759	285.637465707851	292.418960760706
ARHGAP1	496.81937129397	395.579519893261	279.012361091701	323.897150323081	356.288700822917	236.48137847203	307.35606573318	361.885195016217	348.914337648495	361.885195016217	452.101143673407	475.141218583983	247.566264030636	250.330244597142	521.939147997674	191.605733649662	401.893992230339	392.021443113101	504.857737233196	361.885195016217	271.738113435358	372.165139225346	375.666028067859
ARHGAP15	751.518113000338	1245.50355147429	1150.0230323286	1361.13577564049	1110.34220871363	1721.66546968127	952.685574070969	708.858756999692	1379.89219064441	1117.76424760354	1202.5546639135	1203.69245219	539.036210113428	525.373365223085	2382.53400503165	1110.34220871363	1388.23427616554	1240.52781652202	985.144157949544	1136.31962567853	1353.57250200524	835.839613699141	818.943009763744
ARHGAP17	28.8214656053239	22.5508302531493	89.5258378301671	60.5080185272066	19.9693629713486	24.274841270518	20.7565465265286	38.2184239334987	24.1785508562374	15.2571894659249	33.8558647247759	53.9172431255684	34.1781156582269	29.8164462204862	35.6734841896805	41.5465661456323	46.738674207496	26.653984125861	35.9336516686576	13.0442778990131	67.3888328514417	57.8573524499485	48.3632326844946
ARHGAP18	57.8427429671245	45.435473447004	84.3620327514332	59.4694669428593	22.1882938826355	65.2534128668481	53.9619126274223	57.6444530780748	63.5414107900202	34.9015926806532	73.9720797448015	84.8011235848061	105.193914028144	72.8861429709526	91.2240885293578	39.5147542587479	86.7670046179117	61.0044640593638	28.6876839254638	24.9285276924058	27.9073118787893	54.2839142198697	51.7484603053787
ARHGAP19	101.899266260898	78.8836174870647	90.8893218531746	104.657118137199	55.101196631457	105.460182996577	96.0114092780105	68.0351467642849	96.9732934424649	106.542531699581	96.7665432502108	50.2413021063059	77.9343358335509	111.294097660101	176.625106470744	178.110797195218	148.460341362917	166.537904161403	140.391170684538	102.254907600124	78.9559439050418	129.129737115148	133.907737025255
ARHGAP24	37.2811616562566	28.6712913368021	131.818336482456	142.791412121536	50.5968228210466	259.200851428398	115.916266070043	78.246025541995	124.431879700318	99.2098730464973	57.6385365240792	76.0581879107223	102.750853038605	47.6352706899107	86.3293578431616	31.2265259548298	21.5241123158758	12.8814021920303	38.8952513539148	39.2700793217876	38.5715299534299	28.0857428368991	24.4020538121564
ARHGAP25	4919.1702788641	5284.55692154465	4180.69412785257	4349.87877408595	6467.21940352308	7355.71072879817	5580.49657798567	6799.60714455809	7639.68638289242	7687.00797568226	7658.41258562246	7046.14124670506	6586.82301164931	7697.55886716311	7217.67626482742	9169.32094269349	8976.6193245096	8990.9550092187	6856.96836058721	8784.66496775935	7784.2001482558	9220.63855856868	8501.60609038024
ARHGAP26	891.730282711012	1574.6629680133	499.232490180744	690.617974006267	1086.29072552665	1118.67440541003	949.52119564148	611.600385150709	838.00120719705	1044.73090876544	928.667403140009	884.707326934311	715.798571309418	980.194151869908	569.220434097941	1151.889938101	1175.90406601666	1349.98129269957	1258.72741740296	1507.52363961846	1471.47795161931	1214.64178491857	1356.98184143054
ARHGAP27	313.722116204123	375.021183769682	274.671916289015	238.735242666138	360.348201590125	381.994142523107	319.990654762994	263.928262994051	269.388638684552	334.383443486596	254.085694672175	285.608972778374	262.163571502226	315.387857739472	334.485089412869	348.484422784621	377.070950634464	341.762316101836	354.071542101288	484.531614902765	363.548893180621	430.337239806217	419.85621752391
ARHGAP30	2077.79971479154	2705.64146584296	1756.57737316842	1999.61239547189	2607.70968741859	1693.36764068474	1728.88821967928	2044.9291441804	1843.58124398636	2054.75427623097	2185.16434081453	1844.04185977773	1417.66524289887	1924.00797000747	2167.55254228365	1577.6561401206	2949.06210614571	2647.37330928887	2733.51890897107	2386.84331819494	1558.45383035388	1898.92822405708	1802.78699186614
ARHGAP35	26.2439917029766	13.3958906923071	32.0067652326332	12.517891329578	12.6778239217306	48.9501570019251	41.9833391789016	28.8843431689716	29.5807274386481	43.8023455821535	26.3925906153373	47.4518925143731	44.4093350626813	20.0237007165073	71.1767883649991	48.2611424938877	41.1524119323489	76.9967098957425	59.7749263811117	32.5170141046656	8.71450186542625	38.4938099823472	51.1645615652331
ARHGAP4	22.1641664417987	27.6046844955406	57.5035067164699	43.0514362072856	26.9965037609006	27.14125188107	25.2410956641964	22.7808602506527	36.2027644281508	28.0813021718293	38.3441651839926	30.0787158861141	20.9822266524442	25.7585712030271	27.6619520280821	36.3054282870146	33.6296695105766	28.0813021718293	28.5942461468864	32.864511641384	20.4921559489499	24.8765966199246	26.234934810272
ARHGAP45	1650.27596283965	1328.66140419419	1010.38054156863	1280.18362962217	1612.15327627742	1505.64644327584	1124.90362505059	1335.62073441012	1770.86158931825	1933.38151777108	1362.42226328227	1239.51094046539	1108.75921529998	882.908020167876	1762.18881611768	1343.89896097861	1988.15869196533	1495.5740202459	1536.89363774691	2146.38600849093	1449.39062255252	1541.6651069683	1534.69143371753
