Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Pearson Correlation,RMSE
GSM2785619,0,0.09790002804689449,0,0.10013318884190896,0,0.09073589540249796,0.010814791058190765,0,0.023669586266866282,0,0.10028401056607171,0,0.149282652881,0.004412481880299551,0.007591780002479999,0,0,0,0,0.017318438511034113,0,0.3978571465427561,0,0,0.5248821594278834,0.8532961776918385
GSM2785620,0,0.1048969842557822,0,0.13771727921110224,0,0.1691839290811857,0,0,0.021710373328309916,0.018365176272068445,0.15224256467029137,0.06586840457830663,0.21450327280185344,0,0,0.002294071953911444,0,0,0.00940682516374311,0,0,0.1038111186834455,0,0,0.555041408513284,0.8318152613782086
GSM2785621,0.011375707185928658,0.06169118054349556,0,0.15449467458597382,0,0.04208013415750515,0,0,0.03418086803779597,0,0.19784606811245367,0,0.20810401481928525,0.003568342129349711,0,0,0,0,0.0013654357772109502,0,0,0.28529357465100125,0,0,0.6283527045014872,0.7777071952014182
GSM2785622,0,0.11195115739573602,0,0.15004826485455275,0,0.16801883606464094,0,0,0.04994279272894937,0.012619831270837831,0.11218825150116067,0.1284804315319153,0.2075936797968198,0,0.0003,0.0018446283427365716,0,0,0.0024708754614290013,0,0,0.05450451704869899,0,0,0.5741674234906253,0.8190064209190887
GSM2785623,0.02014284622982664,0.07878425713191796,0,0.08197968879536115,0.009173597044230436,0,0,0,0.1344429475615962,0,0.13872944248398708,0,0.19005854516140877,0.0017445503017825008,0,0,0,0,0,0.002018092524081042,0,0.3429260327658082,0,0,0.5997728716604962,0.8004785383851735
GSM2785624,0.02038887303711054,0.0937525913001694,0,0.08663442561659358,0,0.05915956328996386,0,0,0.09386216968612297,0,0.16807895635533143,0,0.18380657934151134,0,0,0.0011110230628512546,0,0,0,0.004959858401369237,0,0.28824595990897645,0,0,0.6404544482757254,0.7689536658524324
GSM2785625,0.0029159657625211976,0.0857306065726972,0,0.16890169609672262,0,0.018249642266540658,0,0,0.09251884323732534,0,0.11689469345532455,0,0.225439057799326,0,0,0,0,0,0,0.006818378473827552,0,0.2825311163357148,0,0,0.6460168050347539,0.7638756417126881
GSM2785626,0.0030672283153085067,0.10036747579695554,0,0.11059054768126511,0,0.16998386459299367,0,0,0.08416192986780555,0.017904307813719423,0.13416152114654786,0.08308013084898833,0.20416334405640907,0,0,0,0,0,0.013508741155714557,0,0,0.07901090872429233,0,0,0.5679762827792807,0.8231228769603677
GSM2785627,0.005490194092928182,0.11743372540955932,0,0.101283600317972,0,0.003477630600018093,0,0,0.17236357547661074,0,0.11189699253883821,0,0.14648031235501863,0.0017811142209878071,0.0013485140818768036,0,0,0,0,0.003470021169964133,0,0.33497431973622604,0,0,0.6197349767300006,0.7847020026217699
GSM2785628,0.016305697098310104,0.10238181802297838,0,0.17232451331227214,0,0.12099853338511507,0,0,0.10587369595416916,0.020676054256758187,0.08361464302370711,0.12157752937100567,0.18000649250404857,0.0051617193058371294,0.002466340908651336,0.006926340685316667,0,0,0,0,0,0.061686622171830505,0,0,0.6037403023133227,0.7992190507842543
GSM2785629,0,0.08722013837950099,0,0.07580550154066418,0,0.0940709840809084,0,0,0.10072038479211708,0,0.09003613544899779,0.025501723106536096,0.2554662809071751,0,0.004899906419263475,0.0010549120783180964,0,0.006116064978558708,0,0,0,0.25910796826796006,0,0,0.5460320185097376,0.839722586382361
GSM2785630,0,0.08887559005475863,0,0.16469853601095671,0,0.07065792408210336,0,0,0.06399059065768421,0.04204695413192449,0.06367922752151499,0.1031914033724752,0.2633861690635524,0,0.0034047937026519316,0.003338220676114585,0,0.008156391206130978,0.0031180189910576133,0,0,0.12145618052907486,0,0,0.5450587232711475,0.8383599096868645
GSM2785631,0,0.07503899341024092,0,0.09456645780570656,0,0,0,0,0.057399910311455006,0.005876615359493669,0.018769877617678794,0.106438668100868,0.23696323484528783,0,0.004635563698730793,0,0,0.009499891690785819,0,0.023678106529283906,0,0.36713268063046867,0,0,0.5861558130557519,0.812232038961891
GSM2785632,0,0.08791753016554218,0,0.07617521614613508,0,0.11326625353023553,0,0,0.030215177111032464,0,0.10213107971215668,0.039829850784969735,0.28188600676181524,0.003957503611934329,0.004337365887089962,0,0,0.018855880004714186,0,0.004044018192418227,0,0.23738411809195642,0,0,0.5236219335207164,0.855376882671149
GSM2785633,0.0008,0.07198981008913527,0,0.06434262522422098,0,0.10272513838998304,0,0,0.060660251793893685,0,0.12303083687769514,0.015834641958152044,0.2760722835409092,0,0.003894289339717829,0,0,0.005686440672793642,0,0,0,0.2750131152638759,0,0,0.6070105766765735,0.7947012235086388
GSM2785634,0,0.07198044298006502,0,0.0898905367712406,0,0.14370889229682504,0,0,0.08313651725479733,0.04329588433165206,0.08687205208862808,0.08757990715243344,0.250357596684355,0,0.0025390797505617214,0.003249197063563857,0,0.007910178814340071,0.022048551580348488,0,0,0.10743116323118926,0,0,0.481717576442088,0.8794476103194223
GSM2785635,0,0.06467578918337406,0,0.11063314845949392,0,0,0,0,0.06444546830391032,0.016946723905839477,0.08591249837704601,0.036868499535049684,0.24317708030170024,0,0.004117704201984928,0,0,0.009723391078197282,0,0.01539753839835694,0,0.3481021582550471,0,0,0.5568870037200669,0.8351139540365546
GSM2785636,0,0.07600887347247254,0,0.11797042968718877,0,0.12967210487157335,0,0,0.06648262193000366,0.027274625106153635,0.09773194119993092,0.08619313239173543,0.26294629355381394,0,0.003206347827852596,0.006159779261826584,0,0.008394485022466336,0.023353683265517143,0,0,0.09460568240946517,0,0,0.4795281518302103,0.881370856541276
