Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Pearson Correlation,RMSE
GSM1833918,0,0.0024172816580416926,0.006551726036532385,0,0.022704283922965147,0.037547142239551336,0,0.029144263143472637,0.03313201247185677,0,0.008981321250027655,0,0.06871596565013222,0,0.007183141366595972,0.36288274213259475,0.010270043956100405,0.003912371815658187,0,0.23055988844432987,0.1357114920192488,0,0.04028632389289227,0,0.3551066964041065,0.9976750893589429
GSM1833919,0,0,0.012939162722180556,0,0.07853771139272962,0.08502597142136403,0.017115731986597427,0.0146726627593718,0.06581384757745556,0,0.08569194617178948,0,0.22078634488185117,0.004892767052067306,0.028069229682021853,0.2679051751112326,0.006767635356950486,0.0015072265446770066,0,0.04444954221774057,0.06582504512197049,0,0,0,0.36749217453454885,0.9637718500207422
GSM1833920,0,0,0.01311916429513451,0,0.061601472590165185,0,0.012562833920715465,0.021519429357477967,0.027764781720582807,0,0.04604172664980741,0,0.19570519344642937,0,0.004287189966997426,0.4988327042425903,0.004586983725525538,0.005949613160689855,0.012016393894371952,0.02049865297596931,0.0629299845502467,0,0.012583875503296208,0,0.30679949280721086,1.0812502621192701
GSM1833921,0,0.03760194852054992,0.011302425688568742,0,0.020791602592354116,0.04556214394467469,0,0.019969244781236725,0.014902628053035891,0.003306945281766329,0.033688181346029834,0,0.15706212085704097,0,0.006224160748709053,0.07415451103156316,0.01323205873955915,0.002382923087297687,0,0.30894926917845406,0.11750211137636311,0,0.1333677247727966,0,0.3784911915960538,0.9606921098328025
GSM1833922,0.020920104840908237,0,0.0022321222888520387,0,0.06131442087497036,0.062407883614403345,0.004901231948322295,0.006105841108237127,0,0,0.150083681862966,0,0.11419672407570901,0.02528283137282602,0.019544705011408845,0.3631407155704802,0.003160504366740586,0,0.05910827994884019,0,0.062349421868699996,0,0.04525153124663577,0,0.2179447579229328,1.0688611864836326
GSM1833923,0.015738976352302068,0,0.008956365882720843,0,0.04843647232342989,0.03040482731325229,0,0,0.04495849974923647,0,0.045152927158037204,0,0.03713613450218244,0,0.006686276073072094,0.4976383711475123,0.0007,0.0030711462764813806,0.11522595930208339,0,0.0691290662874135,0,0.0768040867247726,0,0.18473890541523583,1.1385736816592287
GSM1833924,0,0.01584744287827779,0.009074731277719201,0,0.027664830380337496,0.019822517701707752,0,0.04350787688313516,0.01116803959599624,0,0,0.058570946821994554,0.08570257457234175,0,0.006855472997365393,0.22988210244232313,0.010779128381747879,0.004893972124891823,0,0.22926999936027986,0.13754468514985835,0,0.10941567943202364,0,0.24416738708027652,1.0429518887065805
GSM1833925,0.010977689125222316,0,0.005327874729095077,0.03784754466150471,0.004702337910528025,0.0025219634030374674,0.012459952711588156,0.0010548757263710532,0.0491559483995107,0,0.020042601724561702,0,0.0421949433265404,0,0.010455029986731632,0.6476284451285339,0,0.0006,0.04872472977572516,0,0.06916311151419732,0,0.03709297155010411,0,0.2695458892233573,1.1672108321006165
