Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
00106523-5b1d-44ad-a9f1-7d84db08722c,0.113642204115408,0,0.113408546928115,0,0.108523545575339,0.137322616930202,0.195731558457253,0,0,0,0.0418546686118968,0,0.001698445121165,0.04801137474491,0,0.0649076682448174,0.0697839895483152,0,0.0170098829004975,0,0.0507880038496565,0,0.0373174949724253,0,0.140695648487202,1.01634422268424
00589871-e54f-492f-988f-502670edd606,0.0803190188543509,0,0.0990244684486354,0,0,0.127556149862316,0.0528299377435024,0.00953988668176234,0,0,0.0338424690553962,0,0,0.130345258083538,0.0392653679750955,0.0955626009376553,0.131968823385253,0,0.0294164193669199,0,0.0502216518737551,0,0.12010794773182,0,0.190085647675921,1.01777684476182
00cc9b4d-a847-464e-979a-7751e1a87ae3,0.0663859604749489,0,0.0907472497408384,0.0886425654637044,0,0.0767780731043729,0.0942637168899493,0.000526369780239265,0,0.0152747141176729,0.0596925862050643,0,0,0.0489947038541297,0.100852616601932,0.154470016204429,0.0870270054308119,0,0.0146515233723962,0,0.00157448753801134,0,0.100118411221499,0,0.176278461118365,1.02267447172673
00f768f9-9e6c-4e84-bdba-c19368f7e522,0.0890351508005259,0,0.0984722771844522,0,0,0.113619048375824,0.0023040758988154,0,0,0.014264709394112,0.0150839322234725,0.0107941009414889,0,0.159204795822743,0.0852504518955486,0.198243682014673,0.108662481949964,0,0.0347907292801371,0,0.0517745009227014,0.00567113729781654,0.0128289259977255,0,0.100055252170144,1.09252033142866
0134d0cc-e66b-4fda-804b-c4434ec00bd2,0.0888656715914391,0,0.223707210199964,0,0.00509709691182803,0.0832266084302839,0.184337364748848,0,0,0,0.0205997313572165,0,0,0.025378721763061,0.00558795367941962,0.10653188897951,0.0141512858788998,0.0227680078230193,0.0519386280132269,0,0.0527139236698079,0,0.115095906953477,0,0.0498254809146792,1.06475388305666
020aa019-a3a4-4055-92ee-be824a597501,0.11347758330804,0,0.115679185750581,0,0.0241078802530111,0.0995489295197334,0.054564598705322,0.00815234200645011,0,0,0.0586599288234209,0,0,0.150444408107194,0.00763713246391753,0.178742062065098,0.0656805978357151,0,0.0567290592649533,0,0.026410533287489,0,0.0401657586090746,0,0.138713585628641,1.04535249551572
02a81bc3-4672-4d2f-808d-d27f4b63bf85,0.0994528573509414,0,0.139274822560835,0,0.0036925103567376,0.144648061083111,0.170187871892208,0,0,0,0.0227206432246334,0.0113953720765316,0,0.0527936333221569,0.0767150608529783,0.145783559614474,0.0187775524826213,0,0.068512877167947,0,0.0044030261245959,0,0.0416421518902279,0,0.117396332985932,1.03535277827152
02ddfa3d-13b3-4624-994d-62e740fa4a3d,0.133790715477819,0,0.118451904649513,0,0.0357225813198715,0.0731068855502576,0.358471805040215,0,0,0,0.0196660120645904,0,0,0.0310651163747847,0.0140337579313147,0.030752917878645,0.049676897835606,0,0.0139265129891856,0,0.0508529812631984,0,0.070481911624999,0,0.107082463734015,1.03019663038536
03109baa-936f-49ae-acb3-2d00ac03c7ab,0.047705810882099,0,0.159481660850062,0,0.012706397046049,0.181488947529413,0.0821729864131805,0.0343216373510972,0.00711344376076186,0,0.0062937311288199,0,0.0277872591146807,0,0.00327969158535119,0.187231484011312,0.0299871103234732,0.0118739213177271,0,0.0129778579050414,0.0349862247125335,0,0.160591836068398,0,0.189630639953505,1.01881463097821
0319a4cc-ee3f-4c6f-83e1-7cdd5f865dc0,0.129473109836551,0,0.0848702691354167,0,0.0330701914004814,0.188868921424422,0.0106499751766656,0,0,0,0.0223656925394843,0.0048412835047395,0,0.101243909947016,0.0172686796196127,0.154409700924293,0.0167957133813902,0,0.0377049245776768,0,0.0802392789957106,0,0.11819834953654,0,0.0739667987321867,1.06720418090758
