Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
0135d5dd-4363-4594-b8bb-16cd7f38e8a6,0,0.0894485078830037,0.0154934128886675,0,0.176888949274606,0,0.0566081760399184,0,0,0.0360462891314864,0,0.0280083586175345,0.00358647635789413,0.025869659732274,0.00819303739383239,0.356804498633131,0,0.033067982184197,0.123949381801091,0,0,0,0.0460352700623637,0,0.105051617239111,1.17553065826697
02d77118-5faa-4160-ba5b-73834f111fc0,0,0.0256996183628655,0.0187806079896345,0,0.0934190452026784,0.141286558926546,0.183428623756337,0.00572462827546583,0,0,0.0189393200020338,0,0,0.0665777390258699,0.0148944649778555,0.250457766218662,0,0.0181910856127267,0.110365408771709,0,0,0,0.0522351328776153,0,0.176754884181601,1.09558459321344
033d33b6-1154-4a1a-b0f1-04381c6f99da,0,0.109098809640923,0,0,0.0706891505848989,0,0.443412917835718,0,0.00406060969727887,0,0.0067701175345068,0,0,0.0792458991129273,0,0.0827341982957785,0,0.038884067675802,0.144352212433061,0,0,0,0.0207520171891059,0,0.13661944236793,1.10644677831965
03c96490-0f2c-4cab-82b8-b72dfe1be76d,0,0.170422585770677,0.00430411062509691,0.0551522146658812,0.0437825386711527,0,0.151998572336551,0.0014944877070528,0,0.0104268864018414,0,0.0402039862982554,0.0294897224414152,0.00333167193221166,0.0668736672320614,0.354745708385048,0,0.0025518746587175,0.0527421485867597,0,0,0,0.0124798242872788,0,0.442126512224246,0.92149985992994
054b1986-4a5e-49d5-b883-a1a42cb8740b,0,0.121753731975389,0.0437554015020805,0,0.196508557761323,0,0.0944902586105953,0,0.00171501668928252,0,0.0226476746744117,0,0,0.0343425405636245,0.00964511682155261,0.379570101353672,0,0.0119306508946555,0.0599731080655071,0,0,0,0.0236678410879059,0,0.262737503406853,1.08574901755694
0594f030-480d-42d8-920d-c088661ab2c6,0,0.09944154950537,0.0572871970660966,0,0.463860669629971,0,0.207195844957544,0,0.00467742649916412,0,0.0137612379959336,0,0,0.0411010780215144,0,0.0242633644589377,0,0.00937323692037741,0.0717693054665356,0,0,0,0.00726908947855586,0,0.652727071639383,0.864471394070217
05c59d32-f167-417c-abce-badaaa9b40e4,0,0.202793755174448,0.0528830106066731,0,0.108948642473363,0.0853997867033425,0.0220753957378606,0,0,0.00208032794050707,0.00990648792265669,0.0060292863195798,0,0.0560819919720816,0.00313184891136689,0.331646377922518,0.00471141788898427,0.000394740748821779,0.0773312778070463,0,0,0,0.0365856518707508,0,0.0822949113247535,1.18880725289342
05f747f7-ebd0-4f86-a0e6-692b5b1de337,0,0.0977281038316862,0,0.102163413697878,0,7.92343738948796e-05,0.174195232162992,0.0353500919491603,0,0.0235023258186325,0,0.0393231021114267,0.00653285043805279,0.0765752253523811,0.0752510731310287,0.277902782863215,0.00374654687015396,0.00305325023541163,0.0649157116458012,0,0,0,0.0196810555182848,0,0.305268728517789,0.997773570227939
067cf700-c17c-4a7e-8705-9dab8d57474f,0,0.0266439863331619,0.00014345088610133,0,0.25243300499532,0,0.456001409953093,0,0,0,0.0249728636379893,0,0,0.0442038860598212,0,0.0534053888657496,0,0.0144076149071216,0.104639552194695,0,0,0,0.0231488421669475,0,0.169838717995096,1.16680625639319
07e8ebf9-a2ca-4101-90ef-63dbec122eab,0,0.114591246496631,0.0170380698232491,0,0.0794659066427613,0.0380744063506612,0.414834957161731,0,0,0,0.00350928970198631,0,0,0.0687856554367144,0,0.11579713398276,0,0.00767315441937867,0.116301558557893,0,0,0,0.0239286214262343,0,0.273052022071106,1.03252786120224
