Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
GSM2785589,0,0.0693626338550716,0,0.124643354144088,0,0.0728328378554902,0,0,0.0498630286724143,0.0114797136281524,0.168074518632824,0,0.209050958762898,0,0,0,0,0.000185314657371152,0,0.00344145976280402,0,0.291066180028886,0,0,0.629138795426658,0.777281035121154
GSM2785590,0.00115221785407546,0.0445704549038984,0,0.206986887392603,0,0.0992065106394846,0,0,0.0325599380766531,0.0292152146437629,0.158767649997527,0.106898142866239,0.234683172180869,0,0.00190559071463135,0.00353421034148781,0,0,0.000158315466329807,0,0,0.0803616949224394,0,0,0.600793827345847,0.799227289416934
GSM2785591,0,0.0529967640391683,0,0.208438515817779,0,0,0.00871481736875097,0,0.0884616844346166,0.0317333148565609,0.0416694711542889,0,0.232162290789287,0.00991548913082989,0.00777020362805971,0,0,0,0.00237583702796129,0.0101278490552086,0,0.305633762697489,0,0,0.665310834705711,0.748965656848054
GSM2785592,0,0.0667601247364745,0,0.128514797000461,0,0.0642871587867196,0,0,0.0625630801698781,0.00360406669635349,0.0705115329450362,0.0182246693691371,0.296789865376899,0,0.000429599901263872,0,0,0,0,0.00626605673756048,0,0.282049048280217,0,0,0.63950964351522,0.768421685648915
GSM2785593,0,0.0679253158064008,0,0.153505876592704,0,0.031492943884993,0,0,0.101570137897271,0,0.128466661688164,0,0.249280139040007,0,0.00152774229337729,0,0,0,0,0.00576133335301087,0,0.260469849444073,0,0,0.65131684900982,0.758966436324899
GSM2785594,0.0186789737790534,0.0480229757688268,0,0.188044880258835,0,0.0890077525650005,0,0,0.05948365050748,0.0559100329716404,0.126980927901503,0.107922814894642,0.205261706364068,0.00329705796659144,0.0043617326654558,0.00537797204867957,0,0,0,0,0,0.087649522308224,0,0,0.599029685272095,0.801268346653927
GSM2785595,0,0.0490519574049377,0,0.171486288403699,0,0,0,0,0.0491746634434056,0.0157614134538429,0.0861657878138379,0,0.246179354898568,0,0,0,0,0.00341438778767085,0,0.00938704411450762,0,0.36937910267953,0,0,0.62557126768745,0.780345224860226
GSM2785596,0.0169930478251068,0.0536097788371944,0,0.118299973286816,0,0.0983069228416747,0,0,0.125802315092992,0.0530377803172217,0.126458993533587,0.089793662225983,0.198992686353848,0.00240969924787207,0.00681932332767384,0.00546976277745271,0,0,0,0,0,0.104006054332578,0,0,0.597200051865532,0.80224157313033
GSM2785597,0,0.0817851562898005,0,0.0651682732438736,0,0.077714707348314,0,0,0,0.00298919016440846,0.197020254812588,0,0.233455545671659,0,0,0.000310542133918236,0,0.000235343953218868,0,0.00130128073821437,0,0.340019705644004,0,0,0.67688398101773,0.736519568482458
GSM2785598,0,0.0748684184446723,0,0.228262602417448,0,0.0724870684033441,0,0,0.0681445558266622,0.0127560046191808,0.142304663832774,0.0627921614593781,0.240788097793249,0,0,0.00145419098423811,0,0,0.00270609287424059,0,0,0.0934361433448124,0,0,0.613185402148601,0.790359884175333
GSM2785599,0,0.0701834653199046,0,0.118872571609786,0,0.0455122866859989,0.00974636317564048,0,0.0703796609574697,0,0.0697571111151225,0,0.206687052660605,0.00614857968768877,0.00649953883788839,0,0,0,0,0.0164366641719097,0,0.379776705777986,0,0,0.633025531921312,0.773820962985593
GSM2785600,0,0.09970283066023,0,0.0409293197112752,0,0.100766145438502,0,0,0.0426552366661115,0.00181649628522467,0.157681856265224,0,0.217530308036685,0,0.000889279265337798,0,0,0,0,0.00237693644206741,0,0.335651591229343,0,0,0.673585960066691,0.740537144529376
GSM2785601,0,0.0882005136648641,0,0.0436667143172348,0,0.0915803550279202,0,0,0.00962048050878753,0.00547689256910238,0.192132380094724,0,0.227854506992109,0,0,0.000270053023817595,0,0.000849870358778308,0,0.00200910256288432,0,0.338339130879777,0,0,0.657301652679703,0.753557055576722
GSM2785602,0,0.0870750469716739,0,0.197116739509896,0,0.118665237967168,0,0,0.0534430539303047,0.017526551922756,0.169483260344334,0.038596954113612,0.240826313745045,0,0.000118456401496944,0.00253291778452581,0,0,0.00808878996180317,0,0,0.0665266773473852,0,0,0.583995276882138,0.811781597243646
GSM2785603,0.00581054664973484,0.0732567033270583,0,0.107577084389583,0,0.0845416403963035,0.0174074379631893,0,0.019937822741552,0,0.115360538201112,0,0.205859923266718,0.00942839339538421,0.00571483407165412,0,0,0,0,0.00822548048187675,0,0.346879595115834,0,0,0.636287514543624,0.771825724077772
GSM2785604,0,0.101247149560965,0,0.211361033022628,0,0.0785952247533699,0,0,0.103001187731334,0.0208595699451603,0.128936747632142,0.0446696706698008,0.221226857300111,0,0,0.00407484483873304,0,0,0.00602959295518115,0,0,0.0799981215905745,0,0,0.604946364558133,0.797321446866713
GSM2785605,0,0.0491108205362566,0,0.0640036137427635,0,0.0394265194480354,0,0,0.0311517314960775,0.0108127137483574,0.205246277772493,0.0100902886675944,0.20995858823586,0,0,0,0,8.35774331307462e-05,0,0.0044741561512067,0,0.375641712768225,0,0,0.635075442974257,0.772833765712237
GSM2785606,0,0.0537450163514768,0,0.148463093743407,0,0.223209027304485,0,0,0,0.0204312063983035,0.166844289970827,0.0934208437939035,0.19318259582461,0,0,0.00569109903311517,0,0,0.00310718185544815,0,0,0.0919056457244236,0,0,0.62808441540487,0.781770619725548
GSM2785607,0,0.0431452061544862,0,0.0710101406773916,0,0.0411987346456919,0.0118143383479154,0,0.0673499045710637,0.014055261093897,0.167507307875214,0,0.17591832350118,0.00635707913068718,0.00805778224332286,0,0,0,0,0.0157878527843927,0,0.377798068974757,0,0,0.597175795722483,0.802788048218347
