Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
001a2541-a9d3-4811-97bf-d8fcd89b4c66,0,0.207116549877252,0.0428700683685516,0.000647864446953287,0.107138674383919,0,0.261271227344197,0,0,0,0.0164570778707367,0,0,0.153344683454691,0.0264717283497042,0.0799652175529003,0,0.00133286636127606,0.0462528232038847,0,0,0,0.0571312187859342,0,0.560110820166743,0.836306081697609
0090d3a6-7151-4777-9dcd-2d1182fc8d41,0,0.0833565368183852,0.0458675404763817,0.00283956136134427,0.0679586989656667,0.0313738461759483,0.305462469410172,0,0,0,0.0664449491801624,0,0,0.145931771192672,0.013951524240591,0.0420905328301641,0,0.00344350229676326,0.132888750285533,0,0,0.0093737944890542,0.049016522277162,0,0.270776367863521,1.02634126320126
02346d84-b666-416c-a537-fde40133460b,0,0.114975328440568,0.0122001831075878,0.00154521161124731,0.0775958944114789,0.0485209391387345,0.127537165593702,0,0,0,0.0100108556877711,0,0,0.225533053768675,0.00483257808242781,0.197487326127219,0,0.000703253376780617,0.116868440941693,0,0,0,0.0621897697121148,0,0.259433314535042,1.04176001491234
02447964-13d3-4eef-a189-0c27ac20eafc,0,0.108228049985985,0.0130748367720319,0.0011253893583817,0.187467262696548,0,0.354960566602865,0,0,0,0.0393350928893219,0,0.00189443718871808,0.0591117405359766,0,0.0778525940777238,0,0.0185718762191546,0.10449758341218,0,0,0,0.0338805702611126,0,0.544426925262656,0.860510108977156
0255b5b2-56ea-4e04-9e1b-838235eac0a0,0,0.0751774734521387,0.0283516426068834,0,0.298934299481121,0,0.302569811609504,0,0.011071171597447,0,0.0214825314560508,0,0.00429161449765459,0.0961229842893165,0,0.0381829923256247,0,0.0395531103980311,0.0573133242220417,0,0,0,0.0269490440641867,0,0.463784801313712,0.964076274592337
025cab33-0b42-440c-9cca-a746e7d4022b,0,0.055918863996273,0.0608540248464371,0,0.0313262368839745,0.0997736667881776,0.0530426210733999,0,0,0.0284396630027237,0.0521191118868343,0,0.00787695473501141,0.137612288572635,0.0158697928239359,0.284617175217891,0,0.0402406197293679,0.0417711323478794,0,0,0,0.0905378480954595,0,0.124578373806998,1.11011920534574
044bcb07-5c54-4d1b-9d81-5e3ee2bcbc26,0,0.0826006089152853,0.0651523758488515,0,0.126158023553006,0,0.2667479549851,0,0,0.0450365731160831,0.030054042339051,0,0,0.129150705390515,0.0316924083916807,0.0655843675058674,0,0.0328887477817864,0.0664364699266547,0,0,0,0.0584977222461186,0,0.415605022442378,0.944749263878488
04bee3c2-78f8-4345-b712-36f7b3a59753,0,0.0883083104646462,0.0193855457175578,0.00543582051469479,0.156763287647969,0,0.390035036040043,0,0,0,0.0537578687284831,0,0,0.0361842057236348,0,0.0834999017109904,0,0.0148569231461134,0.138117630141859,0,0,0,0.0136554701640083,0,0.288253361269206,1.04918316240583
04d7ee0b-95ce-4af2-8140-547e9c6bd187,0,0.0339914733526748,0.0445801257163004,0,0.101611479892382,0,0.390714666605912,0,0,0,0.0788518687983482,0,0.00979558803858404,0.129642832666307,0.00663832199900432,0.0728803222215585,0,0.00235669592514163,0.0755039576667714,0,0,0,0.0534326671170163,0,0.34631210522726,0.981093484543554
05836a21-86bf-462e-a629-05b80e332980,0,0.0810706927095141,0.0274207246341525,0.00761912478714098,0.129204125729994,0,0.403930601784855,0,0,0,0.0304091246586184,0,0,0.098866289582339,0.00158661850569649,0.062583081918903,0.0465122643369568,0.00945499897317486,0.0637651889593693,0,0.0122474751201181,0,0.025329688299167,0,0.398950125373593,0.955998128441201
