Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
GSM694071,0,0.0585969498895788,0,0,0.115834955339467,0.1897722824348,0,0,0.083777701655146,0,0.0331813882072142,0.0694084475449988,0.166334591308899,0,0.00241984946167629,0.00369860831120334,0.0126132896375601,0,0,0.0280060931988221,0,0.217763478966438,0.0185923640441964,0,0.401072449361914,0.926902259763973
GSM694072,0,0.0653585773089285,0.000635503246272407,0,0.200418150887652,0.0855681892980879,0,0,0.13145705363333,0,0.0290596633614895,0.0405859957285714,0.153091462516799,0,0,0.00804904825984699,0.0265265286625868,0,0,0.0241988444885396,0,0.214201390569324,0.0208495920385725,0,0.402845891483982,0.925196467702
GSM694073,0,0.0454904759165381,0.00381079893663542,0,0.165176013470217,0.19125431277521,0,0,0.149287411926094,0,0.0353888315459693,0.0201537585062725,0.150430163282169,0,0,0.0075389593822821,0.0305328840540746,0.00313600797217992,0,0.0202902539949465,0,0.159567656452585,0.0179424717848269,0,0.40739539242433,0.920241503172752
GSM694074,0,0.0729998428995428,0,0,0.136162211724464,0.202476981590313,0.0056379704782696,0,0.151161574210479,0,0.022639563298981,0.0143448480506787,0.147058503594428,0,0,0.00331601869018711,0.0262021276830466,0,0,0.0328212614665806,0,0.178303919428717,0.00687517688431388,0,0.410252417809041,0.917740813964713
GSM694075,0,0.0507035496555482,0,0,0.134375946125795,0.140177728095195,0,0,0.169498280801332,0,0.0329032124506397,0.0347633472551614,0.174286168217992,0,0,0,0.00348863559467587,0.00551534101280667,0,0.0163749476263364,0,0.231853388406105,0.00605945475841292,0,0.438348204788376,0.908184936971379
GSM694076,0,0.0727935759839491,0,0,0.110642745727483,0.11958338067619,0.00228567686298808,0,0.144412061476196,0,0.0161197887786346,0.0448804606074843,0.199016916411347,0,0,0.0129482470988077,0.0139723902187086,0.00539888853503856,0,0.0223753351648705,0,0.225375552144352,0.0101949803139511,0,0.450114500798448,0.900598345745451
GSM694077,0,0.118433386869952,0,0,0.156048822086606,0.199119607751272,0.000637124395557326,0,0.103017886557617,0,0.00815859539224507,0.0547115074300132,0.150381628543763,0,0,0.00667659284889658,0.0224027359039127,0,0,0.00815913929558976,0,0.167213843824284,0.00503912910029196,0,0.379860378978119,0.932574073997095
GSM694078,0,0.0741073105701142,0,0,0.125590320633459,0.236988452129477,0,0,0.128099474905267,0,0.0286842141377327,0.0440906008700171,0.114529392109403,0,0,0.00937292007078596,0.0146471545448244,0.00491956413018943,0,0.0246728756520545,0,0.168476251910162,0.0258214683365145,0,0.387394176527881,0.929068527365905
GSM694079,0,0.0568478969494731,0,0,0.152296967379084,0.161541096788523,0,0,0.0934787229205694,0,0.0350861526191704,0.0407206955696259,0.184476327781805,0,0,0.00901816768765987,0.0291816539737801,0.00560765916937414,0,0.0184661208247869,0,0.207527771759694,0.00575076657645355,0,0.361077376832252,0.949800593306904
GSM694080,0.000126668858494499,0.0409355291156733,0,0,0.16013014091048,0.177112440008035,0.00642983792891063,0,0.120765263655255,0,0.0386293645549649,0.0303574284818127,0.149323302628272,0,0,0.00716185152750685,0.0324531210257349,0.00670939717715571,0,0.0262370323336943,0,0.186107293526949,0.0175213282670621,0,0.381285598014667,0.935294842339823
