Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
00156c51-2686-4736-88c1-c30c81ec0a12,0,0.0461659763179987,0.0850843940349336,0,0.00154256930672677,0.00886799866721963,0.24978621013386,0.0426226287665279,0,0,0.0427069823783062,0,0,0.132102158176396,0.133085249322611,0.139027961645636,0,0.0257354920551875,0.0762592756295219,0,0,0.0014794572705647,0.0155336462945094,0,0.318036713942777,0.987645895520961
002c6f93-606c-4d4a-855a-aaf52b035c29,0,0.0814942229923567,0.0656221691596097,0,0.221464403746598,0,0.406229094011616,0,0.00638451991451135,0,0.0442170332687311,0,0,0.0602638792938704,0.00391603068681587,0.010154049465866,0,0.00358632481521825,0.0627350755118502,0,0,0,0.0339331971329565,0,0.389812739413024,1.00328307759765
002c7ead-0e16-4a3f-ae29-5ffcfdcd2e3a,0,0.107015217570455,0.0219524721922109,0,0.0790591817924437,0,0.480382357345565,0,0,0,0.0132365651898567,0,0,0.137779682755908,0.00109503783316486,0.0284393443117536,0,0.0218252459290674,0.0997805860263941,0,0,0,0.00943430905318066,0,0.521824033187493,0.862060029737187
00331c0a-23f0-4724-9c0f-5e37f971f26f,0,0.0856227748029847,0.0443322213497135,0.0158663083096971,0.077961235928756,0.106540905739067,0.0339386566236041,0.0396163332549056,0,0.0617302914572018,0.0263635044237828,0.0146648691955689,0.00293343526627607,0.0791642732143354,0.0636772966682327,0.10957925633616,0,0.062998873395466,0.119822410087631,0,0,0,0.055187353946617,0,0.38540944069135,0.968857736388825
0077ddf1-c0ed-485e-87b2-a7f3a7133a86,0,0.0137932371647905,0.0591422120388264,0.0189647739022498,0.2668589313296,0,0.292695633150193,0,0,0,0,0,0,0.123404598981039,0,0.0664509587292472,0.00664092757639949,0.0148495439069005,0.120586969328617,0,0,0,0.0166122138921373,0,0.120050573790343,1.2058710515269
00a9fc98-9f19-4a73-ae62-048fd7923b66,0,0.0861368491944829,0.0396869279061224,0.0324832100644707,0.107268850164624,0,0.350509864984736,0.00663139218854202,0,0,0.0363166970757948,0,0,0.10108440878128,0.0128782508837828,0.0971179611174752,0,0.0354296763587599,0.0675047352031686,0,0,0,0.0269511760767609,0,0.386954375738244,0.960671012926229
00af6745-18ba-4c18-9b9e-95e79d5915b8,0,0.118078383921983,0.0312663474117637,0,0.285530340454147,0,0.296254916898943,0,0.00468903263589751,0,0.0366950996789318,0,0,0.0823544589026947,0,0.032861911452287,0.00883703556681408,0.00831066010292292,0.0663577471342377,0,0,0,0.0287640658393773,0,0.50557116534969,0.928929295937782
00c05634-5eb9-4555-885c-4b24cfc0c8fa,0,0.107532537175008,0.183088036590425,0,0.192903310677395,0,0.18247896646671,0,0,0,0,0,0,0.0842799024712212,0,0.0952841549499907,0,0.0135894561022438,0.111667629102847,0,0,0,0.0291760064641601,0,0.111519271328139,1.19785514739521
00ea1e0e-85f8-4903-bc87-98167d07fb34,0,0.201357828077449,0.0374102688458585,0,0.131254736773331,0,0.312594492419379,0,0,0,0.0404549864792084,0,0,0.0695023748141172,0.00360631150789038,0.0598652626426851,0,0.0261879110694949,0.0886728049108859,0,0,0,0.0290930224597018,0,0.38908673318289,0.97672579685212
01543acc-2ec7-4a07-bcdf-c2de83b72965,0,0,0.0381077161208813,0,0.0532217059332643,0.0600364439787245,0.238546225507515,0,0,0,0.031463699698958,0,0,0.151376544442408,0,0.123740349652914,0.00196659555457167,0.0655937705558094,0.209654921715729,0,0,0,0.0262920268392248,0,0.148952984679584,1.095080621431
