Mixture,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells gamma delta,T cells regulatory (Tregs),NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Blood neutrophil,V neutrophil,P-value,Correlation,RMSE
GSM214982,0.132818533817409,0.0059199502397666,0,0.0751462315477236,0.00101027923692502,0.000555071765312768,0.0203782412681006,0.00316131885229169,0.0177405238190375,0,0.126937020734286,0,0.190583794346175,0.00322437393958179,0,0,0,0.00140649060289053,0,0.00647461112344116,0,0.372911907415967,0.0417316512910931,0,0.82954740281548,0.584342571680968
GSM214984,0.0957045477047753,0.0418033759383414,0,0.091592305392982,0.00545914316595322,0,0,0.00623254652598823,0.0568528186534623,0,0.0135935199850169,0,0.100329685615072,0,0,0,0,0.00605060079894149,0,0.0040075517249435,0.0102965639148587,0.457448531563243,0.110628809016422,0,0.78005000529111,0.631001472429955
GSM214986,0.00149232833586572,0.0199954665120894,0,0,0.0254973566931902,0,0,0.0123187020261044,0.0111000689073635,0,0.048523894305637,0,0.130398181678167,0.00234401070732606,0,0,0,0,0.00773276553249893,0.000858149924707995,0.00381371262152313,0.652428238840343,0.0834971239151835,0,0.845272129901354,0.536936955399065
GSM214988,0,0.0366095801076435,0,0.0439286996001744,0.0134479151279859,0.0125262274230837,0,0,0,0,0.0409444618630176,0,0.183506652498798,0.00883479858990493,0.0066140509769561,0,0,0,0,0.0160617067244875,0.032337394668402,0.350034690525555,0.255153821893991,0,0.82248062064301,0.570877693260332
GSM214990,0.000363510619828454,0.00729517006852889,0.00131511156400084,0,0.0279523984477758,0,0,0.0145712891661306,0.00592936980237013,0,0.0169017153676787,0,0.0770527627826826,0,0.00729421254981724,0,0,0,0,0.0143491667213442,0,0.680956332349052,0.14601896056079,0,0.792932713835491,0.624902261950809
GSM214992,0,0.0268414501004085,0,0,0.0157008191102212,0,0.00178799847635681,0.0153037779638816,0,0,0.0409669198164693,0,0.119960067430711,0.00358448795579495,0.00198101590496856,0,0,0,0,0.0139305231595413,0.0333849499170051,0.423595337565733,0.302962652598908,0,0.82165375850838,0.576809967294157
GSM214994,0.00152925497214207,0.00915154817343645,0.0013193344523862,0.0195055912456573,0.0249543922017426,0,0,0.00611040922237325,0.00925824726409968,0,0.0210602556306356,0,0.142871527316125,0,0.000679561139170934,0,0,0,0.000183550086870031,0.00894954422822535,0,0.50143823580608,0.252988548261055,0,0.826368062464363,0.571188446959594
GSM214996,0,0.0230239655942998,0.00395230245192055,0.0384856027771708,0.0278269459467173,0,0,0.00753363424824987,0.0150829428906404,0,0,0.0192203617355857,0.104866442786532,0,0.00623003498700158,0,0,0,0,0.0518251459163901,0,0.495627037316206,0.206325583349285,0,0.808820876033956,0.590487016263665
GSM214998,0,0.00248113632431625,0.000607739647471864,0.0791118388287429,0,0,0.000482813194207949,0.00966041627331573,0.0656877941950377,0,0.0193051301862306,0,0.126325477709612,0.00104502273179978,0.00055128083778982,0,0,0,0,0,0,0.65368166061314,0.041059689458336,0,0.832886721061366,0.554644882088536
GSM215000,0.105368023819374,0,0,0.0672807873160087,0.0517078960154973,0.000759107341991824,0.00161234110817151,0.00125091040432191,0.0171243474423921,0,0.0709418105698025,0,0.139216204807582,0.00308548049443588,0,0,0,0.00150420959879894,0.00113604862366203,0.000245489554019726,0,0.473126427331105,0.0656409155728375,0,0.821621184610049,0.582390853813569
GSM215002,0.00797872612721834,0.00253692193954576,0,0.045967154996318,0.0455140964091103,0.0138201819479248,0.00249149243784461,0,0.0127346488166189,0,0.0539959778613912,0,0.153720108510117,0.000790851103280737,8.42195584333252e-05,0,0,0,0,0.00702712630787632,0,0.468513330446197,0.184825163538123,0,0.835387989075296,0.551540008022065
GSM215004,0.00402604379236944,0.00658488740769917,0,0.0371466219950925,0.00877980681752395,0,0,0.00583026773228951,0.0129008816734767,0,0.00779336018599324,0.0138168601013463,0.189950341019156,0.00079047439163677,0,0,0,0,0,0.053533413699348,0,0.433946224548359,0.22490081663571,0,0.859885173407502,0.513283352563058
GSM214983,0.126074582029406,0.000822743637126861,0,0.0415433457552916,0,0,0.0172396088169004,0.000992445533682647,0.0485317675114932,0,0.197239193520592,0,0.133921021678065,0.00546028946779472,0,0,0,0.00157332685304326,0,0.00749496060608752,0,0.376801760161342,0.0423049544291747,0,0.836722607779979,0.577047116731341
GSM214985,0.0324052423253927,0.0461868593471404,0,0.0621439418946478,0,0.0166361158869276,0.00198716951611214,0.00768332813945542,0.0781876091861632,0,0.108661582934037,0,0.080365654041637,0,0,0,0,0.00636547828903945,0,0,0.0131198366136152,0.407601561209748,0.138655620616084,0,0.781582014815404,0.629483632715155
GSM214987,0.0264109419672173,0.00273429268315366,0,0.0271467584985602,0.0136613256779284,0,0,0.0037619148494587,0.0130709246700915,0,0.099816505001095,0,0.0945883273484109,0.00531821959932804,0.00715381198489121,0,0,0,0.0188565828992577,0,0,0.574989463081162,0.112490931739446,0,0.822589119351241,0.570108215972587
GSM214989,0.0190230420616164,0,0,0.0359581131179817,0.00225534329248537,0.0332061353632944,0,0.00667651416751341,0.00253146393192511,0,0.032961907704859,0,0.112529613084551,0.00427091057412011,0.00757824155538598,0,0,0,0,0.0244439432093453,0.00111327771950134,0.544883748328933,0.172567745888488,0,0.791914661358753,0.614776366361823
GSM214991,0.0023706386602013,0.0089844448032316,0,0,0.0231776156807422,0,0.000810432055216492,0.0083601929938102,0.00919250781639091,0,0.0388073674090889,0,0.0651116127532011,0.000216418617577554,0.00705673290124233,0,0,0,0,0.0123984911282141,0,0.718502221515936,0.105011323665147,0,0.798361501669288,0.615182117090476
GSM214993,0,0.0269872505880515,0,0,0.0268324722601162,0,0,0.0114864214835584,0,0,0.0456730683127929,0,0.0775063779920388,0.00444547025215196,0.00378972418234247,0,0,0,0,0.0166219236149442,0.0394332105050549,0.571789019109169,0.175435061699779,0,0.828683079709122,0.563370482635296
GSM214995,0.0139375725073592,0,0,0.00922170495157658,0.0108499405468615,0,0,0.0162964030307845,0.0120324320450887,0,0.0304794506284101,0,0.158140898996831,0,0.000530602722767327,0,0,0,0,0.0149509504992843,0,0.464464977141003,0.269095066930033,0,0.828670503251637,0.567338788000069
GSM214997,0,0.0297276184105234,0,0.0573468656628736,0.0316942050102013,0,0,0.00956112254719668,0.0277581050685897,0,0.0083240801631943,0.0383224152348816,0.100774249805623,0,0.00556802811617242,0,0,0,0,0.0485666117247713,0,0.595589040858476,0.0467676573974972,0,0.791662514982885,0.612058381369588
GSM214999,0,0,0.000352404071190699,0.102564213518739,0,0,0,0.0205785572161958,0.0837762440195469,0.000321381270068867,0.0481114832211887,0,0.0961462604947981,0,0.00215437096651115,0,0,0,0,0.00467314566441043,0.0220950540093666,0.584491031704754,0.0347358538432291,0,0.84569628384679,0.540017231913788
GSM215001,0.139146323012983,0.00388108677475967,0,0.0425602325332761,0.0318098999002988,0.0131575431914532,0.000597072139023312,0,0.0286808353020121,0,0.252004372598059,0,0.187229898437385,0.00299328708448518,0,0,0,0.00252885019012599,0,0.00436958223460702,0.000767216686714358,0.220397816869933,0.0698759830448847,0,0.857742493305019,0.565194197445679
GSM215003,0,0.00432632787342725,0,0.0508473697299851,0.0217698076949028,0,0.00242923631897276,0.00346203023008857,0.0336651315291837,0,0.204625587090721,0,0.215502715358831,0,0,0,0,0,0,0.00409151376883927,0,0.337856222022363,0.121424058382686,0,0.856491770327341,0.527640482508826
GSM215005,0.0111294270756994,0.00074474693314569,0,0.0657607716179757,0,0.017501491201563,0,0.00400625822038502,0.0409876849291329,0,0.0389750436213474,0.0223021645639223,0.171933864437647,0,0,0,0,0.000887550603721224,0,0.0867440244901916,0,0.437557878119287,0.101469094185981,0,0.8446478069072,0.544781869189742
