"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"A1BG",5.57363120753837,-0.277689084899037,0.393649144933745,-0.705422807271116,0.480547154751794,0.636420721084166
"A1BG-AS1",0.625155226453284,-0.140655973841481,1.19145643548033,-0.118053811833058,0.90602502026766,0.943390848059311
"A1CF",0,NA,NA,NA,NA,NA
"A2M",0.512389368332697,3.67805630352173,1.27880838855697,2.87615903714247,0.00402546834831058,NA
"A2M-AS1",0.216206811606126,0.685605997507016,1.68767216206855,0.406243589789786,0.684563628871377,NA
"A2ML1",1.68037299844591,0.0812028871562624,0.634752466796391,0.127928431008855,0.898205611210412,0.938440930825213
"A2MP1",0.0288005894097507,0.204701183519801,3.72496882364656,0.0549537977929729,0.956175272154072,NA
"A3GALT2",2.55536969979986,0.221292792551539,0.608961636292336,0.363393651361818,0.716310843590189,0.81935789628789
"A4GALT",0.0945283510560008,0.565375714848181,2.92454765283789,0.193320739465318,0.846707784943072,NA
"A4GNT",0.0288005894097507,0.204701183519801,3.72496882364656,0.0549537977929729,0.956175272154072,NA
"AA06",0,NA,NA,NA,NA,NA
"AAAS",12.3935107710219,-1.03835827869698,0.306316277007477,-3.38982403691082,0.000699374995878143,0.00360836242606511
"AACS",23.6901776365106,-0.381236385703556,0.212526920356935,-1.79382633062803,0.0728408928683069,0.16514798330611
"AACSP1",0,NA,NA,NA,NA,NA
"AADAC",0,NA,NA,NA,NA,NA
"AADACL2",0,NA,NA,NA,NA,NA
"AADACL3",0,NA,NA,NA,NA,NA
"AADACL4",0,NA,NA,NA,NA,NA
"AADACP1",0,NA,NA,NA,NA,NA
"AADAT",0.172028535907068,0.324932543061509,1.93339515654694,0.168063182511453,0.866533573415113,NA
"AAGAB",106.131238521966,0.0775516898918022,0.146395311990031,0.529741621077887,0.596291086318673,0.731743880271136
"AAK1",37.5244131738906,-0.476850528270231,0.192968440483987,-2.47113220728858,0.0134686015452285,0.0429993602660048
"AAMDC",7.75608635552883,-0.83806898595516,0.358125295063049,-2.34015579884581,0.0192756969716164,0.0581356919747397
"AAMP",63.3011234065442,0.0494119794060975,0.157670488934425,0.313387620854325,0.753986188023638,0.844376527534055
"AANAT",6.47227342135382,1.03663322772387,0.486428195503453,2.13111254098039,0.0330798717911473,0.0894837327133872
"AAR2",20.8265458643538,0.574784056241781,0.244418404156801,2.35163983753467,0.0186908626966731,0.0566976747450276
"AARD",2.19658874223161,-0.589718910459478,0.636585070028019,-0.92637879558426,0.354249159788294,0.522152387795084
"AARS",6.10284452565736,-1.2324527701895,0.465053097719245,-2.65013344977983,0.00804599827506608,0.0279829345926204
"AARS2",5.22830862960641,-0.691347815340489,0.42649887564889,-1.62098391065779,0.105021089332935,0.217190890601922
"AARSD1",2.17368556075442,0.150139100818447,0.660874720493407,0.227182393519839,0.820281917723489,0.888564183569628
"AASDH",9.96507826766527,-0.692562884451159,0.308090244379561,-2.24792214971252,0.0245811545134364,0.0709617847584352
"AASDHPPT",38.5586427076095,0.533551713281479,0.254909290350425,2.09310422757838,0.036339851416894,0.0962642467495656
"AASS",1.659114297621,0.161020058295126,0.65909078084001,0.244306342883306,0.806993571382286,0.880454673143103
"AATBC",4.59259505188812,-4.74244967509759,0.980240372158904,-4.83804769706914,1.31120680048654e-06,1.46963178690688e-05
"AATK",1369.84620456849,-0.786495075663844,0.182963595580047,-4.2986424330503,1.71847451093968e-05,0.000143881848796283
"ABAT",248.17554349711,-0.852571187617832,0.24369992891158,-3.49844659957683,0.000467976792090505,0.00255250593280545
"ABCA1",827.023954705169,-0.111126311160768,0.294108360952811,-0.377841387442224,0.705548426119978,0.811151597950626
"ABCA10",1.62761711237999,-1.2079663606163,0.833350163502997,-1.44953035772933,0.147189528792604,0.278999346759356
"ABCA11P",0.296431042344001,1.04388028412186,1.36215837489195,0.76634281546348,0.44347234876648,NA
"ABCA12",0,NA,NA,NA,NA,NA
"ABCA13",42.2648776990645,-2.16972381985497,0.475715044310096,-4.56097372956031,5.09169516362939e-06,4.84254813814694e-05
"ABCA17P",0.127763351248429,-0.155964450035646,2.34346821974534,-0.0665528334122638,0.94693769592813,NA
"ABCA2",103.589380581799,-2.19521141410308,0.233894411498136,-9.38548039708323,6.26302751058345e-21,7.02510887332161e-19
"ABCA3",1.37726505583039,-0.290332637778381,0.784900192042316,-0.369897524197227,0.711458846222513,0.815140451180788
"ABCA4",0.243572337776483,-0.0357393463815279,1.70235798742534,-0.0209940251377916,0.983250421876043,NA
"ABCA5",30.8530746755971,-1.418204046469,0.275927521522943,-5.13977017820268,2.7507470499028e-07,3.58965161201347e-06
"ABCA6",2.25114224068329,0.131770660163042,0.580253756953879,0.22709143815766,0.820352641507117,0.888564183569628
"ABCA7",957.81476652402,-1.54666144065562,0.184713066276408,-8.37331907176058,5.60176631758338e-17,3.65832685646978e-15
"ABCA8",1.21634777491848,-0.00636475316978144,0.83087604655569,-0.0076602920449637,0.993888031021273,0.996270815675623
"ABCA9",1.61417352048488,-0.837565194189726,0.781714437550837,-1.07144649498079,0.28396871641218,0.447659727385535
"ABCA9-AS1",0,NA,NA,NA,NA,NA
