"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"43525",24.1642899978633,-2.78431384792886,0.846743817728815,-3.28826002579754,0.00100808684906768,0.00630083574163494
"43526",361.473139326034,-1.49143437882194,0.58569828226307,-2.54642095424834,0.0108833856932491,0.0399115203463273
"43527",15.4753528820849,-1.09192895854124,0.683898553086659,-1.59662416832586,0.110349508279976,0.22190953223293
"43528",0.272078310773877,-0.620794949798021,2.71182886015207,-0.22892113839485,0.818930210720056,NA
"43529",64.9691929993753,-1.90448543110784,0.376778079634706,-5.05466091061953,4.31156114366811e-07,9.22468227714243e-06
"43530",473.052356371922,-0.00698805267157868,0.396383328395065,-0.0176295322506951,0.985934397005958,0.991099403159742
"43531",96.7016516878752,-1.29218537571093,0.53016604098419,-2.43732203841676,0.0147964953812365,0.0503367911198033
"43532",233.619539989793,-1.19195391779003,0.329834007859261,-3.61379933356852,0.000301742627985972,0.00238496426980387
"43533",28.385495191956,-0.831196816968305,0.702971454599791,-1.18240479258367,0.237045122474695,0.382992861765024
"43534",0,NA,NA,NA,NA,NA
"43535",0,NA,NA,NA,NA,NA
"43709",9.9723730670841,-2.99813021646198,0.974036055997999,-3.07804849522751,0.0020836100448254,0.0111730825748761
"43710",162.010276760089,-0.328171103541308,0.366662988465502,-0.895021078933316,0.370775820044564,0.52330834722852
"43711",0.0893897495414139,0.22975551912995,2.97651336449648,0.0771894801046246,0.938472810338635,NA
"43712",0.460212330148096,-1.02522524040859,2.16623482898745,-0.473275208527509,0.636016846974963,0.743871802755028
"43713",152.189116261486,0.180881485607996,0.417553136138823,0.433193933784414,0.664873885532273,0.766607075575442
"43714",92.7180486300931,-0.192991384555332,0.663872337288716,-0.290705567494373,0.771276513172286,0.844399912486958
"43715",903.317612187669,-0.448759793397691,0.301568645489284,-1.48808505164585,0.136728465142034,0.259929423786082
"43716",19.5957042510884,1.95024177420794,0.861681110272066,2.26329874353654,0.0236172796995557,0.0713218115625577
"43717",728.377866517547,0.456451391387339,0.307879185432808,1.4825665812571,0.13818960156637,0.261744117936913
"43718",7.45529855456848,1.1552704456514,1.03544386552307,1.11572484430896,0.264539932602608,0.413042798368687
"43719",36.0171492178084,-0.404685612418704,0.648091005107866,-0.624427139443711,0.532347106342563,0.660808531889528
"43720",0.5266605850034,-1.97188427909797,2.46668615571908,-0.799406229497864,0.424054899464719,0.571213563641019
"43722",0.193518870950462,2.45010576026717,2.97348676098142,0.823984082397089,0.409948602424705,NA
"43723",310.481091242782,-0.985338765784047,0.321013054712472,-3.06946633888956,0.0021444156956566,0.0113795111849777
"43800",0,NA,NA,NA,NA,NA
"A1BG",0.523748314759862,0.348394199108166,1.61292201292331,0.216001887454388,0.828986276319154,0.886171003219177
"A1CF",0,NA,NA,NA,NA,NA
"A2M",12.3850691972536,5.27306975643917,1.09648395754617,4.80907150546901,1.51632962284105e-06,2.83446459741273e-05
"A2M-AS1",25.568011946767,-1.08198759955861,0.786427992921541,-1.37582538935202,0.168875698936745,0.302163129464017
"A2ML1",0.247882397295552,2.6587503143129,2.97075485008215,0.89497466081369,0.3708006335467,NA
"A2MP1",0.0134241630612111,1.09724696234833,2.9788763762069,0.368342564032647,0.712617818546114,NA
"A4GALT",4.48740361586478,2.79192799865859,1.67598288090477,1.66584517686205,0.0957442553750946,0.199856038148838
"A4GNT",0.0268483261224221,0.9048902441451,2.9788763748763,0.303768982082271,0.761303899434604,NA
"AA06",10.8517887052981,-2.78366323302609,1.23205197953937,-2.25937158436028,0.0238602804463384,0.0718426959848782
"AAAS",3.96470679652892,-3.8579004923827,0.709920838485531,-5.43426855959424,5.50216598893405e-08,1.45509740546695e-06
"AACS",14.0172902062746,-0.48305740307536,0.668830798004838,-0.722241566202318,0.470145971873766,0.609286216120469
"AACSP1",0.0427999330753014,1.30275998072904,2.9785955620997,0.437373907792534,0.661840203603575,NA
"AADAC",2.3676797288913,2.72920493938598,2.76625692820778,0.986605731216079,0.323835959510885,0.474886993739793
"AADACL2",0.0340803488672942,1.33105467965934,2.97855972944635,0.446878626102541,0.654962697229865,NA
"AADACL3",0.205630390098633,2.49944646863,2.9728593358744,0.840755039590479,0.400485179429049,NA
"AADACL4",0,NA,NA,NA,NA,NA
"AADAT",0.0129851925067844,1.09724696234833,2.9788763762069,0.368342564032647,0.712617818546114,NA
"AAED1",34.2960445113338,-2.38583452660228,0.824791942144641,-2.89265013962016,0.00382006554508482,0.0178284809286828
"AAGAB",48.4200296120189,-1.97945283640282,0.486790270313215,-4.06633607349872,4.77580509378874e-05,0.000522681735230665
"AAK1",4.35148787088134,0.0930179605245847,0.833980073706492,0.111534991610988,0.91119211939986,0.941903836355154
"AAMDC",20.7608758603868,0.944978367670751,0.732622669386393,1.28985684876802,0.197100365439858,0.336668906054431
"AAMP",141.162207809384,0.475948723615306,0.591918767810525,0.804077771306043,0.421352061352052,0.568726430202566
"AANAT",0.254793104140804,-0.00605820041378346,2.7040310464551,-0.00224043300897953,0.998212394588115,NA
"AAR2",27.7325937611605,-0.886435173273187,0.798364671540691,-1.11031362593054,0.266863903475955,0.415661881963592
"AARD",55.8693712958397,4.54881620947761,1.10691686233152,4.10944702739134,3.96607676382871e-05,0.000449634544352378
"AARS",33.3168198908789,-0.783914606152685,0.698775947145541,-1.12183971036057,0.261930598615474,0.410279096695293
"AARS2",9.27372784912011,-0.321865029791644,0.826858558141535,-0.389262500366538,0.697081973376963,0.791367093210216
"AASDH",2.66007769624806,-0.0226620346652307,1.13076994174445,-0.020041242545119,0.984010472370475,0.989963014672935
