"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"215036_at",6.28731173418516,0.0118528455656124,0.220523761589061,0.0537486095838497,0.957135453899037,NA
"215137_at",25.8237395428808,-0.133674797413095,0.135790502400438,-0.984419344873589,0.324909370340023,0.992094828791227
"215251_at",7.49286602987601,-0.100110919265771,0.203745862006017,-0.491351913997718,0.623177568123462,NA
"215327_at",5.07888846361564,-0.00962485898871632,0.243509835393033,-0.0395255451311914,0.968471387357047,NA
"215345_x_at",7.23766477209681,-0.0411046509014255,0.20757931998597,-0.198019007404995,0.843030192427137,NA
"215502_at",5.17268223937173,0.00339116996558466,0.241473751602715,0.0140436380479316,0.988795166335184,NA
"215538_at",7.45584720201798,-0.112183740445655,0.203890458296378,-0.550215745175198,0.582171405392787,NA
"215665_at",8.61905961198865,0.0391382547937828,0.191210181141662,0.204687086012363,0.837816610660875,NA
"215811_at",5.20751548444239,-0.12652055025705,0.25090047315334,-0.504265889445837,0.614074544157367,NA
"215959_at",4.22179786164478,0.00191320126406861,0.265764769852641,0.00719885207181309,0.994256196687077,NA
"215996_at",32.9551836380652,0.0761696319822528,0.123574919561304,0.616384232760647,0.537640957178679,0.999231522296117
"216075_at",6.67348395521956,-0.0345777725275234,0.214075660770379,-0.161521269644063,0.871682860545306,NA
"216225_at",8.86343189778322,0.0200770717895092,0.188123400905918,0.106722883452176,0.91500882791618,NA
"216315_x_at",8.79273264209771,0.0653772656751965,0.191880074316089,0.340719409809582,0.733314825171651,NA
"216342_x_at",616.210655609557,-0.686673398190843,0.262094530283608,-2.61994554959924,0.00879438075925777,0.216511030909928
"216348_at",59.3609065162685,-0.28909987362169,0.114975820948394,-2.5144406122697,0.0119221380111159,0.26368318419214
"216353_s_at",7.29638972831919,0.00862887500777568,0.205896262108238,0.0419088472972839,0.966571363472647,NA
"216354_at",6.44388282507496,-0.0106103276702959,0.217732933878126,-0.0487309268345916,0.961133729096683,NA
"216358_at",20.7731972247776,-0.0500266958200391,0.186071527751466,-0.268857339027491,0.78803946705372,0.999231522296117
"216374_at",7.77521781390366,-0.0220788988899407,0.200028501785785,-0.1103787644902,0.912108993694097,NA
"216376_x_at",4.06311077089252,-0.00962977671177231,0.270483142806213,-0.0356021325834399,0.971599607845625,NA
"216380_x_at",28.0016471983798,-0.113889870851087,0.11499989197711,-0.990347633315654,0.322004231804697,0.991883429940314
"216383_at",11.9799084178789,-0.0682350504381206,0.164491255040421,-0.41482479066351,0.678270170115591,NA
"216387_x_at",20.1913225549798,-0.0562554427832157,0.131653729955847,-0.427298511041673,0.669161917182315,0.999231522296117
"216406_at",18.2942699830463,0.0662010035272191,0.141566599605159,0.467631515568354,0.640048123422805,0.999231522296117
"216410_at",5.52482075088977,0.00145763821801467,0.234035387961024,0.00622828124718226,0.995030582681071,NA
"216413_at",13.3991099104813,0.0984463184336333,0.15930230698021,0.617984260867379,0.536585713642933,NA
"216414_at",11.3017701889484,0.0789767328446497,0.170242595517982,0.463907006377307,0.642714372847078,NA
"216418_at",7.6846853431821,0.0680145518805507,0.201542028033751,0.337470812138303,0.735762011503244,NA
"216420_at",6.93610569527968,-0.0168437147912936,0.210513866021389,-0.0800123769024422,0.936227412188108,NA
"216421_at",12.844227726343,-0.0470591128432818,0.15897334255749,-0.296018892766652,0.767215653306454,NA
"216422_at",8.72937204774345,0.0249193674434196,0.189648910321479,0.131397366856356,0.895460971549034,NA
"216426_at",14.1757101904424,0.0441601910562696,0.154123519244546,0.286524673669053,0.774476298406574,NA
"216475_at",5.10957471628877,0.00715815912079265,0.242916856629798,0.0294675273676112,0.976491717095708,NA
"216476_at",6.53469915133789,-0.00049125179093548,0.217541279565335,-0.00225820033750395,0.998198218346861,NA
"216477_at",8.04099635350872,-0.10240072308341,0.201259112804844,-0.508800429736093,0.610892118158452,NA
"216490_x_at",11.3972615503872,0.000242588373884028,0.168287089713402,0.00144151505797126,0.998849837789413,NA
"216494_at",4.06311077089252,-0.00962977671177231,0.270483142806213,-0.0356021325834399,0.971599607845625,NA
"216497_at",10.6293075901449,0.100992577912892,0.177414772084999,0.569245597342406,0.569189480638177,NA
"216498_at",16.9653977985497,0.0659206402962225,0.146069920283828,0.451295106946949,0.651776870957301,0.999231522296117
"216505_x_at",59.4071645361038,-0.379343693418058,0.175280650672933,-2.16420746934525,0.0304484303018963,0.429349329344292
"216508_x_at",214.66229368825,-0.177970208944191,0.119893007147676,-1.48440858377153,0.137700558920893,0.799545095256714
"216516_at",10.3309843443024,0.103505173882776,0.179356705106931,0.577091187201879,0.563877857337715,NA
"216532_x_at",10.4197162921195,0.0644691977041308,0.175561401439518,0.367217379079427,0.713456876896835,NA
"216545_at",5.43142897798549,-0.0459336838932716,0.235830898130554,-0.194773815718766,0.845570021716625,NA
"216547_at",6.12306543666934,-0.151092807675231,0.223771265195113,-0.675210946068027,0.499541753198533,NA
"216553_x_at",15.7606259496269,-0.0396211989596193,0.15855286044728,-0.249892678365104,0.802670345456323,0.999231522296117
"216556_x_at",17.4688316881946,0.051268179278443,0.139729935637054,0.366909059570536,0.71368685349399,0.999231522296117
"216559_x_at",28.9518211287214,-0.0450008247579886,0.114411525693901,-0.393324225728663,0.694080027612434,0.999231522296117
"216562_at",3.92776611069081,-0.00024526222917828,0.274882991806887,-0.00089224228667659,0.999288093749423,NA
"216564_at",6.28229592508276,0.0119094060244491,0.2205338913654,0.0540026113479156,0.956933083724791,NA
"216565_x_at",502.591313801663,0.25758760700535,0.143960891508506,1.78928877354258,0.0735683211200237,0.629180234695086
"216568_x_at",9.5676270354245,-0.0232043436543214,0.18182536498047,-0.12761884821083,0.898450614385542,NA
"216570_x_at",58.6780435178372,-0.269410630779945,0.209687032569215,-1.28482256379405,0.198854295619293,0.911260650641684
"216575_at",10.436994010636,0.0719346423881832,0.177127466431799,0.406117943407047,0.684655942216421,NA
"216577_at",5.85790764258185,-0.0474822534096633,0.22746511082607,-0.20874521475942,0.834647141316247,NA
"216578_at",5.1418327808049,0.0238209166813133,0.242346405727361,0.0982928408194005,0.921699762853045,NA
"216580_at",12.7977380944139,0.071073656048455,0.164364180969131,0.432415722387855,0.665439293095789,NA
"216581_at",10.7273286352061,0.0459540869806259,0.17292198155576,0.26575040701698,0.790431439557887,NA
"216583_x_at",6.12878202829223,-0.0267558572852493,0.22293325128873,-0.12001734658504,0.904469406694982,NA
"216584_at",10.771262338366,0.0614688651800884,0.173170224472164,0.354962092169426,0.722617990421329,NA
"216585_at",9.97214915766821,-0.0146495100017305,0.177989474444718,-0.082305484902595,0.934403792899764,NA
"216588_at",10.6067853666278,0.00409317696628605,0.173955957658071,0.0235299613844305,0.98122753936828,NA
"216589_at",5.82429381698983,-0.0297414817375009,0.228185279560894,-0.130339177859035,0.896298084979868,NA
"216597_at",7.65575006238562,-0.0425831836220835,0.200880963131454,-0.211982175703815,0.832120940052888,NA
"216650_at",6.54059844361289,-0.000260277467384175,0.216271129220106,-0.00120347763625575,0.999039764006554,NA
"216681_at",4.15659988374978,0.052437186184528,0.268076019948102,0.195605657658897,0.844918831656955,NA
"216715_at",15.5847784569908,0.130261306603407,0.147574971098903,0.882678855590679,0.37740980954958,0.999231522296117
"216806_at",5.95749639657562,-0.0353903058184364,0.226036096115618,-0.156569266708332,0.875584325378974,NA
"216814_at",12.1822016371496,0.0128354918783644,0.163418856852048,0.0785435177164713,0.937395714987765,NA
"216815_at",4.09461880966279,0.0113771184284209,0.269667398704224,0.0421894470117226,0.96634767513602,NA
"216816_at",6.2834929981386,-0.0184508166202122,0.220278214675633,-0.083761422560019,0.933246120527544,NA
"216819_at",5.36386135755148,0.0281357735467805,0.237547691378092,0.118442630966253,0.905716948858976,NA
"216820_at",5.65292178802791,-0.0052601285296311,0.231589058758216,-0.0227131996556141,0.981879046749814,NA
"216821_at",6.54059844361289,-0.000260277467384175,0.216271129220106,-0.00120347763625575,0.999039764006554,NA
"216822_x_at",23.5983814889903,0.0998934428800174,0.177986688789119,0.561241088081436,0.574633196295247,0.999231522296117
"216824_at",4.06311077089252,-0.00962977671177231,0.270483142806213,-0.0356021325834399,0.971599607845625,NA
"216826_at",8.23829974666245,-0.0143004700990683,0.194417570587027,-0.0735554407756939,0.941364128151292,NA
"216827_at",8.70306775998044,0.199843297140049,0.199428830776527,1.00207826702843,0.316305793423396,NA
"216943_at",4.06311077089252,-0.00962977671177231,0.270483142806213,-0.0356021325834399,0.971599607845625,NA
"216948_at",18.6397623293382,0.108956853817948,0.154252579535567,0.706353528388321,0.479968312924877,0.999231522296117
"217000_at",5.07888846361564,-0.00962485898871632,0.243509835393033,-0.0395255451311914,0.968471387357047,NA
"217015_at",5.92299137393887,-0.0181110527067081,0.226494357953172,-0.079962489442905,0.936267089491126,NA
"217019_at",14.6887686826312,0.0187654698544034,0.151871344053426,0.123561623631921,0.901662379472082,0.999231522296117
"217024_x_at",26.927564142716,0.493500261135175,0.325542614526999,1.51593136846988,0.129536707476985,0.789893158351045
"217027_x_at",25.3434789189248,0.0271882787122586,0.149353429510257,0.182039868795858,0.855551437827701,0.999231522296117
"217038_at",11.1990149312481,-0.0279872347244032,0.171339302291527,-0.163343928392938,0.870247648472687,NA
"217092_x_at",229.237202489187,-0.390033290202015,0.143140169117078,-2.72483463312801,0.00643337001622935,0.173641968694924
"217107_at",9.96713690357506,-0.0149426092055877,0.178563102418134,-0.0836825133705235,0.933308860681357,NA
"217129_at",5.20336849204486,0.0197884587858374,0.240956917808734,0.0821244684144949,0.934547735860686,NA
"217131_at",14.513916784402,-0.134629710126996,0.176968820995603,-0.760753839967894,0.446804110043297,0.999231522296117
"217135_x_at",26.0788422335605,0.116246071541594,0.131870334704164,0.881517983573623,0.378037524752147,0.999231522296117
"217142_at",9.0788704288749,-0.0286757701239568,0.186037508300089,-0.154139723682502,0.877499567564381,NA
"217155_at",8.41192488478117,-0.0760247165112364,0.193129026266491,-0.393647283274411,0.693841466958604,NA
"217166_at",5.52482075088977,0.00145763821801467,0.234035387961024,0.00622828124718226,0.995030582681071,NA
"217170_at",6.12247654279782,-0.0578556303655878,0.223042796434481,-0.259392508031897,0.795332409674756,NA
"217191_x_at",7.75038026182771,0.0402436690099199,0.200400432082022,0.200816278646787,0.840842233698893,NA
"217203_at",41.7371326077306,0.263200316857188,0.126957894420976,2.07313076557846,0.0381601115011839,0.471792247947409
"217210_at",6.66531793982585,0.0510903092634924,0.214854110519176,0.237790699652137,0.812043432406439,NA
"217215_s_at",4.06311077089252,-0.00962977671177231,0.270483142806213,-0.0356021325834399,0.971599607845625,NA
"217224_at",4.77456262010001,-0.012234009764522,0.250574694681737,-0.0488238039362307,0.961059711995559,NA
"217233_at",7.98694323818583,0.0189460343667252,0.197313011094948,0.09602019786525,0.923504531104082,NA
"217244_at",7.49796148156248,0.0775920230296525,0.205237843835917,0.378059043982579,0.705386732423936,NA
"217247_at",10.9657096599859,0.0549237820059529,0.171847438911353,0.319607800697485,0.749265660219323,NA
"217249_x_at",121.099908857148,-0.0394969143212583,0.165511335982808,-0.238635704839945,0.811388076392184,0.999231522296117
"217256_x_at",257.133981854312,-0.327249097773501,0.16422070643302,-1.99273955691437,0.0462899734273675,0.523788853166596
"217265_at",4.18823008441639,-0.0184466819607517,0.266470394401909,-0.0692260091488031,0.944809720457878,NA
"217271_at",5.52482075088977,0.00145763821801467,0.234035387961024,0.00622828124718226,0.995030582681071,NA
"217277_at",6.57397246046967,-0.016227762251357,0.215670746686191,-0.075243223759822,0.940021194217932,NA
"217290_at",5.98950570244876,0.0108570147471121,0.225494734500479,0.0481475311215704,0.961598665748147,NA
"217306_at",12.6779045153399,0.0448069645530079,0.162917432249655,0.275028669027545,0.783294212615751,NA
"217313_at",7.42419563472379,-0.0221696207796565,0.203810230283831,-0.108775799668067,0.913380318968552,NA
"217314_at",7.64621543329387,0.032050991146465,0.201547257021416,0.159024695350031,0.873649417332286,NA
"217322_x_at",116.908356495098,-0.00483405785866262,0.240116184747362,-0.0201321617022558,0.983937944011927,0.999699421283626
"217327_at",4.15735927064177,-0.0391656772223852,0.267281938713124,-0.146533197906881,0.883500484612287,NA
"217329_x_at",159.370076967835,-0.119318638824439,0.140134902753119,-0.851455536631352,0.394516352549888,0.999231522296117
"217333_at",9.40646261060552,0.0521619860409207,0.18358875080285,0.284124086104469,0.776315289223094,NA
"217336_at",16.250407766029,-0.168048988614148,0.14501030553518,-1.15887617775813,0.246506660486662,0.946588231502679
"217337_at",8.99523583934354,-0.0267830639113432,0.186539557763577,-0.143578467926296,0.885833344567493,NA
"217340_at",20.1812892569115,-0.111354566810946,0.152753928859454,-0.728980050741619,0.466013865550135,0.999231522296117
"217343_at",11.3236752602781,0.0357633755929832,0.169614127020932,0.210851396762309,0.833003231173884,NA
"217344_at",9.85794325410393,0.0553642453042866,0.179956164642267,0.307654063501213,0.75834557733167,NA
"217346_at",22.5355086587426,0.161519792487033,0.1316360595612,1.22701783254109,0.219815888568903,0.931456468547741
"217347_at",5.36407307683947,-0.0428031200375784,0.237029506059508,-0.180581399966434,0.856696156524304,NA
"217351_at",6.25129350863292,-0.00180456030164067,0.220915413341383,-0.00816855770426514,0.993482506404144,NA
"217352_at",11.3358818588903,0.205554016441568,0.171394978213991,1.19930011126072,0.230411271864697,NA
"217353_at",16.369077443274,0.021061499318654,0.147302776752254,0.142981006760497,0.886305181469103,0.999231522296117
"217355_at",14.1126955072273,-0.027914033254097,0.151943488977436,-0.183713257092854,0.854238408269205,NA
"217363_x_at",38.8554284624302,0.0359534376728543,0.119918736896849,0.299815013093247,0.764318263041218,0.999231522296117
"217364_x_at",16.8195572835899,-0.0372974318733355,0.142262787213049,-0.262172790256666,0.793188230104723,0.999231522296117
"217374_x_at",6.41580782470059,-0.141960270720668,0.218627451975223,-0.649325002135396,0.516128328548481,NA
"217375_at",6.83512433348207,0.000949137880724255,0.211940989707519,0.00447831201521742,0.996426835928071,NA
"217379_at",52.2611945988787,-0.229844150340529,0.17441325890262,-1.31781351823061,0.187566081475812,0.891037659588609
"217385_at",11.1499214752836,0.0142227488259465,0.173360916359745,0.0820412646898599,0.934613899559923,NA
"217386_at",6.63408755647016,0.0383741878829474,0.215159866894235,0.178351978167986,0.858446560438353,NA
